quoteID,quoteText,subQuotationList,quoteByteSpans,speaker,addressees,quoteType,referringExpression,mentionTextsList,mentionSpansList,mentionEntitiesList
Q10,"That is exactly what I think, and what I was
saying to my husband this morning. It will be an education for the
child, said I, only being with her cousins; if Miss Lee taught her
nothing, she would learn to be good and clever from _them_.","['That is exactly what I think,', 'and what I was\nsaying to my husband this morning. It will be an education for the\nchild, said I, only being with her cousins; if Miss Lee taught her\nnothing, she would learn to be good and clever from _them_.']","[[15202, 15231], [15253, 15461]]",Mrs. Norris,"['Lady Bertram', 'Sir Thomas']",Explicit,cried Mrs Norris,"[[], ['the\nchild', 'her', 'she', 'them']]","[[], [[15331, 15340], [15398, 15401], [15411, 15414], [15455, 15459]]]","[[], [['Fanny Price'], ['Fanny Price'], ['Fanny Price'], ['Maria Bertram', 'Julia Bertram']]]"
Q11,"I hope she will not tease my poor pug, I have but
just got Julia to leave it alone.","['I hope she will not tease my poor pug,', 'I have but\njust got Julia to leave it alone.']","[[15465, 15503], [15525, 15569]]",Lady Bertram,"['Sir Thomas', 'Mrs. Norris']",Explicit,said Lady Bertram,"[['she'], ['Julia']]","[[[15472, 15475]], [[15545, 15550]]]","[[['Fanny Price']], [['Julia Bertram']]]"
Q12,"There will be some difficulty in our way, Mrs. Norris, as to the distinction proper to be made between the girls as
they grow up: how to preserve in the minds of my _daughters_ the
consciousness of what they are, without making them think too lowly of
their cousin; and how, without depressing her spirits too far, to make
her remember that she is not a _Miss Bertram_. I should wish to see
them very good friends, and would, on no account, authorise in my girls
the smallest degree of arrogance towards their relation; but still they
cannot be equals. Their rank, fortune, rights, and expectations will
always be different. It is a point of great delicacy, and you must
assist us in our endeavours to choose exactly the right line of
conduct.","['There will be some difficulty in our way, Mrs. Norris,', 'as to the distinction proper to be made between the girls as\nthey grow up: how to preserve in the minds of my _daughters_ the\nconsciousness of what they are, without making them think too lowly of\ntheir cousin; and how, without depressing her spirits too far, to make\nher remember that she is not a _Miss Bertram_. I should wish to see\nthem very good friends, and would, on no account, authorise in my girls\nthe smallest degree of arrogance towards their relation; but still they\ncannot be equals. Their rank, fortune, rights, and expectations will\nalways be different. It is a point of great delicacy, and you must\nassist us in our endeavours to choose exactly the right line of\nconduct.']","[[15573, 15627], [15651, 16339]]",Sir Thomas,"['Lady Bertram', 'Mrs. Norris']",Explicit,observed Sir Thomas,"[['our ', 'Mrs. Norris'], ['the girls', 'they', 'my _daughters_', 'they', 'them', 'their cousin', 'her', 'her', 'she', 'them', 'my girls', 'they', 'Their', 'you', 'us']]","[[[15606, 15610], [15615, 15626]], [[15699, 15708], [15712, 15716], [15758, 15772], [15799, 15803], [15824, 15828], [15848, 15860], [15890, 15893], [15919, 15922], [15937, 15940], [15987, 15991], [16050, 16058], [16126, 16130], [16149, 16154], [16258, 16261], [16274, 16276]]]","[[['Lady Bertram', 'Mrs. Norris', 'Sir Thomas'], ['Mrs. Norris']], [['Fanny Price', 'Julia Bertram', 'Maria Bertram'], ['Fanny Price', 'Julia Bertram', 'Maria Bertram'], ['Maria Bertram'], ['Maria Bertram'], ['Maria Bertram', 'Julia Bertram'], ['Fanny Price'], ['Fanny Price'], ['Fanny Price'], ['Fanny Price'], ['Fanny Price', 'Julia Bertram', 'Maria Bertram'], ['Maria Bertram', 'Julia Bertram'], ['Fanny Price', 'Julia Bertram', 'Maria Bertram'], ['Maria Bertram', 'Julia Bertram'], ['Mrs. Norris'], ['Lady Bertram', 'Sir Thomas']]]"
Q13,"This is not a very promising beginning, After all that I said to her as we came along, I
thought she would have behaved better; I told her how much might depend
upon her acquitting herself well at first. I wish there may not be a
little sulkiness of temper   her poor mother had a good deal; but we must
make allowances for such a child   and I do not know that her being sorry
to leave her home is really against her, for, with all its faults, it
_was_ her home, and she cannot as yet understand how much she has
changed for the better; but then there is moderation in all things.","['This is not a very promising beginning,', 'After all that I said to her as we came along, I\nthought she would have behaved better; I told her how much might depend\nupon her acquitting herself well at first. I wish there may not be a\nlittle sulkiness of temper   her poor mother had a good deal; but we must\nmake allowances for such a child   and I do not know that her being sorry\nto leave her home is really against her, for, with all its faults, it\n_was_ her home, and she cannot as yet understand how much she has\nchanged for the better; but then there is moderation in all things.']","[[20467, 20506], [20557, 21098]]",Mrs. Norris,"['Lady Bertram', 'Sir Thomas']",Explicit,said Mrs Norris,"[[], ['her', 'we', 'she', 'her', 'her', 'herself', 'her poor mother', 'we', 'her', 'her', 'her', 'her', 'she', 'she']]","[[], [[20582, 20585], [20589, 20591], [20614, 20617], [20652, 20655], [20683, 20686], [20698, 20705], [20776, 20791], [20813, 20815], [20879, 20882], [20904, 20907], [20931, 20934], [20971, 20974], [20985, 20988], [21023, 21026]]]","[[], [['Fanny Price'], ['Fanny Price', 'Mrs. Norris'], ['Fanny Price'], ['Fanny Price'], ['Fanny Price'], ['Fanny Price'], ['Mrs. Price'], ['Mrs. Norris'], ['Fanny Price'], ['Fanny Price'], ['Fanny Price'], ['Fanny Price'], ['Fanny Price'], ['Fanny Price']]]"
Q14,"My dear little cousin, what can be the matter? You are sorry to leave Mama, my dear little Fanny, which
shows you to be a very good girl; but you must remember that you are
with relations and friends, who all love you, and wish to make you
happy. Let us walk out in the park, and you shall tell me all about
your brothers and sisters.","['My dear little cousin,', 'what can be the matter?', 'You are sorry to leave Mama, my dear little Fanny,', 'which\nshows you to be a very good girl; but you must remember that you are\nwith relations and friends, who all love you, and wish to make you\nhappy. Let us walk out in the park, and you shall tell me all about\nyour brothers and sisters.']","[[23474, 23496], [23556, 23579], [24206, 24256], [24268, 24504]]",Edmund,['Fanny Price'],Anaphoric,said he,"[['My dear little cousin'], [], ['You', 'Mama', 'my dear little Fanny'], ['you', 'you', 'you', 'relations and friends', 'you', 'you', 'us', 'you', 'your brothers and sisters']]","[[[23474, 23495]], [], [[24206, 24209], [24229, 24233], [24235, 24255]], [[24280, 24283], [24312, 24315], [24335, 24338], [24348, 24369], [24384, 24387], [24406, 24409], [24421, 24423], [24450, 24453], [24478, 24503]]]","[[['Fanny Price']], [], [['Fanny Price'], ['Mrs. Price'], ['Fanny Price']], [['Fanny Price'], ['Fanny Price'], ['Fanny Price'], ['Edmund', 'Julia Bertram', 'Lady Bertram', 'Maria Bertram', 'Mrs. Norris', 'Sir Thomas', 'Tom Bertram'], ['Fanny Price'], ['Fanny Price'], ['Fanny Price'], ['Fanny Price'], ['William Price', 'Susan Price', 'Sam Price']]]"
Q15,"no, no   not at all   no, thank
you","['no, no   not at all   no, thank\nyou']","[[23996, 24031]]",Fanny Price,['Edmund'],Implicit,,[[]],[[]],[[]]
Q16,"William did not like she should
come away; he had told her he should miss her very much indeed.",['William did not like she should\ncome away; he had told her he should miss her very much indeed.'],"[[24896, 24991]]",Fanny Price,['Edmund'],Implicit,,"[['William', 'she', 'he', 'her', 'he', 'her']]","[[[24896, 24903], [24917, 24920], [24939, 24941], [24951, 24954], [24955, 24957], [24970, 24973]]]","[[['William Price'], ['Fanny Price'], ['William Price'], ['Fanny Price'], ['William Price'], ['Fanny Price']]]"
Q17,"But
William will write to you, I dare say.","['But\nWilliam will write to you, I dare say.']","[[24994, 25036]]",Edmund,['Fanny Price'],Implicit,,"[['William', 'you']]","[[[24998, 25005], [25020, 25023]]]","[[['William Price'], ['Fanny Price']]]"
Q18,"Yes, he had promised he would,
but he had told _her_ to write first.","['Yes, he had promised he would,\nbut he had told _her_ to write first.']","[[25039, 25107]]",Fanny Price,['Edmund'],Implicit,,"[['he', 'he', 'he', 'her']]","[[[25044, 25046], [25060, 25062], [25074, 25076], [25087, 25090]]]","[[['William Price'], ['William Price'], ['William Price'], ['Fanny Price']]]"
Q19,And when shall you do it?,['And when shall you do it?'],"[[25110, 25135]]",Edmund,['Fanny Price'],Implicit,,[['you']],"[[[25125, 25128]]]",[[['Fanny Price']]]
Q20,"she did not know; she had not
any paper.",['she did not know; she had not\nany paper.'],"[[25183, 25223]]",Fanny Price,['Edmund'],Anaphoric,She hung her head and answered,[['she']],"[[[25201, 25204]]]",[[['Fanny Price']]]
Q21,"If that be all your difficulty, I will furnish you with paper and
every other material, and you may write your letter whenever you
choose. Would it make you happy to write to William?","['If that be all your difficulty, I will furnish you with paper and\nevery other material, and you may write your letter whenever you\nchoose. Would it make you happy to write to William?']","[[25227, 25410]]",Edmund,['Fanny Price'],Implicit,,"[['your', 'you', 'you', 'your', 'you', 'you', 'William']]","[[[25242, 25246], [25274, 25277], [25319, 25322], [25333, 25337], [25354, 25357], [25380, 25383], [25402, 25409]]]","[[['Fanny Price'], ['Fanny Price'], ['Fanny Price'], ['Fanny Price'], ['Fanny Price'], ['Fanny Price'], ['William Price']]]"
Q22,"Yes, very.","['Yes, very.']","[[25414, 25424]]",Fanny Price,['Edmund'],Implicit,,[[]],[[]],[[]]
Q23,"Then let it be done now. Come with me into the breakfast-room, we
shall find everything there, and be sure of having the room to
ourselves.","['Then let it be done now. Come with me into the breakfast-room, we\nshall find everything there, and be sure of having the room to\nourselves.']","[[25428, 25567]]",Edmund,['Fanny Price'],Implicit,,[['we']],"[[[25491, 25493]]]","[[['Fanny Price', 'Edmund']]]"
Q24,"But, cousin, will it go to the post?","['But, cousin, will it go to the post?']","[[25571, 25607]]",Fanny Price,['Edmund'],Implicit,,[['cousin']],"[[[25576, 25582]]]",[[['Edmund']]]
Q25,"Yes, depend upon me it shall: it shall go with the other letters; and,
as your uncle will frank it, it will cost William nothing.","['Yes, depend upon me it shall: it shall go with the other letters; and,\nas your uncle will frank it, it will cost William nothing.']","[[25611, 25740]]",Edmund,['Fanny Price'],Implicit,,"[['your uncle', 'William']]","[[[25685, 25695], [25724, 25731]]]","[[['Sir Thomas'], ['William Price']]]"
Q26,My uncle!,['My uncle!'],"[[25744, 25753]]",Fanny Price,['Edmund'],Explicit,repeated Fanny,[['My uncle']],"[[[25744, 25752]]]",[[['Sir Thomas']]]
Q27,"Yes, when you have written the letter, I will take it to my father to
frank.","['Yes, when you have written the letter, I will take it to my father to\nfrank.']","[[25797, 25873]]",Edmund,['Fanny Price'],Implicit,,"[['you', 'my father']]","[[[25807, 25810], [25854, 25863]]]","[[['Fanny Price'], ['Sir Thomas']]]"
Q28,"Fanny
was good-natured enough",['Fanny\nwas good-natured enough'],"[[28411, 28440]]",_unknowable,"['Maria Bertram', 'Julia Bertram', 'Edmund', 'Mrs. Norris']",Anaphoric,they could not but own,[['Fanny']],"[[[28411, 28416]]]",[[['Fanny Price']]]
Q29,"Dear mama, only think, my cousin
cannot put the map of Europe together   or my cousin cannot tell the
principal rivers in Russia   or, she never heard of Asia Minor   or she
does not know the difference between water-colours and crayons!   How
strange!   Did you ever hear anything so stupid?","['Dear mama, only think, my cousin\ncannot put the map of Europe together   or my cousin cannot tell the\nprincipal rivers in Russia   or, she never heard of Asia Minor   or she\ndoes not know the difference between water-colours and crayons!   How\nstrange!   Did you ever hear anything so stupid?']","[[29588, 29880]]",_unknowable,"['Lady Bertram', 'Maria Bertram', 'Julia Bertram', 'Mrs. Norris']",Implicit,,"[['Dear mama', 'my cousin', 'she', 'she']]","[[[29588, 29597], [29611, 29620], [29723, 29726], [29758, 29761]]]","[[['Lady Bertram'], ['Fanny Price'], ['Fanny Price'], ['Fanny Price']]]"
Q30,"My dear, it is very bad, but you
must not expect everybody to be as forward and quick at learning as
yourself.","['My dear,', 'it is very bad, but you\nmust not expect everybody to be as forward and quick at learning as\nyourself.']","[[29884, 29892], [29931, 30032]]",Mrs. Norris,"['Lady Bertram', 'Maria Bertram', 'Julia Bertram']",Anaphoric,their considerate aunt would reply,"[['My dear'], ['you', 'yourself']]","[[[29884, 29891]], [[29951, 29954], [30023, 30031]]]","[[['Maria Bertram', 'Julia Bertram']], [['Maria Bertram', 'Julia Bertram'], ['Maria Bertram', 'Julia Bertram']]]"
