"quoteID","quoteText","subQuotationList","quoteByteSpans","speaker","addressees","quoteType","referringExpression","mentionTextsList","mentionSpansList","mentionEntitiesList"
"Q10","Well, Marilla, I'll just tell you plain that I think you're doing a
mighty foolish thing--a risky thing, that's what. You don't know what
you're getting. You're bringing a strange child into your house and home
and you don't know a single thing about him nor what his disposition is
like nor what sort of parents he had nor how he's likely to turn out.
Why, it was only last week I read in the paper how a man and his wife up
west of the Island took a boy out of an orphan asylum and he set fire to
the house at night--set it _on purpose_, Marilla--and nearly burnt them to
a crisp in their beds. And I know another case where an adopted boy used
to suck the eggs--they couldn't break him of it. If you had asked my
advice in the matter--which you didn't do, Marilla--I'd have said for
mercy's sake not to think of such a thing, that's what.","[""Well, Marilla, I'll just tell you plain that I think you're doing a\nmighty foolish thing--a risky thing, that's what. You don't know what\nyou're getting. You're bringing a strange child into your house and home\nand you don't know a single thing about him nor what his disposition is\nlike nor what sort of parents he had nor how he's likely to turn out.\nWhy, it was only last week I read in the paper how a man and his wife up\nwest of the Island took a boy out of an orphan asylum and he set fire to\nthe house at night--set it _on purpose_, Marilla--and nearly burnt them to\na crisp in their beds. And I know another case where an adopted boy used\nto suck the eggs--they couldn't break him of it. If you had asked my\nadvice in the matter--which you didn't do, Marilla--I'd have said for\nmercy's sake not to think of such a thing, that's what.""]","[[11919, 12760]]","Rachel Lynde","['Marilla Cuthbert']","Anaphoric","she proceeded to speak","[['Marilla', 'you', 'you', 'You', 'you', 'You', 'your', 'you', 'Marilla', 'you', 'you', 'Marilla']]","[[[11925, 11932], [11949, 11952], [11972, 11975], [12037, 12040], [12057, 12060], [12073, 12076], [12110, 12114], [12134, 12137], [12459, 12466], [12618, 12621], [12663, 12666], [12678, 12685]]]","[[['Marilla Cuthbert'], ['Marilla Cuthbert'], ['Marilla Cuthbert'], ['Marilla Cuthbert'], ['Marilla Cuthbert'], ['Marilla Cuthbert'], ['Marilla Cuthbert'], ['Marilla Cuthbert'], ['Marilla Cuthbert'], ['Marilla Cuthbert'], ['Marilla Cuthbert'], ['Marilla Cuthbert']]]"
"Q11","I don't deny there's something in what you say, Rachel. I've had some
qualms myself. But Matthew was terrible set on it. I could see that, so
I gave in. It's so seldom Matthew sets his mind on anything that when he
does I always feel it's my duty to give in. And as for the risk, there's
risks in pretty near everything a body does in this world. There's risks
in people's having children of their own if it comes to that--they don't
always turn out well. And then Nova Scotia is right close to the Island.
It isn't as if we were getting him from England or the States. He can't
be much different from ourselves.","[""I don't deny there's something in what you say, Rachel. I've had some\nqualms myself. But Matthew was terrible set on it. I could see that, so\nI gave in. It's so seldom Matthew sets his mind on anything that when he\ndoes I always feel it's my duty to give in. And as for the risk, there's\nrisks in pretty near everything a body does in this world. There's risks\nin people's having children of their own if it comes to that--they don't\nalways turn out well. And then Nova Scotia is right close to the Island.\nIt isn't as if we were getting him from England or the States. He can't\nbe much different from ourselves.""]","[[12859, 13471]]","Marilla Cuthbert","['Rachel Lynde']","Implicit","nan","[['you', 'Rachel', 'Matthew', 'Matthew', 'his', 'he', 'we']]","[[[12898, 12901], [12907, 12913], [12948, 12955], [13027, 13034], [13040, 13043], [13071, 13073], [13381, 13383]]]","[[['Rachel Lynde'], ['Rachel Lynde'], ['Matthew Cuthbert'], ['Matthew Cuthbert'], ['Matthew Cuthbert'], ['Matthew Cuthbert'], ['Marilla Cuthbert', 'Matthew Cuthbert']]]"
"Q12","Well, I hope it will turn out all right, Only don't say I didn't
warn you if he burns Green Gables down or puts strychnine in the well--I
heard of a case over in New Brunswick where an orphan asylum child did
that and the whole family died in fearful agonies. Only, it was a girl
in that instance.","['Well, I hope it will turn out all right,', ""Only don't say I didn't\nwarn you if he burns Green Gables down or puts strychnine in the well--I\nheard of a case over in New Brunswick where an orphan asylum child did\nthat and the whole family died in fearful agonies. Only, it was a girl\nin that instance.""]","[[13475, 13515], [13588, 13844]]","Rachel Lynde","['Marilla Cuthbert']","Explicit","said Mrs Rachel","[[], ['you']]","[[], [[13617, 13620]]]","[[], [['Marilla Cuthbert']]]"
"Q13","Well, we're not getting a girl, I'd never dream of taking a girl to bring up. I wonder at
Mrs. Alexander Spencer for doing it. But there, _she_ wouldn't shrink
from adopting a whole orphan asylum if she took it into her head.","[""Well, we're not getting a girl,"", ""I'd never dream of taking a girl to bring up. I wonder at\nMrs. Alexander Spencer for doing it. But there, _she_ wouldn't shrink\nfrom adopting a whole orphan asylum if she took it into her head.""]","[[13848, 13879], [14000, 14193]]","Marilla Cuthbert","['Rachel Lynde']","Explicit","said Marilla","[['we'], ['Mrs. Alexander Spencer', 'she', 'she', 'her']]","[[[13854, 13856]], [[14058, 14080], [14107, 14110], [14167, 14170], [14184, 14187]]]","[[['Marilla Cuthbert', 'Matthew Cuthbert']], [['Mrs. Spencer'], ['Mrs. Spencer'], ['Mrs. Spencer'], ['Mrs. Spencer']]]"
"Q14","Well, of all things that ever were or will be! It does really seem as if I must
be dreaming. Well, I'm sorry for that poor young one and no mistake.
Matthew and Marilla don't know anything about children and they'll
expect him to be wiser and steadier that his own grandfather, if so be's
he ever had a grandfather, which is doubtful. It seems uncanny to think
of a child at Green Gables somehow; there's never been one there, for
Matthew and Marilla were grown up when the new house was built--if they
ever _were_ children, which is hard to believe when one looks at them.
I wouldn't be in that orphan's shoes for anything. My, but I pity him,
that's what.","['Well, of all things that ever were or will be!', ""It does really seem as if I must\nbe dreaming. Well, I'm sorry for that poor young one and no mistake.\nMatthew and Marilla don't know anything about children and they'll\nexpect him to be wiser and steadier that his own grandfather, if so be's\nhe ever had a grandfather, which is doubtful. It seems uncanny to think\nof a child at Green Gables somehow; there's never been one there, for\nMatthew and Marilla were grown up when the new house was built--if they\never _were_ children, which is hard to believe when one looks at them.\nI wouldn't be in that orphan's shoes for anything. My, but I pity him,\nthat's what.""]","[[14686, 14732], [14795, 15405]]","Rachel Lynde","[]","Explicit","ejaculated Mrs Rachel","[[], ['Matthew', 'Marilla', 'they', 'Matthew', 'Marilla', 'they', 'them']]","[[], [[14897, 14904], [14909, 14916], [14956, 14960], [15179, 15186], [15191, 15198], [15246, 15250], [15316, 15320]]]","[[], [['Matthew Cuthbert'], ['Marilla Cuthbert'], ['Marilla Cuthbert', 'Matthew Cuthbert'], ['Matthew Cuthbert'], ['Marilla Cuthbert'], ['Marilla Cuthbert', 'Matthew Cuthbert'], ['Marilla Cuthbert', 'Matthew Cuthbert']]]"
"Q15","The five-thirty train has been in and gone half an hour ago, But there was a passenger dropped off for you--a
little girl. She's sitting out there on the shingles. I asked her to
go into the ladies' waiting room, but she informed me gravely that she
preferred to stay outside. she
said. She's a case, I should say.","['The five-thirty train has been in and gone half an hour ago,', ""But there was a passenger dropped off for you--a\nlittle girl. She's sitting out there on the shingles. I asked her to\ngo into the ladies' waiting room, but she informed me gravely that she\npreferred to stay outside."", ""she\nsaid. She's a case, I should say.""]","[[17842, 17902], [17935, 18150], [18191, 18228]]","The Station-Master","['Matthew Cuthbert']","Anaphoric","answered that brisk official","[[], ['a passenger', 'you', 'a\nlittle girl', 'She', 'her', 'she', 'she'], ['she', 'She']]","[[], [[17949, 17960], [17977, 17980], [17982, 17995], [17997, 18000], [18046, 18049], [18091, 18094], [18120, 18123]], [[18191, 18194], [18201, 18204]]]","[[], [['Anne'], ['Matthew Cuthbert'], ['Anne'], ['Anne Shirley'], ['Anne Shirley'], ['Anne Shirley'], ['Anne Shirley']], [['Anne Shirley'], ['Anne Shirley']]]"
"Q16","I'm not expecting a girl, It's a boy I've come
for. He should be here. Mrs. Alexander Spencer was to bring him over
from Nova Scotia for me.","[""I'm not expecting a girl,"", ""It's a boy I've come\nfor. He should be here. Mrs. Alexander Spencer was to bring him over\nfrom Nova Scotia for me.""]","[[18232, 18257], [18282, 18396]]","Matthew Cuthbert","['The Station-Master']","Explicit","said Matthew","[[], ['Mrs. Alexander Spencer']]","[[], [[18327, 18349]]]","[[], [['Mrs. Spencer']]]"
"Q17","Guess there's some mistake, Mrs. Spencer came off the train
with that girl and gave her into my charge. Said you and your sister
were adopting her from an orphan asylum and that you would be along for
her presently. That's all I know about it--and I haven't got any more
orphans concealed hereabouts.","[""Guess there's some mistake,"", ""Mrs. Spencer came off the train\nwith that girl and gave her into my charge. Said you and your sister\nwere adopting her from an orphan asylum and that you would be along for\nher presently. That's all I know about it--and I haven't got any more\norphans concealed hereabouts.""]","[[18429, 18456], [18468, 18740]]","The Station-Master","['Matthew Cuthbert']","Anaphoric","he said","[[], ['Mrs. Spencer', 'that girl', 'her', 'you', 'your sister', 'her', 'you', 'her']]","[[], [[18468, 18480], [18505, 18514], [18524, 18527], [18549, 18552], [18557, 18568], [18583, 18586], [18618, 18621], [18641, 18644]]]","[[], [['Mrs. Spencer'], ['Anne Shirley'], ['Anne Shirley'], ['Matthew Cuthbert'], ['Marilla Cuthbert'], ['Anne Shirley'], ['Matthew Cuthbert'], ['Anne Shirley']]]"
"Q18","I don't understand,","[""I don't understand,""]","[[18744, 18763]]","Matthew Cuthbert","['The Station-Master']","Explicit","said Matthew","[[]]","[[]]","[[]]"
"Q19","Well, you'd better question the girl, I dare say she'll be able to explain--she's got a tongue
of her own, that's certain. Maybe they were out of boys of the brand you
wanted.","[""Well, you'd better question the girl,"", ""I dare say she'll be able to explain--she's got a tongue\nof her own, that's certain. Maybe they were out of boys of the brand you\nwanted.""]","[[18853, 18890], [18929, 19066]]","The Station-Master","['Matthew Cuthbert']","Explicit","said the stationmaster","[['you', 'the girl'], ['she', 'she', 'her', 'you']]","[[[18859, 18862], [18881, 18889]], [[18940, 18943], [18967, 18970], [18989, 18992], [19055, 19058]]]","[[['Matthew Cuthbert'], ['Anne Shirley']], [['Anne Shirley'], ['Anne Shirley'], ['Anne Shirley'], ['Matthew Cuthbert']]]"
"Q20","I suppose you are Mr. Matthew Cuthbert of Green Gables? I'm very glad to see you. I was
beginning to be afraid you weren't coming for me and I was imagining
all the things that might have happened to prevent you. I had made up
my mind that if you didn't come for me to-night I'd go down the track to
that big wild cherry-tree at the bend, and climb up into it to stay all
night. I wouldn't be a bit afraid, and it would be lovely to sleep in a
wild cherry-tree all white with bloom in the moonshine, don't you think?
You could imagine you were dwelling in marble halls, couldn't you? And
I was quite sure you would come for me in the morning, if you didn't
to-night.","['I suppose you are Mr. Matthew Cuthbert of Green Gables?', ""I'm very glad to see you. I was\nbeginning to be afraid you weren't coming for me and I was imagining\nall the things that might have happened to prevent you. I had made up\nmy mind that if you didn't come for me to-night I'd go down the track to\nthat big wild cherry-tree at the bend, and climb up into it to stay all\nnight. I wouldn't be a bit afraid, and it would be lovely to sleep in a\nwild cherry-tree all white with bloom in the moonshine, don't you think?\nYou could imagine you were dwelling in marble halls, couldn't you? And\nI was quite sure you would come for me in the morning, if you didn't\nto-night.""]","[[20729, 20784], [20832, 21442]]","Anne Shirley","['Matthew Cuthbert']","Anaphoric","she said","[['you', 'Mr. Matthew Cuthbert of Green Gables'], ['you', 'you', 'you', 'you', 'you', 'you', 'you', 'you']]","[[[20739, 20742], [20747, 20783]], [[20853, 20856], [20887, 20890], [20984, 20987], [21019, 21022], [21282, 21285], [21355, 21358], [21381, 21384], [21422, 21425]]]","[[['Matthew Cuthbert'], ['Matthew Cuthbert']], [['Matthew Cuthbert'], ['Matthew Cuthbert'], ['Matthew Cuthbert'], ['Matthew Cuthbert'], ['Matthew Cuthbert'], ['Matthew Cuthbert'], ['Matthew Cuthbert'], ['Matthew Cuthbert']]]"
"Q21","I'm sorry I was late, Come along. The horse is over in
the yard. Give me your bag.","[""I'm sorry I was late,"", 'Come along. The horse is over in\nthe yard. Give me your bag.']","[[21860, 21881], [21899, 21959]]","Matthew Cuthbert","['Anne Shirley']","Anaphoric","he said","[[], ['your']]","[[], [[21950, 21954]]]","[[], [['Anne Shirley']]]"
"Q22","Oh, I can carry it, It isn't heavy.
I've got all my worldly goods in it, but it isn't heavy. And if it isn't
carried in just a certain way the handle pulls out--so I'd better
keep it because I know the exact knack of it. It's an extremely old
carpet-bag. Oh, I'm very glad you've come, even if it would have been
nice to sleep in a wild cherry-tree. We've got to drive a long piece,
haven't we? Mrs. Spencer said it was eight miles. I'm glad because I
love driving. Oh, it seems so wonderful that I'm going to live with you
and belong to you. I've never belonged to anybody--not really. But the
asylum was the worst. I've only been in it four months, but that was
enough. I don't suppose you ever were an orphan in an asylum, so you
can't possibly understand what it is like. It's worse than anything you
could imagine. Mrs. Spencer said it was wicked of me to talk like
that, but I didn't mean to be wicked. It's so easy to be wicked without
knowing it, isn't it? They were good, you know--the asylum people. But
there is so little scope for the imagination in an asylum--only just
in the other orphans. It was pretty interesting to imagine things about
them--to imagine that perhaps the girl who sat next to you was really
the daughter of a belted earl, who had been stolen away from her parents
in her infancy by a cruel nurse who died before she could confess. I
used to lie awake at nights and imagine things like that, because
I didn't have time in the day. I guess that's why I'm so thin--I _am_
dreadful thin, ain't I? There isn't a pick on my bones. I do love to
imagine I'm nice and plump, with dimples in my elbows.","['Oh, I can carry it,', ""It isn't heavy.\nI've got all my worldly goods in it, but it isn't heavy. And if it isn't\ncarried in just a certain way the handle pulls out--so I'd better\nkeep it because I know the exact knack of it. It's an extremely old\ncarpet-bag. Oh, I'm very glad you've come, even if it would have been\nnice to sleep in a wild cherry-tree. We've got to drive a long piece,\nhaven't we? Mrs. Spencer said it was eight miles. I'm glad because I\nlove driving. Oh, it seems so wonderful that I'm going to live with you\nand belong to you. I've never belonged to anybody--not really. But the\nasylum was the worst. I've only been in it four months, but that was\nenough. I don't suppose you ever were an orphan in an asylum, so you\ncan't possibly understand what it is like. It's worse than anything you\ncould imagine. Mrs. Spencer said it was wicked of me to talk like\nthat, but I didn't mean to be wicked. It's so easy to be wicked without\nknowing it, isn't it? They were good, you know--the asylum people. But\nthere is so little scope for the imagination in an asylum--only just\nin the other orphans. It was pretty interesting to imagine things about\nthem--to imagine that perhaps the girl who sat next to you was really\nthe daughter of a belted earl, who had been stolen away from her parents\nin her infancy by a cruel nurse who died before she could confess. I\nused to lie awake at nights and imagine things like that, because\nI didn't have time in the day. I guess that's why I'm so thin--I _am_\ndreadful thin, ain't I? There isn't a pick on my bones. I do love to\nimagine I'm nice and plump, with dimples in my elbows.""]","[[21963, 21982], [22017, 23623]]","Anne Shirley","['Matthew Cuthbert']","Anaphoric","the child responded","[[], ['you', 'We', 'we', 'Mrs. Spencer', 'you', 'you', 'you', 'you', 'you', 'Mrs. Spencer', 'you']]","[[], [[22270, 22273], [22347, 22349], [22388, 22390], [22392, 22404], [22517, 22520], [22535, 22538], [22685, 22688], [22726, 22729], [22798, 22801], [22817, 22829], [22978, 22981]]]","[[], [['Matthew Cuthbert'], ['Anne Shirley', 'Matthew Cuthbert'], ['Anne Shirley', 'Matthew Cuthbert'], ['Mrs. Spencer'], ['Matthew Cuthbert'], ['Matthew Cuthbert'], ['Matthew Cuthbert'], ['Matthew Cuthbert'], ['Matthew Cuthbert'], ['Mrs. Spencer'], ['Matthew Cuthbert']]]"
"Q23","Isn't that beautiful? What did that tree, leaning out from the bank,
all white and lacy, make you think of?","[""Isn't that beautiful? What did that tree, leaning out from the bank,\nall white and lacy, make you think of?""]","[[24154, 24261]]","Anne Shirley","['Matthew Cuthbert']","Anaphoric","she asked","[['you']]","[[[24248, 24251]]]","[[['Matthew Cuthbert']]]"
"Q24","Well now, I dunno,","['Well now, I dunno,']","[[24276, 24294]]","Matthew Cuthbert","['Anne Shirley']","Explicit","said Matthew","[[]]","[[]]","[[]]"
