"quoteID","quoteText","subQuotationList","quoteByteSpans","speaker","addressees","quoteType","referringExpression","mentionTextsList","mentionSpansList","mentionEntitiesList"
"Q10","Are you an American man?","['Are you an American man?']","[[6461, 6485]]","Randolph","['Winterbourne']","Anaphoric","pursued this vivacious infant","[['you']]","[[[6465, 6468]]]","[[['Winterbourne']]]"
"Q11","American men are the best,","['American men are the best,']","[[6566, 6592]]","Randolph","['Winterbourne']","Anaphoric","he declared","[[]]","[[]]","[[]]"
"Q12","Here comes my sister! She s an American
girl.","['Here comes my sister!', 'She s an American\ngirl.']","[[6905, 6926], [6958, 6981]]","Randolph","['Winterbourne']","Anaphoric","cried the child","[['my sister'], ['She']]","[[[6916, 6925]], [[6958, 6961]]]","[[['Daisy Miller']], [['Daisy Miller']]]"
"Q13","American girls are the best girls,","['American girls are the best girls,']","[[7062, 7096]]","Winterbourne","['Randolph']","Anaphoric","he said cheerfully to his young companion","[[]]","[[]]","[[]]"
"Q14","My sister ain t the best! She s always blowing at
me.","['My sister ain t the best!', 'She s always blowing at\nme.']","[[7143, 7168], [7191, 7218]]","Randolph","['Winterbourne']","Anaphoric","the child declared","[['My sister'], ['She']]","[[[7143, 7152]], [[7191, 7194]]]","[[['Daisy Miller']], [['Daisy Miller']]]"
"Q15","I imagine that is your fault, not hers,","['I imagine that is your fault, not hers,']","[[7222, 7261]]","Winterbourne","['Daisy Miller', 'Randolph']","Explicit","said Winterbourne","[['your', 'hers']]","[[[7240, 7244], [7256, 7260]]]","[[['Randolph'], ['Daisy Miller']]]"
"Q16","How
pretty they are!","['How\npretty they are!']","[[7569, 7589]]","Winterbourne","[]","Explicit","thought Winterbourne","[[]]","[[]]","[[]]"
"Q17","Randolph, what ARE you doing?","['Randolph,', 'what ARE you doing?']","[[7946, 7955], [7979, 7998]]","Daisy Miller","['Randolph', 'Winterbourne']","Anaphoric","said the young lady","[['Randolph'], ['you']]","[[[7946, 7954]], [[7988, 7991]]]","[[['Randolph']], [['Randolph']]]"
"Q18","I m going up the Alps, This is the way!","['I m going up the Alps,', 'This is the way!']","[[8002, 8024], [8045, 8061]]","Randolph","['Daisy Miller', 'Winterbourne']","Explicit","replied Randolph","[[], []]","[[], []]","[[], []]"
"Q19","That s the way they come down,","['That s the way they come down,']","[[8148, 8178]]","Winterbourne","['Daisy Miller', 'Randolph']","Explicit","said Winterbourne","[[]]","[[]]","[[]]"
"Q20","He s an American man!","['He s an American man!']","[[8201, 8222]]","Randolph","['Daisy Miller', 'Winterbourne']","Explicit","cried Randolph","[['He']]","[[[8201, 8203]]]","[[['Winterbourne']]]"
"Q21","Well, I guess you had better be quiet,","['Well, I guess you had better be quiet,']","[[8354, 8392]]","Daisy Miller","['Randolph', 'Winterbourne']","Anaphoric","she simply observed","[['you']]","[[[8368, 8371]]]","[[['Randolph']]]"
"Q22","This little boy and I have made acquaintance,","['This little boy and I have made acquaintance,']","[[8564, 8609]]","Winterbourne","['Daisy Miller', 'Randolph']","Anaphoric","he said","[[]]","[[]]","[[]]"
"Q23","I should like to know where you got that pole,","['I should like to know where you got that pole,']","[[9332, 9378]]","Daisy Miller","['Randolph', 'Winterbourne']","Anaphoric","she said","[['you']]","[[[9360, 9363]]]","[[['Randolph']]]"
"Q24","I bought it,","['I bought it,']","[[9392, 9404]]","Randolph","['Daisy Miller', 'Winterbourne']","Explicit","responded Randolph","[[]]","[[]]","[[]]"
"Q25","You don t mean to say you re going to take it to Italy?","['You don t mean to say you re going to take it to Italy?']","[[9428, 9483]]","Daisy Miller","['Randolph', 'Winterbourne']","Implicit","nan","[['You', 'you']]","[[[9428, 9431], [9450, 9453]]]","[[['Randolph'], ['Randolph']]]"
"Q26","Yes, I am going to take it to Italy,","['Yes, I am going to take it to Italy,']","[[9487, 9523]]","Randolph","['Daisy Miller', 'Winterbourne']","Anaphoric","the child declared","[[]]","[[]]","[[]]"
"Q27","Well, I guess you had better leave it somewhere,","['Well, I guess you had better leave it somewhere,']","[[9690, 9738]]","Daisy Miller","['Randolph', 'Winterbourne']","Anaphoric","she said","[['you']]","[[[9704, 9707]]]","[[['Randolph']]]"
"Q28","Are you going to Italy?","['Are you going to Italy?']","[[9767, 9790]]","Winterbourne","['Daisy Miller', 'Randolph']","Explicit","Winterbourne inquired","[['you']]","[[[9771, 9774]]]","[[['Daisy Miller']]]"
"Q29","Yes, sir,","['Yes, sir,']","[[9881, 9890]]","Daisy Miller","['Randolph', 'Winterbourne']","Anaphoric","she replied","[['sir']]","[[[9886, 9889]]]","[[['Winterbourne']]]"
"Q30","Are you--a--going over the Simplon?","['Are you--a--going over the Simplon?']","[[9934, 9969]]","Winterbourne","['Daisy Miller', 'Randolph']","Explicit","Winterbourne pursued","[['you']]","[[[9938, 9941]]]","[[['Daisy Miller']]]"
"Q31","I don t know, I suppose it s some mountain. Randolph, what
mountain are we going over?","['I don t know,', 'I suppose it s some mountain. Randolph, what\nmountain are we going over?']","[[10017, 10030], [10043, 10115]]","Daisy Miller","['Randolph', 'Winterbourne']","Anaphoric","she said","[[], ['Randolph', 'we']]","[[], [[10073, 10081], [10101, 10103]]]","[[], [['Randolph'], ['Daisy Miller', 'Randolph', 'Mrs. Miller']]]"
"Q32","Going where?","['Going where?']","[[10119, 10131]]","Randolph","['Daisy Miller', 'Winterbourne']","Anaphoric","the child demanded","[[]]","[[]]","[[]]"
"Q33","To Italy,","['To Italy,']","[[10155, 10164]]","Winterbourne","['Daisy Miller', 'Randolph']","Explicit","Winterbourne explained","[[]]","[[]]","[[]]"
"Q34","I don t know, I don t want to go to Italy. I want to
go to America.","['I don t know,', 'I don t want to go to Italy. I want to\ngo to America.']","[[10192, 10205], [10223, 10276]]","Randolph","['Daisy Miller', 'Winterbourne']","Explicit","said Randolph","[[], []]","[[], []]","[[], []]"
"Q35","Oh, Italy is a beautiful place!","['Oh, Italy is a beautiful place!']","[[10280, 10311]]","Winterbourne","['Daisy Miller', 'Randolph']","Anaphoric","rejoined the young man","[[]]","[[]]","[[]]"
"Q36","Can you get candy there?","['Can you get candy there?']","[[10339, 10363]]","Randolph","['Daisy Miller', 'Winterbourne']","Explicit","Randolph loudly inquired","[[]]","[[]]","[[]]"
"Q37","I hope not, I guess you have had enough candy, and
mother thinks so too.","['I hope not,', 'I guess you have had enough candy, and\nmother thinks so too.']","[[10393, 10404], [10424, 10484]]","Daisy Miller","['Randolph', 'Winterbourne']","Anaphoric","said his sister","[[], ['you', 'mother']]","[[], [[10432, 10435], [10463, 10469]]]","[[], [['Randolph'], ['Mrs. Miller']]]"
"Q38","I haven t had any for ever so long--for a hundred weeks!","['I haven t had any for ever so long--for a hundred weeks!']","[[10488, 10544]]","Randolph","['Daisy Miller', 'Winterbourne']","Anaphoric","cried the boy","[[]]","[[]]","[[]]"
"Q39","real American","['real American']","[[12418, 12431]]","Daisy Miller","['Randolph', 'Winterbourne']","Anaphoric","She asked him","[[]]","[[]]","[[]]"
"Q40","if you
know where that is.","['if you\nknow where that is.']","[[12978, 13004]]","Daisy Miller","['Randolph', 'Winterbourne']","Anaphoric","She told him","[['you']]","[[[12981, 12984]]]","[[['Winterbourne']]]"
"Q41","Tell me your name, my boy,","['Tell me your name, my boy,']","[[13140, 13166]]","Winterbourne","['Daisy Miller', 'Randolph']","Anaphoric","he said","[['your', 'my boy']]","[[[13148, 13152], [13159, 13165]]]","[[['Randolph'], ['Randolph']]]"
"Q42","Randolph C. Miller, And I ll tell you her
name;","['Randolph C. Miller,', 'And I ll tell you her\nname;']","[[13179, 13198], [13223, 13250]]","Randolph","['Daisy Miller', 'Winterbourne']","Anaphoric","said the boy","[['Randolph C. Miller'], ['you', 'her']]","[[[13179, 13197]], [[13237, 13240], [13241, 13244]]]","[[['Randolph']], [['Winterbourne'], ['Daisy Miller']]]"
"Q43","You had better wait till you are asked!","['You had better wait till you are asked!']","[[13299, 13338]]","Daisy Miller","['Randolph', 'Winterbourne']","Anaphoric","said this young lady","[['You', 'you']]","[[[13299, 13302], [13324, 13327]]]","[[['Randolph'], ['Randolph']]]"
"Q44","I should like very much to know your name,","['I should like very much to know your name,']","[[13371, 13413]]","Winterbourne","['Daisy Miller', 'Randolph']","Explicit","said Winterbourne","[['your']]","[[[13403, 13407]]]","[[['Daisy Miller']]]"
"Q45","Her name is Daisy Miller! But that isn t her real
name; that isn t her name on her cards.","['Her name is Daisy Miller!', 'But that isn t her real\nname; that isn t her name on her cards.']","[[13436, 13461], [13481, 13544]]","Randolph","['Daisy Miller', 'Winterbourne']","Anaphoric","cried the child","[['Her', 'Daisy Miller'], ['her', 'her', 'her']]","[[[13436, 13439], [13448, 13460]], [[13496, 13499], [13522, 13525], [13534, 13537]]]","[[['Daisy Miller'], ['Daisy Miller']], [['Daisy Miller'], ['Daisy Miller'], ['Daisy Miller']]]"
"Q46","It s a pity you haven t got one of my cards!","['It s a pity you haven t got one of my cards!']","[[13548, 13592]]","Daisy Miller","['Randolph', 'Winterbourne']","Explicit","said Miss Miller","[[]]","[[]]","[[]]"
"Q47","Her real name is Annie P. Miller,","['Her real name is Annie P. Miller,']","[[13614, 13647]]","Randolph","['Daisy Miller', 'Winterbourne']","Anaphoric","the boy went on","[['Her', 'Annie P. Miller']]","[[[13614, 13617], [13631, 13646]]]","[[['Daisy Miller'], ['Daisy Miller']]]"
"Q48","Ask him HIS name,","['Ask him HIS name,']","[[13668, 13685]]","Daisy Miller","['Randolph', 'Winterbourne']","Anaphoric","said his sister","[['him', 'HIS']]","[[[13672, 13675], [13676, 13679]]]","[[['Winterbourne'], ['Winterbourne']]]"
"Q49","My father s name is
Ezra B. Miller, My father ain t in Europe; my father s
in a better place than Europe.","['My father s name is\nEzra B. Miller,', 'My father ain t in Europe; my father s\nin a better place than Europe.']","[[13854, 13889], [13906, 13975]]","Randolph","['Daisy Miller', 'Winterbourne']","Anaphoric","he announced","[[], []]","[[], []]","[[], []]"
"Q50","My
father s in Schenectady. He s got a big business. My father s rich, you
bet!","['My\nfather s in Schenectady. He s got a big business. My father s rich, you\nbet!']","[[14186, 14265]]","Randolph","['Daisy Miller', 'Winterbourne']","Explicit","Randolph immediately added","[['you']]","[[[14257, 14260]]]","[[['Winterbourne']]]"
"Q51","Well!","['Well!']","[[14269, 14274]]","Daisy Miller","['Randolph', 'Winterbourne']","Explicit","ejaculated Miss Miller","[[]]","[[]]","[[]]"
"Q52","He doesn t like
Europe, He wants to go back.","['He doesn t like\nEurope,', 'He wants to go back.']","[[14458, 14481], [14505, 14525]]","Daisy Miller","['Winterbourne']","Anaphoric","said the young girl","[['He'], ['He']]","[[[14458, 14460]], [[14505, 14507]]]","[[['Randolph']], [['Randolph']]]"
"Q53","To Schenectady, you mean?","['To Schenectady, you mean?']","[[14529, 14554]]","Winterbourne","['Daisy Miller']","Implicit","nan","[['you']]","[[[14545, 14548]]]","[[['Daisy Miller']]]"
"Q54","Yes; he wants to go right home. He hasn t got any boys here. There is
one boy here, but he always goes round with a teacher; they won t let
him play.","['Yes; he wants to go right home. He hasn t got any boys here. There is\none boy here, but he always goes round with a teacher; they won t let\nhim play.']","[[14558, 14707]]","Daisy Miller","['Winterbourne']","Implicit","nan","[['he', 'He', 'he']]","[[[14563, 14565], [14590, 14592], [14646, 14648]]]","[[['Randolph'], ['Randolph'], ['Randolph']]]"
"Q55","And your brother hasn t any teacher?","['And your brother hasn t any teacher?']","[[14711, 14747]]","Winterbourne","['Daisy Miller']","Explicit","Winterbourne inquired","[['your brother']]","[[[14715, 14727]]]","[[['Randolph']]]"
"Q56","Mother thought of getting him one, to travel round with us. There was a
lady told her of a very good teacher; an American lady--perhaps you know
her--Mrs. Sanders. I think she came from Boston. She told her of this
teacher, and we thought of getting him to travel round with us. But
Randolph said he didn t want a teacher traveling round with us. He said
he wouldn t have lessons when he was in the cars. And we ARE in the cars
about half the time. There was an English lady we met in the cars--I
think her name was Miss Featherstone; perhaps you know her. She wanted
to know why I didn t give Randolph lessons--give him  instruction,  she
called it. I guess he could give me more instruction than I could give
him. He s very smart.","['Mother thought of getting him one, to travel round with us. There was a\nlady told her of a very good teacher; an American lady--perhaps you know\nher--Mrs. Sanders. I think she came from Boston. She told her of this\nteacher, and we thought of getting him to travel round with us. But\nRandolph said he didn t want a teacher traveling round with us. He said\nhe wouldn t have lessons when he was in the cars. And we ARE in the cars\nabout half the time. There was an English lady we met in the cars--I\nthink her name was Miss Featherstone; perhaps you know her. She wanted\nto know why I didn t give Randolph lessons--give him  instruction,  she\ncalled it. I guess he could give me more instruction than I could give\nhim. He s very smart.']","[[14774, 15506]]","Daisy Miller","['Winterbourne']","Implicit","nan","[['Mother', 'him', 'us', 'her', 'you', 'her', 'we', 'us', 'Randolph', 'he', 'us', 'He', 'he', 'he', 'we', 'we', 'you', 'Randolph', 'him', 'he', 'him', 'He']]","[[[14774, 14780], [14800, 14803], [14830, 14832], [14856, 14859], [14910, 14913], [14977, 14980], [15002, 15004], [15049, 15051], [15057, 15065], [15071, 15073], [15117, 15119], [15121, 15123], [15129, 15131], [15159, 15161], [15183, 15185], [15249, 15251], [15317, 15320], [15368, 15376], [15391, 15394], [15433, 15435], [15485, 15488], [15490, 15492]]]","[[['Mrs. Miller'], ['Randolph'], ['Daisy Miller', 'Randolph', 'Mrs. Miller'], ['Mrs. Miller'], ['Winterbourne'], ['Mrs. Miller'], ['Daisy Miller', 'Mrs. Miller'], ['Daisy Miller', 'Randolph', 'Mrs. Miller'], ['Randolph'], ['Randolph'], ['Daisy Miller', 'Randolph', 'Mrs. Miller'], ['Randolph'], ['Randolph'], ['Randolph'], ['Daisy Miller', 'Randolph', 'Mrs. Miller'], ['Daisy Miller', 'Randolph', 'Mrs. Miller'], ['Winterbourne'], ['Randolph'], ['Randolph'], ['Randolph'], ['Randolph'], ['Randolph']]]"
"Q57","Yes, he seems very smart.","['Yes,', 'he seems very smart.']","[[15510, 15514], [15536, 15556]]","Winterbourne","['Daisy Miller']","Explicit","said Winterbourne","[[], ['he']]","[[], [[15536, 15538]]]","[[], [['Randolph']]]"
"Q58","Mother s going to get a teacher for him as soon as we get to Italy. Can
you get good teachers in Italy?","['Mother s going to get a teacher for him as soon as we get to Italy. Can\nyou get good teachers in Italy?']","[[15560, 15663]]","Daisy Miller","['Winterbourne']","Implicit","nan","[['Mother', 'him', 'we']]","[[[15560, 15566], [15596, 15599], [15611, 15613]]]","[[['Mrs. Miller'], ['Randolph'], ['Daisy Miller', 'Randolph', 'Mrs. Miller']]]"
"Q59","Very good, I should think,","['Very good, I should think,']","[[15667, 15693]]","Winterbourne","['Daisy Miller']","Explicit","said Winterbourne","[[]]","[[]]","[[]]"
"Q60","Or else she s going to find some school. He ought to learn some more.
He s only nine. He s going to college.","['Or else she s going to find some school. He ought to learn some more.\nHe s only nine. He s going to college.']","[[15716, 15824]]","Daisy Miller","['Winterbourne']","Implicit","nan","[['she', 'He', 'He', 'He']]","[[[15724, 15727], [15757, 15759], [15786, 15788], [15802, 15804]]]","[[['Mrs. Miller'], ['Randolph'], ['Randolph'], ['Randolph']]]"
"Q61","That English lady in the cars, Miss Featherstone--asked me
if we didn t all live in hotels in America. I told her I had never been
in so many hotels in my life as since I came to Europe. I have never
seen so many--it s nothing but hotels.","['That English lady in the cars,', 'Miss Featherstone--asked me\nif we didn t all live in hotels in America. I told her I had never been\nin so many hotels in my life as since I came to Europe. I have never\nseen so many--it s nothing but hotels.']","[[16839, 16869], [16882, 17089]]","Daisy Miller","['Winterbourne']","Anaphoric","she said","[[], ['we']]","[[], [[16913, 16915]]]","[[], [['Randolph', 'Mrs. Miller', 'Daisy']]]"
"Q62","It was a kind of a wishing cap,","['It was a kind of a wishing cap,']","[[17644, 17675]]","Winterbourne","['Daisy Miller']","Explicit","said Winterbourne","[[]]","[[]]","[[]]"
"Q63","Yes,","['Yes,']","[[17698, 17702]]","Daisy Miller","['Winterbourne']","Explicit","said Miss Miller","[[]]","[[]]","[[]]"
"Q64","it always made
me wish I was here. But I needn t have done that for dresses. I am sure
they send all the pretty ones to America; you see the most frightful
things here. The only thing I don t like, is the
society. There isn t any society; or, if there is, I don t know where it
keeps itself. Do you? I suppose there is some society somewhere, but I
haven t seen anything of it. I m very fond of society, and I have always
had a great deal of it. I don t mean only in Schenectady, but in New
York. I used to go to New York every winter. In New York I had lots of
society.","['it always made\nme wish I was here. But I needn t have done that for dresses. I am sure\nthey send all the pretty ones to America; you see the most frightful\nthings here. The only thing I don t like,', 'is the\nsociety. There isn t any society; or, if there is, I don t know where it\nkeeps itself. Do you? I suppose there is some society somewhere, but I\nhaven t seen anything of it. I m very fond of society, and I have always\nhad a great deal of it. I don t mean only in Schenectady, but in New\nYork. I used to go to New York every winter. In New York I had lots of\nsociety.']","[[17754, 17951], [17969, 18341]]","Daisy Miller","['Winterbourne']","Anaphoric","she proceeded","[[], ['you']]","[[], [[18066, 18069]]]","[[], [['Winterbourne']]]"
"Q65","Last winter I had seventeen dinners given me; and three of them
were by gentlemen,","['Last winter I had seventeen dinners given me; and three of them\nwere by gentlemen,']","[[18342, 18424]]","Daisy Miller","['Winterbourne']","Explicit","added Daisy Miller","[[]]","[[]]","[[]]"
"Q66","I have more friends in New York
than in Schenectady--more gentleman friends; and more young lady friends
too,","['I have more friends in New York\nthan in Schenectady--more gentleman friends; and more young lady friends\ntoo,']","[[18447, 18556]]","Daisy Miller","['Winterbourne']","Anaphoric","she resumed","[[]]","[[]]","[[]]"
"Q67","I have always had, a great deal of gentlemen s society.","['I have always had,', 'a great deal of gentlemen s society.']","[[18737, 18755], [18768, 18804]]","Daisy Miller","['Winterbourne']","Anaphoric","she said","[[], []]","[[], []]","[[], []]"
"Q68","Have you been to that old castle?","['Have you been to that old castle?']","[[20899, 20932]]","Daisy Miller","['Winterbourne']","Anaphoric","asked the young girl","[['you']]","[[[20904, 20907]]]","[[['Winterbourne']]]"
"Q69","Yes, formerly, more than once, You too, I suppose,
have seen it?","['Yes, formerly, more than once,', 'You too, I suppose,\nhave seen it?']","[[21037, 21067], [21089, 21122]]","Winterbourne","['Daisy Miller']","Explicit","said Winterbourne","[[], ['You']]","[[], [[21089, 21092]]]","[[], [['Daisy Miller']]]"
"Q70","No; we haven t been there. I want to go there dreadfully. Of course I
mean to go there. I wouldn t go away from here without having seen that
old castle.","['No; we haven t been there. I want to go there dreadfully. Of course I\nmean to go there. I wouldn t go away from here without having seen that\nold castle.']","[[21126, 21279]]","Daisy Miller","['Winterbourne']","Implicit","nan","[['we']]","[[[21130, 21132]]]","[[['Daisy Miller', 'Randolph', 'Mrs. Miller']]]"
"Q71","It s a very pretty excursion, and very easy to
make. You can drive, you know, or you can go by the little steamer.","['It s a very pretty excursion,', 'and very easy to\nmake. You can drive, you know, or you can go by the little steamer.']","[[21283, 21312], [21334, 21418]]","Winterbourne","['Daisy Miller']","Explicit","said Winterbourne","[[], ['you', 'you']]","[[], [[21372, 21375], [21385, 21388]]]","[[], [['Daisy Miller'], ['Daisy Miller']]]"
"Q72","You can go in the cars,","['You can go in the cars,']","[[21422, 21445]]","Daisy Miller","['Winterbourne']","Explicit","said Miss Miller","[[]]","[[]]","[[]]"
"Q73","Yes; you can go in the cars,","['Yes; you can go in the cars,']","[[21467, 21495]]","Winterbourne","['Daisy Miller']","Explicit","Winterbourne assented","[['you']]","[[[21472, 21475]]]","[[['Daisy Miller']]]"
"Q74","Our courier says they take you right up to the castle, We were going last week, but my mother gave out. She suffers
dreadfully from dyspepsia. She said she couldn t go. Randolph wouldn t
go either; he says he doesn t think much of old castles. But I guess
we ll go this week, if we can get Randolph.","['Our courier says they take you right up to the castle,', 'We were going last week, but my mother gave out. She suffers\ndreadfully from dyspepsia. She said she couldn t go. Randolph wouldn t\ngo either; he says he doesn t think much of old castles. But I guess\nwe ll go this week, if we can get Randolph.']","[[21522, 21576], [21605, 21849]]","Daisy Miller","['Winterbourne']","Anaphoric","the young girl continued","[['Our courier'], ['We', 'my mother', 'She', 'She', 'she', 'Randolph', 'he', 'he', 'we', 'we', 'Randolph']]","[[[21522, 21533]], [[21605, 21607], [21634, 21643], [21654, 21657], [21693, 21696], [21702, 21705], [21719, 21727], [21748, 21750], [21756, 21758], [21806, 21808], [21829, 21831], [21840, 21848]]]","[[['Eugenio']], [['Daisy Miller', 'Randolph', 'Mrs. Miller'], ['Mrs. Miller'], ['Mrs. Miller'], ['Mrs. Miller'], ['Mrs. Miller'], ['Randolph'], ['Randolph'], ['Randolph'], ['Daisy Miller', 'Randolph', 'Mrs. Miller'], ['Daisy Miller', 'Randolph', 'Mrs. Miller'], ['Randolph']]]"
"Q75","Your brother is not interested in ancient monuments?","['Your brother is not interested in ancient monuments?']","[[21853, 21905]]","Winterbourne","['Daisy Miller']","Explicit","Winterbourne inquired","[['Your brother']]","[[[21853, 21865]]]","[[['Randolph']]]"
"Q76","He says he don t care much about old castles. He s only nine. He
wants to stay at the hotel. Mother s afraid to leave him alone, and the
courier won t stay with him; so we haven t been to many places. But it
will be too bad if we don t go up there.","['He says he don t care much about old castles. He s only nine. He\nwants to stay at the hotel. Mother s afraid to leave him alone, and the\ncourier won t stay with him; so we haven t been to many places. But it\nwill be too bad if we don t go up there.']","[[21941, 22189]]","Daisy Miller","['Winterbourne']","Implicit","nan","[['He', 'he', 'He', 'He', 'Mother', 'him', 'the\ncourier', 'him', 'we', 'we']]","[[[21941, 21943], [21949, 21951], [21987, 21989], [22003, 22005], [22034, 22040], [22059, 22062], [22074, 22085], [22102, 22105], [22110, 22112], [22168, 22170]]]","[[['Randolph'], ['Randolph'], ['Randolph'], ['Randolph'], ['Mrs. Miller'], ['Randolph'], ['Eugenio'], ['Randolph'], ['Daisy Miller', 'Randolph', 'Mrs. Miller'], ['Daisy Miller', 'Randolph', 'Mrs. Miller']]]"
"Q77","I should think it might be arranged, Couldn t you
get some one to stay for the afternoon with Randolph?","['I should think it might be arranged,', 'Couldn t you\nget some one to stay for the afternoon with Randolph?']","[[22250, 22286], [22308, 22374]]","Winterbourne","['Daisy Miller']","Explicit","said Winterbourne","[[], ['you', 'Randolph']]","[[], [[22317, 22320], [22365, 22373]]]","[[], [['Daisy Miller'], ['Randolph']]]"
"Q78","I wish YOU
would stay with him!","['I wish YOU\nwould stay with him!']","[[22439, 22470]]","Daisy Miller","['Winterbourne']","Anaphoric","she said","[['YOU', 'him']]","[[[22446, 22449], [22466, 22469]]]","[[['Winterbourne'], ['Randolph']]]"
"Q79","I should much rather go to Chillon
with you.","['I should much rather go to Chillon\nwith you.']","[[22517, 22561]]","Winterbourne","['Daisy Miller']","Implicit","nan","[['you']]","[[[22557, 22560]]]","[[['Daisy Miller']]]"
"Q80","With me?","['With me?']","[[22565, 22573]]","Daisy Miller","['Winterbourne']","Anaphoric","asked the young girl","[[]]","[[]]","[[]]"
"Q81","With your mother,","['With your mother,']","[[22791, 22808]]","Winterbourne","['Daisy Miller']","Anaphoric","he answered","[['your mother']]","[[[22796, 22807]]]","[[['Mrs. Miller']]]"
"Q82","I guess my mother won t go, after all, She
don t like to ride round in the afternoon. But did you really mean what
you said just now--that you would like to go up there?","['I guess my mother won t go, after all,', 'She\ndon t like to ride round in the afternoon. But did you really mean what\nyou said just now--that you would like to go up there?']","[[22930, 22968], [22981, 23111]]","Daisy Miller","['Winterbourne']","Anaphoric","she said","[['my mother'], ['She', 'you', 'you', 'you']]","[[[22938, 22947]], [[22981, 22984], [23036, 23039], [23057, 23060], [23081, 23084]]]","[[['Mrs. Miller']], [['Mrs. Miller'], ['Winterbourne'], ['Winterbourne'], ['Winterbourne']]]"
"Q83","Most earnestly,","['Most earnestly,']","[[23115, 23130]]","Winterbourne","['Daisy Miller']","Explicit","Winterbourne declared","[[]]","[[]]","[[]]"
"Q84","Then we may arrange it. If mother will stay with Randolph, I guess
Eugenio will.","['Then we may arrange it. If mother will stay with Randolph, I guess\nEugenio will.']","[[23157, 23237]]","Daisy Miller","['Winterbourne']","Implicit","nan","[['we', 'mother', 'Randolph', 'Eugenio']]","[[[23162, 23164], [23184, 23190], [23206, 23214], [23224, 23231]]]","[[['Daisy Miller', 'Winterbourne'], ['Mrs. Miller'], ['Randolph'], ['Eugenio']]]"
"Q85","Eugenio?","['Eugenio?']","[[23241, 23249]]","Winterbourne","['Daisy Miller']","Anaphoric","the young man inquired","[['Eugenio']]","[[[23241, 23248]]]","[[['Eugenio']]]"
