"quoteID","quoteText","subQuotationList","quoteByteSpans","speaker","addressees","quoteType","referringExpression","mentionTextsList","mentionSpansList","mentionEntitiesList"
"Q12","I have just discovered a considerable loss,","['I have just discovered a considerable loss,']","[[14642, 14685]]","Francis Oakley","['Maurice Oakley']","Implicit","nan","[[]]","[[]]","[[]]"
"Q13","If it is no worse than loss, I am glad; but what is it?","['If it is no worse than loss, I am glad; but what is it?']","[[14723, 14778]]","Maurice Oakley","['Francis Oakley']","Implicit","nan","[[]]","[[]]","[[]]"
"Q14","Every cent of money that I had to secure my letter of credit is gone
from my bureau.","['Every cent of money that I had to secure my letter of credit is gone\nfrom my bureau.']","[[14782, 14866]]","Francis Oakley","['Maurice Oakley']","Implicit","nan","[[]]","[[]]","[[]]"
"Q15","What? When did it disappear?","['What? When did it disappear?']","[[14870, 14898]]","Maurice Oakley","['Francis Oakley']","Implicit","nan","[[]]","[[]]","[[]]"
"Q16","I went to my bureau to-night for something and found the money gone;
then I remembered that when I opened it two days ago I must have left
the key in the lock, as I found it to-night.","['I went to my bureau to-night for something and found the money gone;\nthen I remembered that when I opened it two days ago I must have left\nthe key in the lock, as I found it to-night.']","[[14902, 15085]]","Francis Oakley","['Maurice Oakley']","Implicit","nan","[[]]","[[]]","[[]]"
"Q17","It 's a bad business, but don't let 's talk of it now. Come, let 's go
back to our guests. Don't look so cut up about it, Frank, old man. It is
n't as bad as it might be, and you must n't show a gloomy face
to-night.","[""It 's a bad business, but don't let 's talk of it now. Come, let 's go\nback to our guests. Don't look so cut up about it, Frank, old man. It is\nn't as bad as it might be, and you must n't show a gloomy face\nto-night.""]","[[15089, 15305]]","Maurice Oakley","['Francis Oakley']","Implicit","nan","[['our', 'Frank', 'old man', 'you']]","[[[15168, 15171], [15211, 15216], [15218, 15225], [15264, 15267]]]","[[['Francis Oakley', 'Maurice Oakley'], ['Francis Oakley'], ['Francis Oakley'], ['Francis Oakley']]]"
"Q18","When Leslie is in bed, come into the
library. I will wait for you there,","['When Leslie is in bed, come into the\nlibrary. I will wait for you there,']","[[15721, 15793]]","Francis Oakley","['Maurice Oakley']","Anaphoric","he said","[['Leslie', 'you']]","[[[15726, 15732], [15783, 15786]]]","[[['Leslie'], ['Maurice Oakley']]]"
"Q19","Poor, foolish Frank, as if the loss could matter
to him.","['Poor, foolish Frank,', 'as if the loss could matter\nto him.']","[[15829, 15849], [15871, 15906]]","Maurice Oakley","['Francis Oakley']","Anaphoric","mused his brother","[['Poor, foolish Frank'], ['him']]","[[[15829, 15848]], [[15902, 15905]]]","[[['Francis Oakley']], [['Francis Oakley']]]"
"Q20","Come, brace up now, Frank, and tell me about it.","['Come, brace up now, Frank, and tell me about it.']","[[16071, 16119]]","Maurice Oakley","['Francis Oakley']","Implicit","nan","[['Frank']]","[[[16091, 16096]]]","[[['Francis Oakley']]]"
"Q21","I don't know what you 'll think of me, Maurice, I have never
before been guilty of such criminal carelessness.","[""I don't know what you 'll think of me, Maurice,"", 'I have never\nbefore been guilty of such criminal carelessness.']","[[16217, 16264], [16276, 16338]]","Francis Oakley","['Maurice Oakley']","Anaphoric","he said","[['you', 'Maurice'], []]","[[[16235, 16238], [16256, 16263]], []]","[[['Maurice Oakley'], ['Maurice Oakley']], []]"
"Q22","Don't stop to accuse yourself. Our only hope in this matter lies in
prompt action. Where was the money?","[""Don't stop to accuse yourself. Our only hope in this matter lies in\nprompt action. Where was the money?""]","[[16342, 16445]]","Maurice Oakley","['Francis Oakley']","Implicit","nan","[['yourself']]","[[[16363, 16371]]]","[[['Francis Oakley']]]"
"Q23","In the oak cabinet and lying in the bureau drawer. Such a thing as a
theft seemed so foreign to this place that I was never very particular
about the box. But I did not know until I went to it to-night that the
last time I had opened it I had forgotten to take the key out. It all
flashed over me in a second when I saw it shining there. Even then I did
n't suspect anything. You don't know how I felt to open that cabinet and
find all my money gone. It 's awful.","[""In the oak cabinet and lying in the bureau drawer. Such a thing as a\ntheft seemed so foreign to this place that I was never very particular\nabout the box. But I did not know until I went to it to-night that the\nlast time I had opened it I had forgotten to take the key out. It all\nflashed over me in a second when I saw it shining there. Even then I did\nn't suspect anything. You don't know how I felt to open that cabinet and\nfind all my money gone. It 's awful.""]","[[16449, 16912]]","Francis Oakley","['Maurice Oakley']","Implicit","nan","[['You']]","[[[16825, 16828]]]","[[['Maurice Oakley']]]"
"Q24","Don't worry. How much was there in all?","[""Don't worry. How much was there in all?""]","[[16916, 16955]]","Maurice Oakley","['Francis Oakley']","Implicit","nan","[[]]","[[]]","[[]]"
"Q25","Nine hundred and eighty-six dollars, most of which, I am ashamed to
say, I had accepted from you.","['Nine hundred and eighty-six dollars, most of which, I am ashamed to\nsay, I had accepted from you.']","[[16959, 17056]]","Francis Oakley","['Maurice Oakley']","Implicit","nan","[['you']]","[[[17052, 17055]]]","[[['Maurice Oakley']]]"
"Q26","You have no right to talk that way, Frank; you know I do not begrudge a
cent you want. I have never felt that my father did quite right in
leaving me the bulk of the fortune; but we won't discuss that now. What
I want you to understand, though, is that the money is yours as well as
mine, and you are always welcome to it.","[""You have no right to talk that way, Frank; you know I do not begrudge a\ncent you want. I have never felt that my father did quite right in\nleaving me the bulk of the fortune; but we won't discuss that now. What\nI want you to understand, though, is that the money is yours as well as\nmine, and you are always welcome to it.""]","[[17060, 17382]]","Maurice Oakley","['Francis Oakley']","Implicit","nan","[['You', 'Frank', 'you', 'you', 'we', 'you', 'you']]","[[[17060, 17063], [17096, 17101], [17103, 17106], [17137, 17140], [17239, 17241], [17278, 17281], [17353, 17356]]]","[[['Francis Oakley'], ['Francis Oakley'], ['Francis Oakley'], ['Francis Oakley'], ['Maurice Oakley', 'Francis Oakley'], ['Francis Oakley'], ['Francis Oakley']]]"
"Q27","No, Maurice, I can accept no
more from you. I have already used up all my own money and too much of
yours in this hopeless fight. I don't suppose I was ever cut out for an
artist, or I 'd have done something really notable in this time, and
would not be a burden upon those who care for me. No, I 'll give up
going to Paris and find some work to do.","['No, Maurice,', ""I can accept no\nmore from you. I have already used up all my own money and too much of\nyours in this hopeless fight. I don't suppose I was ever cut out for an\nartist, or I 'd have done something really notable in this time, and\nwould not be a burden upon those who care for me. No, I 'll give up\ngoing to Paris and find some work to do.""]","[[17413, 17425], [17437, 17773]]","Francis Oakley","['Maurice Oakley']","Anaphoric","he said","[['Maurice'], ['you', 'yours']]","[[[17417, 17424]], [[17463, 17466], [17524, 17529]]]","[[['Maurice Oakley']], [['Maurice Oakley'], ['Maurice Oakley']]]"
"Q28","Frank, Frank, be silent. This is nonsense, Give up your art? You shall
not do it. You shall go to Paris as usual. Leslie and I have perfect
faith in you. You shall not give up on account of this misfortune. What
are the few paltry dollars to me or to you?","['Frank, Frank, be silent. This is nonsense, Give up your art? You shall\nnot do it. You shall go to Paris as usual. Leslie and I have perfect\nfaith in you. You shall not give up on account of this misfortune. What\nare the few paltry dollars to me or to you?']","[[17777, 18032]]","Maurice Oakley","['Francis Oakley']","Implicit","nan","[['Frank', 'Frank', 'your', 'You', 'You', 'Leslie', 'you', 'You', 'you']]","[[[17777, 17782], [17784, 17789], [17828, 17832], [17838, 17841], [17859, 17862], [17891, 17897], [17926, 17929], [17931, 17934], [18028, 18031]]]","[[['Francis Oakley'], ['Francis Oakley'], ['Francis Oakley'], ['Francis Oakley'], ['Francis Oakley'], ['Leslie'], ['Francis Oakley'], ['Francis Oakley'], ['Francis Oakley']]]"
"Q29","Nothing, nothing, I know. It is n't the money, it 's the principle of
the thing.","[""Nothing, nothing, I know. It is n't the money, it 's the principle of\nthe thing.""]","[[18036, 18116]]","Francis Oakley","['Maurice Oakley']","Implicit","nan","[[]]","[[]]","[[]]"
"Q30","Principle be hanged! You go back to Paris to-morrow, just as you had
planned. I do not ask it, I command it.","['Principle be hanged! You go back to Paris to-morrow, just as you had\nplanned. I do not ask it, I command it.']","[[18120, 18228]]","Maurice Oakley","['Francis Oakley']","Implicit","nan","[['You', 'you']]","[[[18141, 18144], [18181, 18184]]]","[[['Francis Oakley'], ['Francis Oakley']]]"
"Q31","Pardon me, Frank, for using those words and at such a time. You know
how near my heart your success lies, and to hear you talk of giving it
all up makes me forget myself. Forgive me, but you 'll go back, won't
you?","[""Pardon me, Frank, for using those words and at such a time. You know\nhow near my heart your success lies, and to hear you talk of giving it\nall up makes me forget myself. Forgive me, but you 'll go back, won't\nyou?""]","[[18268, 18482]]","Maurice Oakley","['Francis Oakley']","Implicit","nan","[['Frank', 'You', 'your', 'you', 'you', 'you']]","[[[18279, 18284], [18328, 18331], [18355, 18359], [18386, 18389], [18455, 18458], [18478, 18481]]]","[[['Francis Oakley'], ['Francis Oakley'], ['Francis Oakley'], ['Francis Oakley'], ['Francis Oakley'], ['Francis Oakley']]]"
"Q32","You are too good, Maurice, and I will go
back, and I 'll try to redeem myself.","['You are too good, Maurice,', ""and I will go\nback, and I 'll try to redeem myself.""]","[[18486, 18512], [18539, 18590]]","Francis Oakley","['Maurice Oakley']","Explicit","said Frank","[['You', 'Maurice'], []]","[[[18486, 18489], [18504, 18511]], []]","[[['Maurice Oakley'], ['Maurice Oakley']], []]"
"Q33","There is no redeeming of yourself to do, my dear boy; all you have to
do is to mature yourself. We 'll have a detective down and see what we
can do in this matter.","[""There is no redeeming of yourself to do, my dear boy; all you have to\ndo is to mature yourself. We 'll have a detective down and see what we\ncan do in this matter.""]","[[18594, 18757]]","Maurice Oakley","['Francis Oakley']","Implicit","nan","[['yourself', 'you', 'yourself', 'We', 'we']]","[[[18619, 18627], [18652, 18655], [18680, 18688], [18690, 18692], [18732, 18734]]]","[[['Francis Oakley'], ['Francis Oakley'], ['Francis Oakley'], ['Maurice Oakley', 'Francis Oakley'], ['Maurice Oakley', 'Francis Oakley']]]"
"Q34","I do so hate such things, and, anyway, what 's the use? They 'll never find out where the
stuff went to.","['I do so hate such things,', ""and, anyway, what 's the use? They 'll never find out where the\nstuff went to.""]","[[18802, 18827], [18839, 18917]]","Francis Oakley","['Maurice Oakley']","Anaphoric","he said","[[], []]","[[], []]","[[], []]"
"Q35","Oh, you need not be troubled in this matter. I know that such things
must jar on your delicate nature. But I am a plain hard-headed business
man, and I can attend to it without distaste.","['Oh, you need not be troubled in this matter. I know that such things\nmust jar on your delicate nature. But I am a plain hard-headed business\nman, and I can attend to it without distaste.']","[[18921, 19107]]","Maurice Oakley","['Francis Oakley']","Implicit","nan","[['you', 'your']]","[[[18925, 18928], [19002, 19006]]]","[[['Francis Oakley'], ['Francis Oakley']]]"
"Q36","But I hate to shove everything unpleasant off on you, It 's what I 've
been doing all my life.","[""But I hate to shove everything unpleasant off on you, It 's what I 've\nbeen doing all my life.""]","[[19111, 19205]]","Francis Oakley","['Maurice Oakley']","Implicit","nan","[['you']]","[[[19160, 19163]]]","[[['Maurice Oakley']]]"
"Q37","Never mind that. Now tell me, who was the last person you remember in
your room?","['Never mind that. Now tell me, who was the last person you remember in\nyour room?']","[[19209, 19289]]","Maurice Oakley","['Francis Oakley']","Implicit","nan","[['you', 'your']]","[[[19263, 19266], [19279, 19283]]]","[[['Francis Oakley'], ['Francis Oakley']]]"
"Q38","Oh, Esterton was up there awhile before dinner. But he was not alone
two minutes.","['Oh, Esterton was up there awhile before dinner. But he was not alone\ntwo minutes.']","[[19293, 19374]]","Francis Oakley","['Maurice Oakley']","Implicit","nan","[['Esterton', 'he']]","[[[19297, 19305], [19345, 19347]]]","[[['Esterton'], ['Esterton']]]"
"Q39","Why, he would be out of the question anyway. Who else?","['Why, he would be out of the question anyway. Who else?']","[[19378, 19432]]","Maurice Oakley","['Francis Oakley']","Implicit","nan","[['he']]","[[[19383, 19385]]]","[[['Esterton']]]"
"Q40","Hamilton was up yesterday.","['Hamilton was up yesterday.']","[[19436, 19462]]","Francis Oakley","['Maurice Oakley']","Implicit","nan","[['Hamilton']]","[[[19436, 19444]]]","[[['Berry Hamilton']]]"
"Q41","Alone?","['Alone?']","[[19466, 19472]]","Maurice Oakley","['Francis Oakley']","Implicit","nan","[[]]","[[]]","[[]]"
"Q42","Yes, for a while. His boy, Joe, shaved me, and Jack was up for a while
brushing my clothes.","['Yes, for a while. His boy, Joe, shaved me, and Jack was up for a while\nbrushing my clothes.']","[[19476, 19567]]","Francis Oakley","['Maurice Oakley']","Implicit","nan","[['His boy', 'Joe', 'Jack']]","[[[19494, 19501], [19503, 19506], [19523, 19527]]]","[[['Joe Hamilton'], ['Joe Hamilton'], ['Esterton']]]"
"Q43","Then it lies between Jack and Joe?","['Then it lies between Jack and Joe?']","[[19571, 19605]]","Maurice Oakley","['Francis Oakley']","Implicit","nan","[['Jack', 'Joe']]","[[[19592, 19596], [19601, 19604]]]","[[['Esterton'], ['Joe Hamilton']]]"
"Q44","Neither one was left alone, though.","['Neither one was left alone, though.']","[[19627, 19662]]","Francis Oakley","['Maurice Oakley']","Implicit","nan","[[]]","[[]]","[[]]"
"Q45","Then only Hamilton and Esterton have been alone for any time in your
room since you left the key in your cabinet?","['Then only Hamilton and Esterton have been alone for any time in your\nroom since you left the key in your cabinet?']","[[19666, 19779]]","Maurice Oakley","['Francis Oakley']","Implicit","nan","[['Hamilton', 'Esterton', 'your', 'you', 'your']]","[[[19676, 19684], [19689, 19697], [19730, 19734], [19746, 19749], [19766, 19770]]]","[[['Berry Hamilton'], ['Esterton'], ['Francis Oakley'], ['Francis Oakley'], ['Francis Oakley']]]"
"Q46","Those are the only ones of whom I know anything. What others went in
during the day, of course, I know nothing about. It could n't have been
either Esterton or Hamilton.","[""Those are the only ones of whom I know anything. What others went in\nduring the day, of course, I know nothing about. It could n't have been\neither Esterton or Hamilton.""]","[[19783, 19952]]","Francis Oakley","['Maurice Oakley']","Implicit","nan","[['Esterton', 'Hamilton']]","[[[19931, 19939], [19943, 19951]]]","[[['Esterton'], ['Berry Hamilton']]]"
"Q47","Not Esterton, no.","['Not Esterton, no.']","[[19956, 19973]]","Maurice Oakley","['Francis Oakley']","Implicit","nan","[['Esterton']]","[[[19960, 19968]]]","[[['Esterton']]]"
"Q48","And Hamilton is beyond suspicion.","['And Hamilton is beyond suspicion.']","[[19977, 20010]]","Francis Oakley","['Maurice Oakley']","Implicit","nan","[['Hamilton']]","[[[19981, 19989]]]","[[['Berry Hamilton']]]"
"Q49","No servant is beyond suspicion.","['No servant is beyond suspicion.']","[[20014, 20045]]","Maurice Oakley","['Francis Oakley']","Implicit","nan","[[]]","[[]]","[[]]"
"Q50","I would trust Hamilton anywhere, and with
anything.","['I would trust Hamilton anywhere,', 'and with\nanything.']","[[20049, 20081], [20104, 20122]]","Francis Oakley","['Maurice Oakley']","Explicit","said Frank","[['Hamilton'], []]","[[[20063, 20071]], []]","[[['Berry Hamilton']], []]"
"Q51","That 's noble of you, Frank, and I would have done the same, but we
must remember that we are not in the old days now. The negroes are
becoming less faithful and less contented, and more 's the pity, and a
deal more ambitious, although I have never had any unfaithfulness on the
part of Hamilton to complain of before.","[""That 's noble of you, Frank, and I would have done the same, but we\nmust remember that we are not in the old days now. The negroes are\nbecoming less faithful and less contented, and more 's the pity, and a\ndeal more ambitious, although I have never had any unfaithfulness on the\npart of Hamilton to complain of before.""]","[[20126, 20444]]","Maurice Oakley","['Francis Oakley']","Implicit","nan","[['you', 'Frank', 'we', 'we', 'Hamilton']]","[[[20143, 20146], [20148, 20153], [20191, 20193], [20213, 20215], [20413, 20421]]]","[[['Francis Oakley'], ['Francis Oakley'], ['Maurice Oakley', 'Francis Oakley'], ['Maurice Oakley', 'Francis Oakley'], ['Berry Hamilton']]]"
"Q52","Then do not condemn him now.","['Then do not condemn him now.']","[[20448, 20476]]","Francis Oakley","['Maurice Oakley']","Implicit","nan","[['him']]","[[[20468, 20471]]]","[[['Berry Hamilton']]]"
"Q53","I shall not condemn any one until I have proof positive of his guilt or
such clear circumstantial evidence that my reason is satisfied.","['I shall not condemn any one until I have proof positive of his guilt or\nsuch clear circumstantial evidence that my reason is satisfied.']","[[20480, 20615]]","Maurice Oakley","['Francis Oakley']","Implicit","nan","[['his']]","[[[20539, 20542]]]","[[['Berry Hamilton']]]"
"Q54","I do not believe that you will ever have that against old Hamilton.","['I do not believe that you will ever have that against old Hamilton.']","[[20619, 20686]]","Francis Oakley","['Maurice Oakley']","Implicit","nan","[['you', 'old Hamilton']]","[[[20641, 20644], [20673, 20685]]]","[[['Maurice Oakley'], ['Berry Hamilton']]]"
"Q55","This spirit of trust does you credit, Frank, and I very much hope that
you may be right. But as soon as a negro like Hamilton learns the value
of money and begins to earn it, at the same time he begins to covet some
easy and rapid way of securing it. The old negro knew nothing of the
value of money. When he stole, he stole hams and bacon and chickens.
These were his immediate necessities and the things he valued. The
present laughs at this tendency without knowing the cause. The present
negro resents the laugh, and he has learned to value other things than
those which satisfy his belly.","['This spirit of trust does you credit, Frank, and I very much hope that\nyou may be right. But as soon as a negro like Hamilton learns the value\nof money and begins to earn it, at the same time he begins to covet some\neasy and rapid way of securing it. The old negro knew nothing of the\nvalue of money. When he stole, he stole hams and bacon and chickens.\nThese were his immediate necessities and the things he valued. The\npresent laughs at this tendency without knowing the cause. The present\nnegro resents the laugh, and he has learned to value other things than\nthose which satisfy his belly.']","[[20690, 21283]]","Maurice Oakley","['Francis Oakley']","Implicit","nan","[['you', 'Frank', 'you', 'he', 'he', 'he', 'his', 'he', 'he', 'his']]","[[[20716, 20719], [20728, 20733], [20761, 20764], [20882, 20884], [20996, 20998], [21006, 21008], [21055, 21058], [21096, 21098], [21211, 21213], [21273, 21276]]]","[[['Francis Oakley'], ['Francis Oakley'], ['Francis Oakley'], ['Francis Oakley'], ['Francis Oakley'], ['Francis Oakley'], ['Francis Oakley'], ['Francis Oakley'], ['Francis Oakley'], ['Francis Oakley']]]"
"Q56","But pardon me for boring you. I know you want to go to bed. Go and
leave everything to me.","['But pardon me for boring you. I know you want to go to bed. Go and\nleave everything to me.']","[[21308, 21398]]","Maurice Oakley","['Francis Oakley']","Implicit","nan","[['you', 'you']]","[[[21333, 21336], [21345, 21348]]]","[[['Francis Oakley'], ['Francis Oakley']]]"
"Q57","I am sorry to disturb you again, Frank, but may we come in?","['I am sorry to disturb you again, Frank, but may we come in?']","[[22330, 22389]]","Maurice Oakley","['Francis Oakley', 'The Detective']","Implicit","nan","[['you', 'Frank', 'we']]","[[[22352, 22355], [22363, 22368], [22378, 22380]]]","[[['Francis Oakley'], ['Francis Oakley'], ['Maurice Oakley', 'The Detective']]]"
"Q58","Who is with you?","['Who is with you?']","[[22393, 22409]]","Francis Oakley","['Maurice Oakley', 'The Detective']","Implicit","nan","[['you']]","[[[22405, 22408]]]","[[['Maurice Oakley']]]"
"Q59","The detective.","['The detective.']","[[22413, 22427]]","Maurice Oakley","['Francis Oakley', 'The Detective']","Implicit","nan","[['The detective']]","[[[22413, 22426]]]","[[['The Detective']]]"
"Q60","I did not know he was to come to-night.","['I did not know he was to come to-night.']","[[22431, 22470]]","Francis Oakley","['Maurice Oakley', 'The Detective']","Implicit","nan","[['he']]","[[[22446, 22448]]]","[[['The Detective']]]"
"Q61","The chief thought it better.","['The chief thought it better.']","[[22474, 22502]]","Maurice Oakley","['Francis Oakley', 'The Detective']","Implicit","nan","[[]]","[[]]","[[]]"
"Q62","All right in a moment.","['All right in a moment.']","[[22506, 22528]]","Francis Oakley","['Maurice Oakley', 'The Detective']","Implicit","nan","[[]]","[[]]","[[]]"
"Q63","When you opened this cabinet, your money was gone?","['When you opened this cabinet, your money was gone?']","[[23025, 23075]]","The Detective","['Maurice Oakley', 'Francis Oakley']","Implicit","nan","[['you', 'your']]","[[[23030, 23033], [23055, 23059]]]","[[['Francis Oakley'], ['Francis Oakley']]]"
"Q64","Yes.","['Yes.']","[[23079, 23083]]","Francis Oakley","['Maurice Oakley', 'The Detective']","Implicit","nan","[[]]","[[]]","[[]]"
"Q65","Were any of your papers touched?","['Were any of your papers touched?']","[[23087, 23119]]","The Detective","['Maurice Oakley', 'Francis Oakley']","Implicit","nan","[['your']]","[[[23099, 23103]]]","[[['Francis Oakley']]]"
"Q66","No.","['No.']","[[23123, 23126]]","Francis Oakley","['Maurice Oakley', 'The Detective']","Implicit","nan","[[]]","[[]]","[[]]"
"Q67","How about your jewels?","['How about your jewels?']","[[23130, 23152]]","The Detective","['Maurice Oakley', 'Francis Oakley']","Implicit","nan","[['your']]","[[[23140, 23144]]]","[[['Francis Oakley']]]"
"Q68","I have but few and they were elsewhere.","['I have but few and they were elsewhere.']","[[23156, 23195]]","Francis Oakley","['Maurice Oakley', 'The Detective']","Implicit","nan","[[]]","[[]]","[[]]"
"Q69","Do you ever leave this window open?","['Do you ever leave this window open?']","[[23359, 23394]]","The Detective","['Maurice Oakley', 'Francis Oakley']","Implicit","nan","[['you']]","[[[23362, 23365]]]","[[['Francis Oakley']]]"
"Q70","It is almost always so.","['It is almost always so.']","[[23398, 23421]]","Francis Oakley","['Maurice Oakley', 'The Detective']","Implicit","nan","[[]]","[[]]","[[]]"
"Q71","Is this porch on the front of the house?","['Is this porch on the front of the house?']","[[23425, 23465]]","The Detective","['Maurice Oakley', 'Francis Oakley']","Implicit","nan","[[]]","[[]]","[[]]"
"Q72","No, on the side.","['No, on the side.']","[[23469, 23485]]","Francis Oakley","['Maurice Oakley', 'The Detective']","Implicit","nan","[[]]","[[]]","[[]]"
"Q73","What else is out that way?","['What else is out that way?']","[[23489, 23515]]","The Detective","['Maurice Oakley', 'Francis Oakley']","Implicit","nan","[[]]","[[]]","[[]]"
"Q74","My butler's cottage
is on that side and a little way back.","[""My butler's cottage\nis on that side and a little way back.""]","[[23640, 23698]]","Maurice Oakley","['Francis Oakley', 'The Detective']","Explicit","Maurice answered","[['My butler']]","[[[23640, 23649]]]","[[['Berry Hamilton']]]"
