"quoteID","quoteText","subQuotationList","quoteByteSpans","speaker","addressees","quoteType","referringExpression","mentionTextsList","mentionSpansList","mentionEntitiesList"
"Q10","Oh, I can t explain. When I like people immensely, I never tell their
names to any one. It is like surrendering a part of them. I have grown
to love secrecy. It seems to be the one thing that can make modern life
mysterious or marvellous to us. The commonest thing is delightful if
one only hides it. When I leave town now I never tell my people where I
am going. If I did, I would lose all my pleasure. It is a silly habit,
I dare say, but somehow it seems to bring a great deal of romance into
one s life. I suppose you think me awfully foolish about it?","['Oh, I can t explain. When I like people immensely, I never tell their\nnames to any one. It is like surrendering a part of them. I have grown\nto love secrecy. It seems to be the one thing that can make modern life\nmysterious or marvellous to us. The commonest thing is delightful if\none only hides it. When I leave town now I never tell my people where I\nam going. If I did, I would lose all my pleasure. It is a silly habit,\nI dare say, but somehow it seems to bring a great deal of romance into\none s life. I suppose you think me awfully foolish about it?']","[[8170, 8726]]","Basil Hallward","['Lord Henry']","Implicit","nan","[['you']]","[[[8688, 8691]]]","[[['Lord Henry']]]"
"Q11","Not at all, not at all, my dear Basil. You seem
to forget that I am married, and the one charm of marriage is that it
makes a life of deception absolutely necessary for both parties. I
never know where my wife is, and my wife never knows what I am doing.
When we meet we do meet occasionally, when we dine out together, or go
down to the Duke s we tell each other the most absurd stories with the
most serious faces. My wife is very good at it much better, in fact,
than I am. She never gets confused over her dates, and I always do. But
when she does find me out, she makes no row at all. I sometimes wish
she would; but she merely laughs at me.","['Not at all,', 'not at all, my dear Basil. You seem\nto forget that I am married, and the one charm of marriage is that it\nmakes a life of deception absolutely necessary for both parties. I\nnever know where my wife is, and my wife never knows what I am doing.\nWhen we meet we do meet occasionally, when we dine out together, or go\ndown to the Duke s we tell each other the most absurd stories with the\nmost serious faces. My wife is very good at it much better, in fact,\nthan I am. She never gets confused over her dates, and I always do. But\nwhen she does find me out, she makes no row at all. I sometimes wish\nshe would; but she merely laughs at me.']","[[8730, 8741], [8765, 9399]]","Lord Henry","['Basil Hallward']","Explicit","answered Lord Henry","[[], ['my dear Basil', 'You', 'my wife', 'my wife', 'we', 'we', 'we', 'we', 'My wife', 'She', 'her', 'she', 'she', 'she', 'she']]","[[], [[8777, 8790], [8792, 8795], [8955, 8962], [8971, 8978], [9013, 9015], [9021, 9023], [9051, 9053], [9098, 9100], [9170, 9177], [9230, 9233], [9259, 9262], [9296, 9299], [9318, 9321], [9360, 9363], [9375, 9378]]]","[[], [['Basil Hallward'], ['Basil Hallward'], ['Lady Henry'], ['Lady Henry'], ['Lord Henry'], ['Lord Henry'], ['Lord Henry'], ['Lord Henry'], ['Lady Henry'], ['Lady Henry'], ['Lady Henry'], ['Lady Henry'], ['Lady Henry'], ['Lady Henry'], ['Lady Henry']]]"
"Q12","I hate the way you talk about your married life, Harry, I
believe that you are really a very good husband, but that you are
thoroughly ashamed of your own virtues. You are an extraordinary
fellow. You never say a moral thing, and you never do a wrong thing.
Your cynicism is simply a pose.","['I hate the way you talk about your married life, Harry,', 'I\nbelieve that you are really a very good husband, but that you are\nthoroughly ashamed of your own virtues. You are an extraordinary\nfellow. You never say a moral thing, and you never do a wrong thing.\nYour cynicism is simply a pose.']","[[9403, 9458], [9535, 9768]]","Basil Hallward","['Lord Henry']","Explicit","said Basil Hallward","[['you', 'your', 'Harry'], ['you', 'you', 'your', 'You', 'You', 'you', 'Your']]","[[[9418, 9421], [9433, 9437], [9452, 9457]], [[9550, 9553], [9595, 9598], [9625, 9629], [9643, 9646], [9676, 9679], [9709, 9712], [9737, 9741]]]","[[['Lord Henry'], ['Lord Henry'], ['Lord Henry']], [['Lord Henry'], ['Lord Henry'], ['Lord Henry'], ['Lord Henry'], ['Lord Henry'], ['Lord Henry'], ['Lord Henry']]]"
"Q13","Being natural is simply a pose, and the most irritating pose I know,","['Being natural is simply a pose, and the most irritating pose I know,']","[[9772, 9840]]","Lord Henry","['Basil Hallward']","Explicit","cried Lord Henry","[[]]","[[]]","[[]]"
"Q14","I am afraid I must be
going, Basil, and before I go, I insist on your
answering a question I put to you some time ago.","['I am afraid I must be\ngoing, Basil,', 'and before I go, I insist on your\nanswering a question I put to you some time ago.']","[[10161, 10196], [10212, 10294]]","Lord Henry","['Basil Hallward']","Anaphoric","he murmured","[['Basil'], ['your', 'you']]","[[[10190, 10195]], [[10241, 10245], [10276, 10279]]]","[[['Basil Hallward']], [['Basil Hallward'], ['Basil Hallward']]]"
"Q15","What is that?","['What is that?']","[[10298, 10311]]","Basil Hallward","['Lord Henry']","Anaphoric","said the painter","[[]]","[[]]","[[]]"
"Q16","You know quite well.","['You know quite well.']","[[10371, 10391]]","Lord Henry","['Basil Hallward']","Implicit","nan","[['You']]","[[[10371, 10374]]]","[[['Basil Hallward']]]"
"Q17","I do not, Harry.","['I do not, Harry.']","[[10395, 10411]]","Basil Hallward","['Lord Henry']","Implicit","nan","[['Harry']]","[[[10405, 10410]]]","[[['Lord Henry']]]"
"Q18","Well, I will tell you what it is. I want you to explain to me why you
won t exhibit Dorian Gray s picture. I want the real reason.","['Well, I will tell you what it is. I want you to explain to me why you\nwon t exhibit Dorian Gray s picture. I want the real reason.']","[[10415, 10545]]","Lord Henry","['Basil Hallward']","Implicit","nan","[['you', 'you', 'you', 'Dorian Gray', 'Gray']]","[[[10433, 10436], [10456, 10459], [10481, 10484], [10499, 10510], [10506, 10510]]]","[[['Basil Hallward'], ['Basil Hallward'], ['Basil Hallward'], ['Dorian Gray'], ['Dorian Gray']]]"
"Q19","I told you the real reason.","['I told you the real reason.']","[[10549, 10576]]","Basil Hallward","['Lord Henry']","Implicit","nan","[['you']]","[[[10556, 10559]]]","[[['Lord Henry']]]"
"Q20","No, you did not. You said it was because there was too much of
yourself in it. Now, that is childish.","['No, you did not. You said it was because there was too much of\nyourself in it. Now, that is childish.']","[[10580, 10681]]","Lord Henry","['Basil Hallward']","Implicit","nan","[['you', 'You']]","[[[10584, 10587], [10597, 10600]]]","[[['Basil Hallward'], ['Basil Hallward']]]"
"Q21","Harry, every
portrait that is painted with feeling is a portrait of the artist, not
of the sitter. The sitter is merely the accident, the occasion. It is
not he who is revealed by the painter; it is rather the painter who, on
the coloured canvas, reveals himself. The reason I will not exhibit
this picture is that I am afraid that I have shown in it the secret of
my own soul.","['Harry,', 'every\nportrait that is painted with feeling is a portrait of the artist, not\nof the sitter. The sitter is merely the accident, the occasion. It is\nnot he who is revealed by the painter; it is rather the painter who, on\nthe coloured canvas, reveals himself. The reason I will not exhibit\nthis picture is that I am afraid that I have shown in it the secret of\nmy own soul.']","[[10685, 10691], [10749, 11119]]","Basil Hallward","['Lord Henry']","Explicit","said Basil Hallward","[['Harry'], []]","[[[10685, 10690]], []]","[[['Lord Henry']], []]"
"Q22","And what is that?","['And what is that?']","[[11143, 11160]]","Lord Henry","['Basil Hallward']","Anaphoric","he asked","[[]]","[[]]","[[]]"
"Q23","I will tell you,","['I will tell you,']","[[11174, 11190]]","Basil Hallward","['Lord Henry']","Explicit","said Hallward","[['you']]","[[[11186, 11189]]]","[[['Lord Henry']]]"
"Q24","I am all expectation, Basil,","['I am all expectation, Basil,']","[[11261, 11289]]","Lord Henry","['Basil Hallward']","Anaphoric","continued his companion","[['Basil']]","[[[11283, 11288]]]","[[['Basil Hallward']]]"
"Q25","Oh, there is really very little to tell, Harry, and I am afraid you will hardly understand it. Perhaps you will hardly
believe it.","['Oh, there is really very little to tell, Harry,', 'and I am afraid you will hardly understand it. Perhaps you will hardly\nbelieve it.']","[[11335, 11382], [11407, 11489]]","Basil Hallward","['Lord Henry']","Anaphoric","answered the painter","[['Harry'], ['you', 'you']]","[[[11376, 11381]], [[11423, 11426], [11462, 11465]]]","[[['Lord Henry']], [['Lord Henry'], ['Lord Henry']]]"
"Q26","I am quite sure I shall understand it, and as for believing things, I can believe anything, provided that it
is quite incredible.","['I am quite sure I shall understand it,', 'and as for believing things, I can believe anything, provided that it\nis quite incredible.']","[[11592, 11630], [11705, 11795]]","Lord Henry","['Basil Hallward']","Anaphoric","he replied","[[], []]","[[], []]","[[], []]"
"Q27","The story is simply this, Two
months ago I went to a crush at Lady Brandon s. You know we poor
artists have to show ourselves in society from time to time, just to
remind the public that we are not savages. With an evening coat and a
white tie, as you told me once, anybody, even a stock-broker, can gain
a reputation for being civilized. Well, after I had been in the room
about ten minutes, talking to huge overdressed dowagers and tedious
academicians, I suddenly became conscious that some one was looking at
me. I turned half-way round and saw Dorian Gray for the first time.
When our eyes met, I felt that I was growing pale. A curious sensation
of terror came over me. I knew that I had come face to face with some
one whose mere personality was so fascinating that, if I allowed it to
do so, it would absorb my whole nature, my whole soul, my very art
itself. I did not want any external influence in my life. You know
yourself, Harry, how independent I am by nature. I have always been my
own master; had at least always been so, till I met Dorian Gray.
Then but I don t know how to explain it to you. Something seemed to
tell me that I was on the verge of a terrible crisis in my life. I had
a strange feeling that fate had in store for me exquisite joys and
exquisite sorrows. I grew afraid and turned to quit the room. It was
not conscience that made me do so: it was a sort of cowardice. I take
no credit to myself for trying to escape.","['The story is simply this,', 'Two\nmonths ago I went to a crush at Lady Brandon s. You know we poor\nartists have to show ourselves in society from time to time, just to\nremind the public that we are not savages. With an evening coat and a\nwhite tie, as you told me once, anybody, even a stock-broker, can gain\na reputation for being civilized. Well, after I had been in the room\nabout ten minutes, talking to huge overdressed dowagers and tedious\nacademicians, I suddenly became conscious that some one was looking at\nme. I turned half-way round and saw Dorian Gray for the first time.\nWhen our eyes met, I felt that I was growing pale. A curious sensation\nof terror came over me. I knew that I had come face to face with some\none whose mere personality was so fascinating that, if I allowed it to\ndo so, it would absorb my whole nature, my whole soul, my very art\nitself. I did not want any external influence in my life. You know\nyourself, Harry, how independent I am by nature. I have always been my\nown master; had at least always been so, till I met Dorian Gray.\nThen but I don t know how to explain it to you. Something seemed to\ntell me that I was on the verge of a terrible crisis in my life. I had\na strange feeling that fate had in store for me exquisite joys and\nexquisite sorrows. I grew afraid and turned to quit the room. It was\nnot conscience that made me do so: it was a sort of cowardice. I take\nno credit to myself for trying to escape.']","[[12166, 12191], [12228, 13651]]","Basil Hallward","['Lord Henry']","Anaphoric","said the painter","[[], ['you', 'Dorian Gray', 'You', 'Harry', 'Dorian Gray', 'Gray', 'you']]","[[], [[12450, 12453], [12751, 12762], [13120, 13123], [13139, 13144], [13252, 13263], [13259, 13263], [13308, 13311]]]","[[], [['Lord Henry'], ['Dorian Gray'], ['Lord Henry'], ['Lord Henry'], ['Dorian Gray'], ['Dorian Gray'], ['Lord Henry']]]"
"Q28","Conscience and cowardice are really the same things, Basil. Conscience
is the trade-name of the firm. That is all.","['Conscience and cowardice are really the same things, Basil. Conscience\nis the trade-name of the firm. That is all.']","[[13655, 13769]]","Lord Henry","['Basil Hallward']","Implicit","nan","[['Basil']]","[[[13708, 13713]]]","[[['Basil Hallward']]]"
"Q29","I don t believe that, Harry, and I don t believe you do either.
However, whatever was my motive and it may have been pride, for I used
to be very proud I certainly struggled to the door. There, of course, I
stumbled against Lady Brandon.","['I don t believe that, Harry, and I don t believe you do either.\nHowever, whatever was my motive and it may have been pride, for I used\nto be very proud I certainly struggled to the door. There, of course, I\nstumbled against Lady Brandon.']","[[13773, 14011]]","Basil Hallward","['Lord Henry']","Implicit","nan","[['Harry', 'you']]","[[[13795, 13800], [13822, 13825]]]","[[['Lord Henry'], ['Lord Henry']]]"
"Q30","she screamed out. You know her curiously shrill voice?","['she screamed out. You know her curiously shrill voice?']","[[14065, 14120]]","Basil Hallward","['Lord Henry']","Implicit","nan","[['You']]","[[[14084, 14087]]]","[[['Lord Henry']]]"
"Q31","Yes; she is a peacock in everything but beauty,","['Yes; she is a peacock in everything but beauty,']","[[14124, 14171]]","Lord Henry","['Basil Hallward']","Explicit","said Lord Henry","[[]]","[[]]","[[]]"
"Q32","I could not get rid of her. She brought me up to royalties, and people
with stars and garters, and elderly ladies with gigantic tiaras and
parrot noses. She spoke of me as her dearest friend. I had only met her
once before, but she took it into her head to lionize me. I believe
some picture of mine had made a great success at the time, at least had
been chattered about in the penny newspapers, which is the
nineteenth-century standard of immortality. Suddenly I found myself
face to face with the young man whose personality had so strangely
stirred me. We were quite close, almost touching. Our eyes met again.
It was reckless of me, but I asked Lady Brandon to introduce me to him.
Perhaps it was not so reckless, after all. It was simply inevitable. We
would have spoken to each other without any introduction. I am sure of
that. Dorian told me so afterwards. He, too, felt that we were destined
to know each other.","['I could not get rid of her. She brought me up to royalties, and people\nwith stars and garters, and elderly ladies with gigantic tiaras and\nparrot noses. She spoke of me as her dearest friend. I had only met her\nonce before, but she took it into her head to lionize me. I believe\nsome picture of mine had made a great success at the time, at least had\nbeen chattered about in the penny newspapers, which is the\nnineteenth-century standard of immortality. Suddenly I found myself\nface to face with the young man whose personality had so strangely\nstirred me. We were quite close, almost touching. Our eyes met again.\nIt was reckless of me, but I asked Lady Brandon to introduce me to him.\nPerhaps it was not so reckless, after all. It was simply inevitable. We\nwould have spoken to each other without any introduction. I am sure of\nthat. Dorian told me so afterwards. He, too, felt that we were destined\nto know each other.']","[[14249, 15170]]","Basil Hallward","['Lord Henry']","Implicit","nan","[['her dearest friend', 'the young man whose personality had so strangely\nstirred me', 'We', 'Our', 'him', 'We', 'Dorian', 'He', 'we']]","[[[14421, 14439], [14745, 14804], [14806, 14808], [14844, 14847], [14931, 14934], [15005, 15007], [15085, 15091], [15115, 15117], [15134, 15136]]]","[[['Basil Hallward'], ['Dorian Gray'], ['Dorian Gray', 'Basil Hallward'], ['Basil Hallward', 'Dorian Gray'], ['Dorian Gray'], ['Dorian Gray', 'Basil Hallward'], ['Dorian Gray'], ['Dorian Gray'], ['Dorian Gray', 'Basil Hallward']]]"
"Q33","And how did Lady Brandon describe this wonderful young man? I know she goes in for giving a rapid _pr cis_ of all her
guests. I remember her bringing me up to a truculent and red-faced old
gentleman covered all over with orders and ribbons, and hissing into my
ear, in a tragic whisper which must have been perfectly audible to
everybody in the room, the most astounding details. I simply fled. I
like to find out people for myself. But Lady Brandon treats her guests
exactly as an auctioneer treats his goods. She either explains them
entirely away, or tells one everything about them except what one wants
to know.","['And how did Lady Brandon describe this wonderful young man?', 'I know she goes in for giving a rapid _pr cis_ of all her\nguests. I remember her bringing me up to a truculent and red-faced old\ngentleman covered all over with orders and ribbons, and hissing into my\near, in a tragic whisper which must have been perfectly audible to\neverybody in the room, the most astounding details. I simply fled. I\nlike to find out people for myself. But Lady Brandon treats her guests\nexactly as an auctioneer treats his goods. She either explains them\nentirely away, or tells one everything about them except what one wants\nto know.']","[[15174, 15233], [15257, 15813]]","Lord Henry","['Basil Hallward']","Anaphoric","asked his companion","[['this wonderful young man'], []]","[[[15208, 15232]], []]","[[['Dorian Gray']], []]"
"Q34","Poor Lady Brandon! You are hard on her, Harry!","['Poor Lady Brandon! You are hard on her, Harry!']","[[15817, 15863]]","Basil Hallward","['Lord Henry']","Explicit","said Hallward","[['You', 'Harry']]","[[[15836, 15839], [15857, 15862]]]","[[['Lord Henry'], ['Lord Henry']]]"
"Q35","My dear fellow, she tried to found a _salon_, and only succeeded in
opening a restaurant. How could I admire her? But tell me, what did she
say about Mr. Dorian Gray?","['My dear fellow, she tried to found a _salon_, and only succeeded in\nopening a restaurant. How could I admire her? But tell me, what did she\nsay about Mr. Dorian Gray?']","[[15893, 16059]]","Lord Henry","['Basil Hallward']","Implicit","nan","[['My dear fellow', 'Mr. Dorian Gray', 'Gray']]","[[[15893, 15907], [16043, 16058], [16054, 16058]]]","[[['Basil Hallward'], ['Dorian Gray'], ['Dorian Gray']]]"
"Q36","Oh, something like,","['Oh, something like,']","[[16063, 16083]]","Basil Hallward","['Lord Henry']","Implicit","nan","[[]]","[[]]","[[]]"
"Q37","Neither of us could help laughing, and we became friends at once.","['Neither of us could help laughing, and we became friends at once.']","[[16262, 16327]]","Basil Hallward","['Lord Henry']","Implicit","nan","[['us', 'we']]","[[[16273, 16275], [16301, 16303]]]","[[['Basil Hallward', 'Dorian Gray'], ['Dorian Gray', 'Basil Hallward']]]"
"Q38","Laughter is not at all a bad beginning for a friendship, and it is far
the best ending for one,","['Laughter is not at all a bad beginning for a friendship, and it is far\nthe best ending for one,']","[[16331, 16426]]","Lord Henry","['Basil Hallward']","Anaphoric","said the young lord","[[]]","[[]]","[[]]"
"Q39","You don t understand what friendship is,
Harry, or what enmity is, for that matter. You like every
one; that is to say, you are indifferent to every one.","['You don t understand what friendship is,\nHarry,', 'or what enmity is, for that matter. You like every\none; that is to say, you are indifferent to every one.']","[[16500, 16547], [16562, 16667]]","Basil Hallward","['Lord Henry']","Anaphoric","he murmured","[['You', 'Harry'], ['You', 'you']]","[[[16500, 16503], [16541, 16546]], [[16598, 16601], [16634, 16637]]]","[[['Lord Henry'], ['Lord Henry']], [['Lord Henry'], ['Lord Henry']]]"
"Q40","How horribly unjust of you! Yes; horribly unjust of you. I make a great difference
between people. I choose my friends for their good looks, my
acquaintances for their good characters, and my enemies for their good
intellects. A man cannot be too careful in the choice of his enemies. I
have not got one who is a fool. They are all men of some intellectual
power, and consequently they all appreciate me. Is that very vain of
me? I think it is rather vain.","['How horribly unjust of you!', 'Yes; horribly unjust of you. I make a great difference\nbetween people. I choose my friends for their good looks, my\nacquaintances for their good characters, and my enemies for their good\nintellects. A man cannot be too careful in the choice of his enemies. I\nhave not got one who is a fool. They are all men of some intellectual\npower, and consequently they all appreciate me. Is that very vain of\nme? I think it is rather vain.']","[[16671, 16698], [16888, 17316]]","Lord Henry","['Basil Hallward']","Explicit","cried Lord Henry","[['you'], ['you', 'their']]","[[[16694, 16697]], [[16912, 16915], [16983, 16988]]]","[[['Basil Hallward']], [['Basil Hallward'], ['Basil Hallward']]]"
"Q41","I should think it was, Harry. But according to your category I must be
merely an acquaintance.","['I should think it was, Harry. But according to your category I must be\nmerely an acquaintance.']","[[17320, 17414]]","Basil Hallward","['Lord Henry']","Implicit","nan","[['Harry', 'your']]","[[[17343, 17348], [17367, 17371]]]","[[['Lord Henry'], ['Lord Henry']]]"
"Q42","My dear old Basil, you are much more than an acquaintance.","['My dear old Basil, you are much more than an acquaintance.']","[[17418, 17476]]","Lord Henry","['Basil Hallward']","Implicit","nan","[['My dear old Basil', 'you']]","[[[17418, 17435], [17437, 17440]]]","[[['Basil Hallward'], ['Basil Hallward']]]"
"Q43","And much less than a friend. A sort of brother, I suppose?","['And much less than a friend. A sort of brother, I suppose?']","[[17480, 17538]]","Basil Hallward","['Lord Henry']","Implicit","nan","[[]]","[[]]","[[]]"
"Q44","Oh, brothers! I don t care for brothers. My elder brother won t die,
and my younger brothers seem never to do anything else.","['Oh, brothers! I don t care for brothers. My elder brother won t die,\nand my younger brothers seem never to do anything else.']","[[17542, 17666]]","Lord Henry","['Basil Hallward']","Implicit","nan","[[]]","[[]]","[[]]"
"Q45","Harry!","['Harry!']","[[17670, 17676]]","Basil Hallward","['Lord Henry']","Explicit","exclaimed Hallward","[['Harry']]","[[[17670, 17675]]]","[[['Lord Henry']]]"
