quoteID,quoteText,subQuotationList,quoteByteSpans,speaker,addressees,quoteType,referringExpression,mentionTextsList,mentionSpansList,mentionEntitiesList
Q10,Good old Harry!,['Good old Harry!'],"[[3111, 3126]]",Lilia,"['Mrs. Theobald', 'Irma', 'Harriet', 'Mr. Herriton', 'Mrs. Herriton']",Implicit,,[[]],[[]],[[]]
Q11,"Good-bye, Mrs.
Charles. May you enjoy yourself, and may God bless you.","['Good-bye, Mrs.\nCharles. May you enjoy yourself, and may God bless you.']","[[3728, 3798]]",Mr. Kingcroft,"['Mrs. Theobald', 'Lilia', 'Irma', 'Harriet', 'Mr. Herriton', 'Mrs. Herriton']",Anaphoric,He was sorry that he was too late and called out,"[['Mrs.\nCharles', 'you', 'yourself', 'you']]","[[[3738, 3750], [3756, 3759], [3766, 3774], [3794, 3797]]]","[[['Lilia'], ['Lilia'], ['Lilia'], ['Lilia']]]"
Q12,"Oh, I am so sorry, but you do look so funny. Oh, you
all look so funny waving! Oh, pray!","['Oh, I am so sorry,', 'but you do look so funny. Oh, you\nall look so funny waving! Oh, pray!']","[[3920, 3938], [3957, 4026]]",Lilia,"['Mr. Kingcroft', 'Mrs. Theobald', 'Irma', 'Harriet', 'Mr. Herriton', 'Mrs. Herriton']",Anaphoric,she cried,"[[], ['you', 'you']]","[[], [[3961, 3964], [3987, 3990]]]","[[], [['Mr. Kingcroft'], ['Mr. Kingcroft']]]"
Q13,"High spirits to begin so long a journey,","['High spirits to begin so long a journey,']","[[4089, 4129]]",Mrs. Theobald,"['Mr. Kingcroft', 'Irma', 'Harriet', 'Mr. Herriton', 'Mrs. Herriton']",Explicit,said Mrs Theobald,[[]],[[]],[[]]
Q14,"I wish, that Mrs. Charles had gotten the footwarmer. These London
porters won t take heed to a country chap.","['I wish,', 'that Mrs. Charles had gotten the footwarmer. These London\nporters won t take heed to a country chap.']","[[4232, 4239], [4252, 4352]]",Mr. Kingcroft,"['Mrs. Theobald', 'Irma', 'Harriet', 'Mr. Herriton', 'Mrs. Herriton']",Anaphoric,said he,"[[], ['Mrs. Charles']]","[[], [[4257, 4269]]]","[[], [['Lilia']]]"
Q15,"But you did your best, And I think it simply
noble of you to have brought Mrs. Theobald all the way here on such a
day as this.","['But you did your best,', 'And I think it simply\nnoble of you to have brought Mrs. Theobald all the way here on such a\nday as this.']","[[4356, 4378], [4401, 4505]]",Mrs. Herriton,"['Mr. Kingcroft', 'Mrs. Theobald', 'Irma', 'Harriet', 'Mr. Herriton']",Explicit,said Mrs Herriton,"[['you', 'your'], ['you', 'Mrs. Theobald']]","[[[4360, 4363], [4368, 4372]], [[4432, 4435], [4452, 4465]]]","[[['Mr. Kingcroft'], ['Mr. Kingcroft']], [['Mr. Kingcroft'], ['Mrs. Theobald']]]"
Q16,"And, Granny, when will the old ship get to Italy?","['And, Granny, when will the old ship get to Italy?']","[[5026, 5075]]",Irma,"['Mr. Herriton', 'Mrs. Herriton']",Explicit,asked Irma,[['Granny']],"[[[5031, 5037]]]",[[['Mrs. Herriton']]]
Q17,"Grandmother,  dear; not  Granny, And we say  a boat  or  a steamer,  not  a ship.  Ships have
sails. And mother won t go all the way by sea. You look at the map of
Europe, and you ll see why. Harriet, take her. Go with Aunt Harriet, and
she ll show you the map.","['Grandmother,  dear; not  Granny,', 'And we say  a boat  or  a steamer,  not  a ship.  Ships have\nsails. And mother won t go all the way by sea. You look at the map of\nEurope, and you ll see why. Harriet, take her. Go with Aunt Harriet, and\nshe ll show you the map.']","[[5091, 5125], [5167, 5395]]",Mrs. Herriton,"['Mr. Herriton', 'Irma']",Explicit,said Mrs Herriton,"[['dear'], ['You', 'you', 'Harriet', 'Aunt Harriet', 'she', 'you']]","[[[5106, 5110]], [[5275, 5278], [5310, 5313], [5326, 5333], [5353, 5365], [5371, 5374], [5383, 5386]]]","[[['Irma']], [['Irma'], ['Irma'], ['Harriet'], ['Harriet'], ['Harriet'], ['Irma']]]"
Q18,Righto!,['Righto!'],"[[5399, 5406]]",Irma,"['Mr. Herriton', 'Mrs. Herriton']",Anaphoric,said the little girl,[[]],[[]],[[]]
Q19,"Here beginneth the New Life,","['Here beginneth the New Life,']","[[5574, 5602]]",Mr. Herriton,['Mrs. Herriton'],Explicit,said Philip,[[]],[[]],[[]]
Q20,"Poor child, how vulgar! It s surprising that
she isn t worse. But she has got a look of poor Charles about her.","['Poor child, how vulgar!', 'It s surprising that\nshe isn t worse. But she has got a look of poor Charles about her.']","[[5619, 5642], [5669, 5756]]",Mrs. Herriton,['Mr. Herriton'],Explicit,murmured Mrs Herriton,"[[], ['she', 'she', 'her']]","[[], [[5690, 5693], [5711, 5714], [5752, 5755]]]","[[], [['Irma'], ['Irma'], ['Irma']]]"
Q21,"And--alas, alas!--a look of old Mrs. Theobald. What appalling
apparition was that! I did think the lady was bedridden as well as
imbecile. Why ever did she come?","['And--alas, alas!--a look of old Mrs. Theobald. What appalling\napparition was that! I did think the lady was bedridden as well as\nimbecile. Why ever did she come?']","[[5760, 5921]]",Mr. Herriton,['Mrs. Herriton'],Implicit,,"[['Mrs. Theobald', 'she']]","[[[5792, 5805], [5912, 5915]]]","[[['Mrs. Theobald'], ['Mrs. Theobald']]]"
Q22,"Mr. Kingcroft made her. I am certain of it. He wanted to see Lilia
again, and this was the only way.","['Mr. Kingcroft made her. I am certain of it. He wanted to see Lilia\nagain, and this was the only way.']","[[5925, 6025]]",Mrs. Herriton,['Mr. Herriton'],Implicit,,"[['Mr. Kingcroft', 'her', 'He', 'Lilia']]","[[[5925, 5938], [5944, 5947], [5969, 5971], [5986, 5991]]]","[[['Mr. Kingcroft'], ['Mrs. Theobald'], ['Mr. Kingcroft'], ['Lilia']]]"
Q23,"I hope he is satisfied. I did not think my sister-in-law distinguished
herself in her farewells.",['I hope he is satisfied. I did not think my sister-in-law distinguished\nherself in her farewells.'],"[[6029, 6125]]",Mr. Herriton,['Mrs. Herriton'],Implicit,,"[['he', 'my sister-in-law', 'herself', 'her']]","[[[6036, 6038], [6069, 6085], [6100, 6107], [6111, 6114]]]","[[['Mr. Kingcroft'], ['Lilia'], ['Lilia'], ['Lilia']]]"
Q24,"I mind nothing, so long as she has gone--and
gone with Miss Abbott. It is mortifying to think that a widow of
thirty-three requires a girl ten years younger to look after her.","['I mind nothing, so long as she has gone--and\ngone with Miss Abbott. It is mortifying to think that a widow of\nthirty-three requires a girl ten years younger to look after her.']","[[6154, 6329]]",Mrs. Herriton,['Mr. Herriton'],Implicit,,"[['she', 'Miss Abbott', 'a widow of\nthirty-three', 'a girl ten years younger', 'her']]","[[[6181, 6184], [6209, 6220], [6253, 6276], [6286, 6310], [6325, 6328]]]","[[['Lilia'], ['Caroline Abbott'], ['Lilia'], ['Caroline Abbott'], ['Lilia']]]"
Q25,"I pity Miss Abbott. Fortunately one admirer is chained to England. Mr.
Kingcroft cannot leave the crops or the climate or something. I don t
think, either, he improved his chances today. He, as well as Lilia, has
the knack of being absurd in public.","['I pity Miss Abbott. Fortunately one admirer is chained to England. Mr.\nKingcroft cannot leave the crops or the climate or something. I don t\nthink, either, he improved his chances today. He, as well as Lilia, has\nthe knack of being absurd in public.']","[[6333, 6582]]",Mr. Herriton,['Mrs. Herriton'],Implicit,,"[['Miss Abbott', 'Mr.\nKingcroft', 'he', 'his', 'He', 'Lilia']]","[[[6340, 6351], [6400, 6413], [6489, 6491], [6501, 6504], [6520, 6522], [6535, 6540]]]","[[['Caroline Abbott'], ['Mr. Kingcroft'], ['Mr. Kingcroft'], ['Mr. Kingcroft'], ['Mr. Kingcroft'], ['Lilia']]]"
Q26,"When a man is neither well bred, nor well
connected, nor handsome, nor clever, nor rich, even Lilia may discard
him in time.","['When a man is neither well bred, nor well\nconnected, nor handsome, nor clever, nor rich, even Lilia may discard\nhim in time.']","[[6609, 6733]]",Mrs. Herriton,['Mr. Herriton'],Explicit,Mrs Herriton replied,"[['Lilia', 'him']]","[[[6703, 6708], [6721, 6724]]]","[[['Lilia'], ['Mr. Kingcroft']]]"
Q27,"No. I believe she would take any one. Right up to the last, when her
boxes were packed, she was  playing  the chinless curate. Both the
curates are chinless, but hers had the dampest hands. I came on them in
the Park. They were speaking of the Pentateuch.","['No. I believe she would take any one. Right up to the last, when her\nboxes were packed, she was  playing  the chinless curate. Both the\ncurates are chinless, but hers had the dampest hands. I came on them in\nthe Park. They were speaking of the Pentateuch.']","[[6737, 6992]]",Mr. Herriton,['Mrs. Herriton'],Implicit,,"[['she', 'her', 'she', 'them', 'They']]","[[[6751, 6754], [6802, 6805], [6825, 6828], [6937, 6941], [6955, 6959]]]","[[['Lilia'], ['Lilia'], ['Lilia'], ['Mr. Kingcroft', 'Lilia'], ['Mr. Kingcroft', 'Lilia']]]"
Q28,"My dear boy! If possible, she has got worse and worse. It was your idea
of Italian travel that saved us!","['My dear boy! If possible, she has got worse and worse. It was your idea\nof Italian travel that saved us!']","[[6996, 7100]]",Mrs. Herriton,['Mr. Herriton'],Implicit,,"[['she', 'your', 'us']]","[[[7022, 7025], [7058, 7062], [7097, 7099]]]","[[['Lilia'], ['Mr. Herriton'], ['Mr. Herriton', 'Mrs. Herriton']]]"
Q29,"The odd part is that she
was quite eager--always asking me for information; and of course I was
very glad to give it. I admit she is a Philistine, appallingly ignorant,
and her taste in art is false. Still, to have any taste at all is
something. And I do believe that Italy really purifies and ennobles all
who visit her. She is the school as well as the playground of the world.
It is really to Lilia s credit that she wants to go there.","['The odd part is that she\nwas quite eager--always asking me for information; and of course I was\nvery glad to give it. I admit she is a Philistine, appallingly ignorant,\nand her taste in art is false. Still, to have any taste at all is\nsomething. And I do believe that Italy really purifies and ennobles all\nwho visit her. She is the school as well as the playground of the world.\nIt is really to Lilia s credit that she wants to go there.']","[[7148, 7586]]",Mr. Herriton,['Mrs. Herriton'],Implicit,,"[['she', 'she', 'her', 'her', 'She', 'Lilia', 'she']]","[[[7169, 7172], [7274, 7277], [7321, 7324], [7465, 7468], [7470, 7473], [7544, 7549], [7564, 7567]]]","[[['Lilia'], ['Lilia'], ['Lilia'], ['Lilia'], ['Lilia'], ['Lilia'], ['Lilia']]]"
Q30,"She would go anywhere, I and Caroline Abbott had the greatest difficulty in
dissuading her from the Riviera.","['She would go anywhere,', 'I and Caroline Abbott had the greatest difficulty in\ndissuading her from the Riviera.']","[[7590, 7612], [7678, 7763]]",Mrs. Herriton,['Mr. Herriton'],Anaphoric,said his mother,"[['She'], ['Caroline Abbott', 'her']]","[[[7590, 7593]], [[7684, 7699], [7742, 7745]]]","[[['Lilia']], [['Caroline Abbott'], ['Lilia']]]"
Q31,"No, Mother; no. She was really keen on Italy. This travel is quite a
crisis for her.","['No, Mother; no. She was really keen on Italy. This travel is quite a\ncrisis for her.']","[[7767, 7851]]",Mr. Herriton,['Mrs. Herriton'],Implicit,,"[['She', 'her']]","[[[7783, 7786], [7847, 7850]]]","[[['Lilia'], ['Lilia']]]"
Q32,"It is something that she is contented, But no one
could live three months with Caroline Abbott and not be the better for
it.","['It is something that she is contented,', 'But no one\ncould live three months with Caroline Abbott and not be the better for\nit.']","[[12578, 12616], [12639, 12724]]",Mrs. Herriton,"['Mr. Herriton', 'Harriet']",Explicit,said Mrs Herriton,"[['she'], ['Caroline Abbott']]","[[[12599, 12602]], [[12679, 12694]]]","[[['Lilia']], [['Caroline Abbott']]]"
Q33,"They ve stopped there over a week! Why! I shouldn t have
done as much myself. They must be really keen, for the hotel s none too
comfortable.","['They ve stopped there over a week!', 'Why! I shouldn t have\ndone as much myself. They must be really keen, for the hotel s none too\ncomfortable.']","[[13741, 13775], [13788, 13894]]",Mr. Herriton,"['Mrs. Herriton', 'Harriet']",Anaphoric,he cried,"[['They ve'], ['They']]","[[[13741, 13748]], [[13831, 13835]]]","[[['Caroline Abbott', 'Lilia']], [['Caroline Abbott', 'Lilia']]]"
Q34,"I cannot understand people, What can they be doing all
day? And there is no church there, I suppose.","['I cannot understand people,', 'What can they be doing all\nday? And there is no church there, I suppose.']","[[13898, 13925], [13942, 14014]]",Harriet,"['Mr. Herriton', 'Mrs. Herriton']",Explicit,said Harriet,"[[], ['they']]","[[], [[13951, 13955]]]","[[], [['Caroline Abbott', 'Lilia']]]"
Q35,"There is Santa Deodata, one of the most beautiful churches in Italy.","['There is Santa Deodata, one of the most beautiful churches in Italy.']","[[14018, 14086]]",Mr. Herriton,"['Mrs. Herriton', 'Harriet']",Implicit,,[[]],[[]],[[]]
Q36,"Of course I mean an English church, Lilia
promised me that she would always be in a large town on Sundays.","['Of course I mean an English church,', 'Lilia\npromised me that she would always be in a large town on Sundays.']","[[14090, 14125], [14150, 14220]]",Harriet,"['Mr. Herriton', 'Mrs. Herriton']",Explicit,said Harriet,"[[], ['Lilia', 'she']]","[[], [[14150, 14155], [14173, 14176]]]","[[], [['Lilia'], ['Lilia']]]"
Q37,"If she goes to a service at Santa Deodata s, she will find more beauty
and sincerity than there is in all the Back Kitchens of Europe.","['If she goes to a service at Santa Deodata s, she will find more beauty\nand sincerity than there is in all the Back Kitchens of Europe.']","[[14224, 14358]]",Mr. Herriton,"['Mrs. Herriton', 'Harriet']",Implicit,,"[['she', 'she']]","[[[14227, 14230], [14269, 14272]]]","[[['Lilia'], ['Lilia']]]"
Q38,"Now, dears, don t. Listen to Lilia s letter.  We love this place, and
I do not know how I shall ever thank Philip for telling me it. It is
not only so quaint, but one sees the Italians unspoiled in all their
simplicity and charm here. The frescoes are wonderful. Caroline, who
grows sweeter every day, is very busy sketching.","['Now, dears, don t. Listen to Lilia s letter.  We love this place, and\nI do not know how I shall ever thank Philip for telling me it. It is\nnot only so quaint, but one sees the Italians unspoiled in all their\nsimplicity and charm here. The frescoes are wonderful. Caroline, who\ngrows sweeter every day, is very busy sketching.']","[[14546, 14872]]",Mrs. Herriton,"['Mr. Herriton', 'Harriet']",Explicit,Mrs Herriton had to intervene,"[['Lilia', 'Philip', 'Caroline']]","[[[14575, 14580], [14653, 14659], [14809, 14817]]]","[[['Lilia'], ['Mr. Herriton'], ['Caroline Abbott']]]"
Q39,Every one to his taste!,['Every one to his taste!'],"[[14876, 14899]]",Harriet,"['Mr. Herriton', 'Mrs. Herriton']",Explicit,said Harriet,[[]],[[]],[[]]
Q40,"Oh, Harriet is a bad lot!","['Oh, Harriet is a bad lot!']","[[15151, 15176]]",Mr. Herriton,['Mrs. Herriton'],Explicit,said Philip,[['Harriet']],"[[[15155, 15162]]]",[[['Harriet']]]
Q41,"One moment, Irma, I m going to the station. I ll give
you the pleasure of my company.","['One moment, Irma,', 'I m going to the station. I ll give\nyou the pleasure of my company.']","[[15396, 15413], [15432, 15499]]",Mr. Herriton,"['Irma', 'Mrs. Herriton']",Anaphoric,said her uncle,"[['Irma'], ['you']]","[[[15408, 15412]], [[15468, 15471]]]","[[['Irma']], [['Irma']]]"
Q42,"We will save the peas to the last; they are the greatest fun,","['We will save the peas to the last; they are the greatest fun,']","[[16091, 16152]]",Mrs. Herriton,['Harriet'],Explicit,said Mrs Herriton,[['We']],"[[[16091, 16093]]]","[[['Mrs. Herriton', 'Harriet']]]"
Q43,"It s a shame, Mother! Philip laughs at everything--the
Book Club, the Debating Society, the Progressive Whist, the bazaars.
People won t like it. We have our reputation. A house divided against
itself cannot stand.","['It s a shame, Mother!', 'Philip laughs at everything--the\nBook Club, the Debating Society, the Progressive Whist, the bazaars.\nPeople won t like it. We have our reputation. A house divided against\nitself cannot stand.']","[[16871, 16892], [16910, 17102]]",Harriet,['Mrs. Herriton'],Anaphoric,she had cried,"[[], ['We']]","[[], [[17034, 17036]]]","[[], [['Mrs. Herriton', 'Harriet', 'Mr. Herriton']]]"
Q44,"Let Philip say what he
likes, and he will let us do what we like.","['Let Philip say what he\nlikes, and he will let us do what we like.']","[[17152, 17217]]",Mrs. Herriton,['Harriet'],Explicit,Mrs Herriton replied,"[['Philip', 'he', 'he', 'us', 'we']]","[[[17156, 17162], [17172, 17174], [17186, 17188], [17198, 17200], [17209, 17211]]]","[[['Mr. Herriton'], ['Mr. Herriton'], ['Mr. Herriton'], ['Harriet', 'Mrs. Herriton'], ['Harriet', 'Mrs. Herriton']]]"
Q45,"It s twelve! The second post s in. Run and see if there are any
letters.",['It s twelve! The second post s in. Run and see if there are any\nletters.'],"[[17547, 17619]]",Mrs. Herriton,['Harriet'],Implicit,,[[]],[[]],[[]]
Q46,"Let s finish the peas. There won t be any
letters.",['Let s finish the peas. There won t be any\nletters.'],"[[17651, 17701]]",Harriet,['Mrs. Herriton'],Implicit,,[[]],[[]],[[]]
Q47,"No, dear; please go. I ll sow the peas, but you shall cover them
up--and mind the birds don t see  em!","['No, dear; please go. I ll sow the peas, but you shall cover them\nup--and mind the birds don t see  em!']","[[17705, 17807]]",Mrs. Herriton,['Harriet'],Implicit,,[['you']],"[[[17749, 17752]]]",[[['Harriet']]]
Q48,Actually old Mrs. Theobald!,['Actually old Mrs. Theobald!'],"[[17992, 18019]]",Harriet,['Mrs. Herriton'],Explicit,said Harriet,[['Mrs. Theobald']],"[[[18005, 18018]]]",[[['Mrs. Theobald']]]
Q49,"Read me the letter. My hands are dirty. How intolerable the crested
paper is.",['Read me the letter. My hands are dirty. How intolerable the crested\npaper is.'],"[[18048, 18125]]",Mrs. Herriton,['Harriet'],Implicit,,[[]],[[]],[[]]
Q50,"I don t understand, it doesn t make sense.","['I don t understand,', 'it doesn t make sense.']","[[18159, 18178], [18191, 18213]]",Harriet,['Mrs. Herriton'],Anaphoric,she said,"[[], []]","[[], []]","[[], []]"
Q51,Her letters never did.,['Her letters never did.'],"[[18217, 18239]]",Mrs. Herriton,['Harriet'],Implicit,,[['Her']],"[[[18217, 18220]]]",[[['Lilia']]]
Q52,"But it must be sillier than usual, Look here, read it, Mother; I can t make head or tail.","['But it must be sillier than usual,', 'Look here, read it, Mother; I can t make head or tail.']","[[18243, 18277], [18325, 18379]]",Harriet,['Mrs. Herriton'],Explicit,said Harriet,"[[], []]","[[], []]","[[], []]"
Q53,What is the difficulty? What is it that puzzles you in this letter?,"['What is the difficulty?', 'What is it that puzzles you in this letter?']","[[18426, 18449], [18481, 18524]]",Mrs. Herriton,['Harriet'],Anaphoric,she said,"[[], ['you']]","[[], [[18505, 18508]]]","[[], [['Harriet']]]"
Q54,The meaning--,['The meaning--'],"[[18528, 18541]]",Harriet,['Mrs. Herriton'],Explicit,faltered Harriet,[[]],[[]],[[]]
Q55,"The meaning is quite clear--Lilia is engaged to be married. Don t cry,
dear; please me by not crying--don t talk at all. It s more than I could
bear. She is going to marry some one she has met in a hotel. Take the
letter and read for yourself.","['The meaning is quite clear--Lilia is engaged to be married. Don t cry,\ndear; please me by not crying--don t talk at all. It s more than I could\nbear. She is going to marry some one she has met in a hotel. Take the\nletter and read for yourself.']","[[18617, 18860]]",Mrs. Herriton,['Harriet'],Implicit,,"[['Lilia', 'She', 'she', 'yourself']]","[[[18645, 18650], [18767, 18770], [18798, 18801], [18851, 18859]]]","[[['Lilia'], ['Lilia'], ['Lilia'], ['Harriet']]]"
Q56,"How dare she not tell me direct! How dare she
write first to Yorkshire! Pray, am I to hear through Mrs. Theobald--a
patronizing, insolent letter like this? Have I no claim at all? Bear
witness, dear bear witness that for this
I ll never forgive her!","['How dare she not tell me direct! How dare she\nwrite first to Yorkshire! Pray, am I to hear through Mrs. Theobald--a\npatronizing, insolent letter like this? Have I no claim at all? Bear\nwitness, dear', 'bear witness that for this\nI ll never forgive her!']","[[18923, 19121], [19150, 19200]]",Mrs. Herriton,['Harriet'],Anaphoric,she choked,"[['she', 'she', 'Mrs. Theobald'], ['her']]","[[[18932, 18935], [18965, 18968], [19022, 19035]], [[19196, 19199]]]","[[['Lilia'], ['Lilia'], ['Mrs. Theobald']], [['Lilia']]]"
Q57,"Oh, what is to be done? What is to be done?","['Oh, what is to be done?', 'What is to be done?']","[[19204, 19227], [19246, 19265]]",Harriet,['Mrs. Herriton'],Explicit,moaned Harriet,"[[], []]","[[], []]","[[], []]"
Q58,This first!,['This first!'],"[[19269, 19280]]",Mrs. Herriton,['Harriet'],Implicit,,[[]],[[]],[[]]
Q59,"Next, a telegram for Lilia! No! a telegram for Miss
Caroline Abbott. She, too, has something to explain.","['Next, a telegram for Lilia! No! a telegram for Miss\nCaroline Abbott. She, too, has something to explain.']","[[19355, 19459]]",Mrs. Herriton,['Harriet'],Implicit,,"[['Lilia', 'Miss\nCaroline Abbott', 'She']]","[[[19376, 19381], [19402, 19422], [19424, 19427]]]","[[['Lilia'], ['Caroline Abbott'], ['Caroline Abbott']]]"
Q60,"Oh, what is to be done?","['Oh, what is to be done?']","[[19463, 19486]]",Harriet,['Mrs. Herriton'],Explicit,repeated Harriet,[[]],[[]],[[]]
Q61,"If there is an office there, we might
get an answer this evening. Since Philip is back at seven, and the
eight-fifteen catches the midnight boat at Dover--Harriet, when you go
with this, get 100 pounds in 5 pound notes at the bank.","['If there is an office there,', 'we might\nget an answer this evening. Since Philip is back at seven, and the\neight-fifteen catches the midnight boat at Dover--Harriet, when you go\nwith this, get 100 pounds in 5 pound notes at the bank.']","[[19918, 19946], [19960, 20162]]",Mrs. Herriton,['Harriet'],Anaphoric,she added,"[[], ['we', 'Philip', 'Harriet', 'you']]","[[], [[19960, 19962], [20003, 20009], [20086, 20093], [20100, 20103]]]","[[], [['Mrs. Herriton', 'Harriet'], ['Mr. Herriton'], ['Harriet'], ['Harriet']]]"
Q62,"Go, dear, at once; do not talk. I see Irma coming back; go quickly....
Well, Irma dear, and whose team are you in this afternoon--Miss Edith s
or Miss May s?","['Go, dear, at once; do not talk. I see Irma coming back; go quickly....\nWell, Irma dear, and whose team are you in this afternoon--Miss Edith s\nor Miss May s?']","[[20166, 20323]]",Mrs. Herriton,['Harriet'],Implicit,,"[['Irma', 'Irma dear', 'you']]","[[[20204, 20208], [20243, 20252], [20273, 20276]]]","[[['Irma'], ['Irma'], ['Irma']]]"
Q63,"Your feet grow larger every day,","['Your feet grow larger every day,']","[[23168, 23200]]",Harriet,"['Irma', 'Mrs. Herriton']",Explicit,said the agonized Harriet,[['Your']],"[[[23168, 23172]]]",[[['Irma']]]
Q64,"It is too bad,","['It is too bad,']","[[23487, 23501]]",Mrs. Herriton,"['Irma', 'Harriet']",Explicit,said Mrs Herriton,[[]],[[]],[[]]
Q65,"It s ridiculous to read, dear. She s not trying to marry any one in the
place. Some tourist, obviously, who s stopping in the hotel. The place
has nothing to do with it at all.","['It s ridiculous to read, dear. She s not trying to marry any one in the\nplace. Some tourist, obviously, who s stopping in the hotel. The place\nhas nothing to do with it at all.']","[[23729, 23905]]",Mrs. Herriton,"['Irma', 'Harriet']",Implicit,,[['She']],"[[[23760, 23763]]]",[[['Lilia']]]
Q66,"But what a place to go to! What nice person, too, do you meet in a
hotel?","['But what a place to go to! What nice person, too, do you meet in a\nhotel?']","[[23909, 23982]]",Harriet,"['Irma', 'Mrs. Herriton']",Implicit,,[[]],[[]],[[]]
