"quoteID","quoteText","subQuotationList","quoteByteSpans","speaker","addressees","quoteType","referringExpression","mentionTextsList","mentionSpansList","mentionEntitiesList"
"Q10","Oh, Mr. Fortescue, I had
just written to say how I envied her! I was thinking of the big gardens
and the dear old ladies in mittens, who read nothing but the and snuff the candles. Have they _all_ disappeared? I told
her she would find the nice things of London without the horrid streets
that depress one so.","['Oh, Mr. Fortescue,', 'I had\njust written to say how I envied her! I was thinking of the big gardens\nand the dear old ladies in mittens, who read nothing but the', 'and snuff the candles. Have they _all_ disappeared? I told\nher she would find the nice things of London without the horrid streets\nthat depress one so.']","[[5858, 5876], [5919, 6058], [6070, 6222]]","Mrs. Hilbery","['Mr. Hilbery', 'A Thin, Elderly Gentleman', 'Ralph Denham', 'Katharine Hilbery', 'Mr. Fortescue']","Explicit","exclaimed Mrs Hilbery","[['Mr. Fortescue'], [], []]","[[[5862, 5875]], [], []]","[[['Mr. Fortescue']], [], []]"
"Q11","There is the University,","['There is the University,']","[[6226, 6250]]","A Thin, Elderly Gentleman","['Mr. Hilbery', 'Ralph Denham', 'Katharine Hilbery', 'Mrs. Hilbery', 'Mr. Fortescue']","Anaphoric","said the thin gentleman","[[]]","[[]]","[[]]"
"Q12","I know there are moors there, because I read about them in a book the
other day,","['I know there are moors there, because I read about them in a book the\nother day,']","[[6353, 6433]]","Katharine Hilbery","['Mr. Hilbery', 'A Thin, Elderly Gentleman', 'Ralph Denham', 'Mrs. Hilbery', 'Mr. Fortescue']","Explicit","said Katharine","[[]]","[[]]","[[]]"
"Q13","I am grieved and amazed at the ignorance of my family,","['I am grieved and amazed at the ignorance of my family,']","[[6453, 6507]]","Mr. Hilbery","['A Thin, Elderly Gentleman', 'Ralph Denham', 'Katharine Hilbery', 'Mrs. Hilbery', 'Mr. Fortescue']","Explicit","Mr Hilbery remarked","[['my family']]","[[[6497, 6506]]]","[[['Katharine Hilbery', 'Mrs. Hilbery']]]"
"Q14","Would it be the Battle of Trafalgar or the Spanish Armada, Katharine?","['Would it be the Battle of Trafalgar or the Spanish Armada, Katharine?']","[[8857, 8926]]","Mrs. Hilbery","['Mr. Hilbery', 'A Thin, Elderly Gentleman', 'Ralph Denham', 'Katharine Hilbery', 'Mr. Fortescue']","Anaphoric","her mother demanded","[['Katharine']]","[[[8916, 8925]]]","[[['Katharine Hilbery']]]"
"Q15","Trafalgar, mother.","['Trafalgar, mother.']","[[8951, 8969]]","Katharine Hilbery","['Mr. Hilbery', 'A Thin, Elderly Gentleman', 'Ralph Denham', 'Mrs. Hilbery', 'Mr. Fortescue']","Implicit","nan","[['mother']]","[[[8962, 8968]]]","[[['Mrs. Hilbery']]]"
"Q16","Trafalgar, of course! How stupid of me! Another cup of tea, with a
thin slice of lemon in it, and then, dear Mr. Fortescue, please explain
my absurd little puzzle. One can t help believing gentlemen with Roman
noses, even if one meets them in omnibuses.","['Trafalgar, of course! How stupid of me! Another cup of tea, with a\nthin slice of lemon in it, and then, dear Mr. Fortescue, please explain\nmy absurd little puzzle. One can t help believing gentlemen with Roman\nnoses, even if one meets them in omnibuses.']","[[8973, 9226]]","Mrs. Hilbery","['Mr. Hilbery', 'A Thin, Elderly Gentleman', 'Ralph Denham', 'Katharine Hilbery', 'Mr. Fortescue']","Implicit","nan","[['Mr. Fortescue']]","[[[9082, 9095]]]","[[['Mr. Fortescue']]]"
"Q17","D you know, Mr. Denham, you remind me so much of dear Mr.
Ruskin.... Is it his tie, Katharine, or his hair, or the way he sits in
his chair? Do tell me, Mr. Denham, are you an admirer of Ruskin? Some
one, the other day, said to me,  Oh, no, we don t read Ruskin, Mrs.
Hilbery.  What _do_ you read, I wonder? for you can t spend all your
time going up in aeroplanes and burrowing into the bowels of the
earth.","['D you know, Mr. Denham, you remind me so much of dear Mr.\nRuskin.... Is it his tie, Katharine, or his hair, or the way he sits in\nhis chair? Do tell me, Mr. Denham, are you an admirer of Ruskin? Some\none, the other day, said to me,  Oh, no, we don t read Ruskin, Mrs.\nHilbery.  What _do_ you read, I wonder? for you can t spend all your\ntime going up in aeroplanes and burrowing into the bowels of the\nearth.']","[[10612, 11020]]","Mrs. Hilbery","['Mr. Hilbery', 'A Thin, Elderly Gentleman', 'Ralph Denham', 'Katharine Hilbery', 'Mr. Fortescue']","Implicit","nan","[['you', 'Mr. Denham', 'you', 'his', 'Katharine', 'his', 'he', 'his', 'Mr. Denham', 'you', 'Mrs.\nHilbery']]","[[[10614, 10617], [10624, 10634], [10636, 10639], [10687, 10690], [10696, 10705], [10710, 10713], [10731, 10733], [10742, 10745], [10765, 10775], [10781, 10784], [10875, 10887]]]","[[['Ralph Denham'], ['Ralph Denham'], ['Ralph Denham'], ['Ralph Denham'], ['Katharine Hilbery'], ['Ralph Denham'], ['Ralph Denham'], ['Ralph Denham'], ['Ralph Denham'], ['Ralph Denham'], ['Mrs. Hilbery']]]"
"Q18","I m sure Mr. Denham would like to see our things, Katharine. I m sure
he s not like that dreadful young man, Mr. Ponting, who told me that he
considered it our duty to live exclusively in the present. After all,
what IS the present? Half of it s the past, and the better half, too, I
should say,","['I m sure Mr. Denham would like to see our things, Katharine. I m sure\nhe s not like that dreadful young man, Mr. Ponting, who told me that he\nconsidered it our duty to live exclusively in the present. After all,\nwhat IS the present? Half of it s the past, and the better half, too, I\nshould say,']","[[11225, 11520]]","Mrs. Hilbery","['Mr. Hilbery', 'A Thin, Elderly Gentleman', 'Ralph Denham', 'Katharine Hilbery', 'Mr. Fortescue']","Explicit","Mrs Hilbery seemed possessed by a brilliant idea and exclaimed","[['Mr. Denham', 'Katharine', 'he']]","[[[11234, 11244], [11275, 11284], [11295, 11297]]]","[[['Ralph Denham'], ['Katharine Hilbery'], ['Ralph Denham']]]"
"Q19","Perhaps you would like to see the pictures,","['Perhaps you would like to see the pictures,']","[[11702, 11745]]","Katharine Hilbery","['Mr. Hilbery', 'A Thin, Elderly Gentleman', 'Ralph Denham', 'Mrs. Hilbery', 'Mr. Fortescue']","Explicit","Katharine rose at the same moment and saying","[['you']]","[[[11710, 11713]]]","[[['Ralph Denham']]]"
"Q20","This is his writing-table. He used this pen,","['This is his writing-table. He used this pen,']","[[13194, 13238]]","Katharine Hilbery","['Ralph Denham']","Anaphoric","she said","[['his', 'He']]","[[[13202, 13205], [13221, 13223]]]","[[['Richard Alardyce'], ['Richard Alardyce']]]"
"Q21","I think my grandfather must have been at least twice as large as any
one is nowadays. This, is the original manuscript of the  Ode to Winter.  The early
poems are far less corrected than the later. Would you like to look at
it?","['I think my grandfather must have been at least twice as large as any\none is nowadays. This,', 'is the original manuscript of the  Ode to Winter.  The early\npoems are far less corrected than the later. Would you like to look at\nit?']","[[13542, 13633], [13694, 13829]]","Katharine Hilbery","['Ralph Denham']","Explicit","Katharine picked up remarking","[['my grandfather'], ['you']]","[[[13550, 13564]], [[13806, 13809]]]","[[['Alardyce']], [['Ralph Denham']]]"
"Q22","This is a copy of the first edition of the poems, which contains several poems that have not been
reprinted, as well as corrections.","['This is a copy of the first edition of the poems,', 'which contains several poems that have not been\nreprinted, as well as corrections.']","[[14346, 14395], [14498, 14580]]","Katharine Hilbery","['Ralph Denham']","Anaphoric","she continued","[[], []]","[[], []]","[[], []]"
"Q23","That lady in blue is my great-grandmother, by Millington. Here is my
uncle s walking-stick he was Sir Richard Warburton, you know, and rode
with Havelock to the Relief of Lucknow. And then, let me see oh, that s
the original Alardyce, 1697, the founder of the family fortunes, with
his wife. Some one gave us this bowl the other day because it has their
crest and initials. We think it must have been given them to celebrate
their silver wedding-day.","['That lady in blue is my great-grandmother, by Millington. Here is my\nuncle s walking-stick he was Sir Richard Warburton, you know, and rode\nwith Havelock to the Relief of Lucknow. And then, let me see oh, that s\nthe original Alardyce, 1697, the founder of the family fortunes, with\nhis wife. Some one gave us this bowl the other day because it has their\ncrest and initials. We think it must have been given them to celebrate\ntheir silver wedding-day.']","[[14671, 15121]]","Katharine Hilbery","['Ralph Denham']","Anaphoric","She paused for a minute and then went on","[['uncle ', 'he', 'Sir Richard Warburton', 'you', 'us', 'We']]","[[[14740, 14746], [14762, 14764], [14769, 14790], [14792, 14795], [14977, 14979], [15045, 15047]]]","[[['Sir Richard Warburton'], ['Sir Richard Warburton'], ['Sir Richard Warburton'], ['Ralph Denham'], ['Katharine Hilbery', 'Mrs. Hilbery', 'Mr. Hilbery'], ['Katharine Hilbery', 'Mrs. Hilbery', 'Mr. Hilbery']]]"
"Q24","You must be very proud of your family, Miss Hilbery.","['You must be very proud of your family, Miss Hilbery.']","[[16729, 16781]]","Ralph Denham","['Katharine Hilbery']","Anaphoric","he laid down the manuscript and said","[['You', 'your', 'Miss Hilbery']]","[[[16729, 16732], [16755, 16759], [16768, 16780]]]","[[['Katharine Hilbery'], ['Katharine Hilbery'], ['Katharine Hilbery']]]"
"Q25","Yes, I am, Do you think there s
anything wrong in that?","['Yes, I am,', 'Do you think there s\nanything wrong in that?']","[[16785, 16795], [16833, 16877]]","Katharine Hilbery","['Ralph Denham']","Explicit","Katharine answered","[[], ['you']]","[[], [[16836, 16839]]]","[[], [['Ralph Denham']]]"
"Q26","Wrong? How should it be wrong? It must be a bore, though, showing your
things to visitors,","['Wrong? How should it be wrong? It must be a bore, though, showing your\nthings to visitors,']","[[16881, 16971]]","Ralph Denham","['Katharine Hilbery']","Anaphoric","he added","[['your']]","[[[16947, 16951]]]","[[['Katharine Hilbery', 'Mr. Hilbery', 'Mrs. Hilbery', 'Alardyce']]]"
"Q27","Not if the visitors like them.","['Not if the visitors like them.']","[[16998, 17028]]","Katharine Hilbery","['Ralph Denham']","Implicit","nan","[[]]","[[]]","[[]]"
"Q28","Isn t it difficult to live up to your ancestors?","['Isn t it difficult to live up to your ancestors?']","[[17032, 17080]]","Ralph Denham","['Katharine Hilbery']","Anaphoric","he proceeded","[[]]","[[]]","[[]]"
"Q29","I dare say I shouldn t try to write poetry,","['I dare say I shouldn t try to write poetry,']","[[17098, 17141]]","Katharine Hilbery","['Ralph Denham']","Explicit","Katharine replied","[[]]","[[]]","[[]]"
"Q30","No. And that s what I should hate. I couldn t bear my grandfather to
cut me out. And, after all, it s not your grandfather only.
You re cut out all the way round. I suppose you come of one of the most
distinguished families in England. There are the Warburtons and the
Mannings and you re related to the Otways, aren t you? I read it all in
some magazine,","['No. And that s what I should hate. I couldn t bear my grandfather to\ncut me out. And, after all,', 'it s not your grandfather only.\nYou re cut out all the way round. I suppose you come of one of the most\ndistinguished families in England. There are the Warburtons and the\nMannings and you re related to the Otways, aren t you? I read it all in\nsome magazine,']","[[17164, 17260], [17333, 17591]]","Ralph Denham","['Katharine Hilbery']","Explicit","Denham went on","[[], ['your grandfather', 'You ', 'you', 'you', 'you']]","[[], [[17342, 17358], [17365, 17369], [17409, 17412], [17518, 17521], [17555, 17558]]]","[[], [['Richard Alardyce'], ['Katharine Hilbery'], ['Katharine Hilbery'], ['Katharine Hilbery'], ['Katharine Hilbery']]]"
"Q31","The Otways are my cousins,","['The Otways are my cousins,']","[[17605, 17631]]","Katharine Hilbery","['Ralph Denham']","Explicit","Katharine replied","[[]]","[[]]","[[]]"
"Q32","Well,","['Well,']","[[17654, 17659]]","Ralph Denham","['Katharine Hilbery']","Explicit","said Denham","[[]]","[[]]","[[]]"
"Q33","Well, I don t see that you ve proved anything.","['Well,', 'I don t see that you ve proved anything.']","[[17734, 17739], [17758, 17798]]","Katharine Hilbery","['Ralph Denham']","Explicit","said Katharine","[[], ['you']]","[[], [[17775, 17778]]]","[[], [['Ralph Denham']]]"
"Q34","Well,","['Well,']","[[18300, 18305]]","Ralph Denham","['Katharine Hilbery']","Explicit","said Denham","[[]]","[[]]","[[]]"
"Q35","But aren t you proud of your family?","['But aren t you proud of your family?']","[[18784, 18820]]","Katharine Hilbery","['Ralph Denham']","Explicit","Katharine demanded","[['you', 'your']]","[[[18795, 18798], [18808, 18812]]]","[[['Ralph Denham'], ['Ralph Denham']]]"
"Q36","No, We ve never done anything to be proud of unless you
count paying one s bills a matter for pride.","['No,', 'We ve never done anything to be proud of unless you\ncount paying one s bills a matter for pride.']","[[18844, 18847], [18863, 18959]]","Ralph Denham","['Katharine Hilbery']","Explicit","said Denham","[[], []]","[[], []]","[[], []]"
"Q37","That sounds rather dull,","['That sounds rather dull,']","[[18963, 18987]]","Katharine Hilbery","['Ralph Denham']","Explicit","Katharine remarked","[[]]","[[]]","[[]]"
"Q38","You would think us horribly dull,","['You would think us horribly dull,']","[[19011, 19044]]","Ralph Denham","['Katharine Hilbery']","Explicit","Denham agreed","[['You']]","[[[19011, 19014]]]","[[['Katharine Hilbery']]]"
"Q39","Yes, I might find you dull, but I don t think I should find you
ridiculous,","['Yes, I might find you dull, but I don t think I should find you\nridiculous,']","[[19063, 19138]]","Katharine Hilbery","['Ralph Denham']","Explicit","Katharine added","[['you']]","[[[19081, 19084]]]","[[['Ralph Denham']]]"
"Q40","No because we re not in the least ridiculous. We re a respectable
middle-class family, living at Highgate.","['No because we re not in the least ridiculous. We re a respectable\nmiddle-class family, living at Highgate.']","[[19225, 19331]]","Ralph Denham","['Katharine Hilbery']","Implicit","nan","[['we', 'We']]","[[[19236, 19238], [19271, 19273]]]","[[['Katharine Hilbery', 'Mrs. Hilbery', 'Mr. Hilbery'], ['Katharine Hilbery', 'Mrs. Hilbery', 'Mr. Hilbery']]]"
"Q41","We don t live at Highgate, but we re middle class too, I suppose.","['We don t live at Highgate, but we re middle class too, I suppose.']","[[19335, 19400]]","Katharine Hilbery","['Ralph Denham']","Implicit","nan","[[]]","[[]]","[[]]"
"Q42","That belonged to Clive, so we say,","['That belonged to Clive, so we say,']","[[19515, 19549]]","Katharine Hilbery","['Ralph Denham']","Explicit","said Katharine","[['we']]","[[[19542, 19544]]]","[[['Katharine Hilbery', 'Mrs. Hilbery', 'Mr. Hilbery']]]"
"Q43","Is it a lie?","['Is it a lie?']","[[19622, 19634]]","Ralph Denham","['Katharine Hilbery']","Explicit","Denham inquired","[[]]","[[]]","[[]]"
"Q44","It s a family tradition. I don t know that we can prove it.","['It s a family tradition. I don t know that we can prove it.']","[[19655, 19714]]","Katharine Hilbery","['Ralph Denham']","Implicit","nan","[['we']]","[[[19698, 19700]]]","[[['Katharine Hilbery', 'Mrs. Hilbery', 'Mr. Hilbery']]]"
"Q45","You see, we don t have traditions in our family,","['You see, we don t have traditions in our family,']","[[19718, 19766]]","Ralph Denham","['Katharine Hilbery']","Explicit","said Denham","[[]]","[[]]","[[]]"
"Q46","You sound very dull,","['You sound very dull,']","[[19783, 19803]]","Katharine Hilbery","['Ralph Denham']","Explicit","Katharine remarked","[['You']]","[[[19783, 19786]]]","[[['Ralph Denham']]]"
"Q47","Merely middle class,","['Merely middle class,']","[[19848, 19868]]","Ralph Denham","['Katharine Hilbery']","Explicit","Denham replied","[[]]","[[]]","[[]]"
"Q48","You pay your bills, and you speak the truth. I don t see why you
should despise us.","['You pay your bills, and you speak the truth. I don t see why you\nshould despise us.']","[[19888, 19971]]","Katharine Hilbery","['Ralph Denham']","Implicit","nan","[['You', 'you', 'us']]","[[[19888, 19891], [19912, 19915], [19968, 19970]]]","[[['Ralph Denham'], ['Ralph Denham'], ['Katharine Hilbery', 'Mrs. Hilbery', 'Mr. Hilbery']]]"
"Q49","I shouldn t like to be you; that s all I said,","['I shouldn t like to be you; that s all I said,']","[[20059, 20105]]","Ralph Denham","['Katharine Hilbery']","Anaphoric","he replied","[['you']]","[[[20082, 20085]]]","[[['Katharine Hilbery']]]"
"Q50","No, but one never would like to be any one else.","['No, but one never would like to be any one else.']","[[20185, 20233]]","Katharine Hilbery","['Ralph Denham']","Implicit","nan","[[]]","[[]]","[[]]"
"Q51","I should. I should like to be lots of other people.","['I should. I should like to be lots of other people.']","[[20237, 20288]]","Ralph Denham","['Katharine Hilbery']","Implicit","nan","[[]]","[[]]","[[]]"
"Q52","Then why not us?","['Then why not us?']","[[20292, 20308]]","Katharine Hilbery","['Ralph Denham']","Explicit","Katharine asked","[['us']]","[[[20305, 20307]]]","[[['Katharine Hilbery', 'Mrs. Hilbery', 'Mr. Hilbery']]]"
"Q53","You ll never know anything at first hand, It s all been done for you. You ll never know the pleasure of buying
things after saving up for them, or reading books for the first time,
or making discoveries.","['You ll never know anything at first hand,', 'It s all been done for you. You ll never know the pleasure of buying\nthings after saving up for them, or reading books for the first time,\nor making discoveries.']","[[20784, 20825], [20855, 21016]]","Ralph Denham","['Katharine Hilbery']","Anaphoric","he began","[['You'], ['you', 'You']]","[[[20784, 20787]], [[20878, 20881], [20883, 20886]]]","[[['Katharine Hilbery']], [['Katharine Hilbery'], ['Katharine Hilbery']]]"
"Q54","Go on,","['Go on,']","[[21020, 21026]]","Katharine Hilbery","['Ralph Denham']","Explicit","Katharine observed","[[]]","[[]]","[[]]"
"Q55","Of course, I don t know how you spend your time, but I suppose you have to show people round. You are
writing a life of your grandfather, aren t you? And this kind of
thing must take up a lot of time.","['Of course, I don t know how you spend your time,', 'but I suppose you have to show people round. You are\nwriting a life of your grandfather, aren t you? And this kind of\nthing', 'must take up a lot of time.']","[[21175, 21223], [21258, 21381], [21470, 21497]]","Ralph Denham","['Katharine Hilbery']","Anaphoric","he continued","[['you', 'your '], ['you', 'You', 'your grandfather', 'you'], []]","[[[21203, 21206], [21213, 21218]], [[21272, 21275], [21303, 21306], [21329, 21345], [21354, 21357]], []]","[[['Katharine Hilbery'], ['Katharine Hilbery']], [['Katharine Hilbery'], ['Katharine Hilbery'], ['Richard Alardyce'], ['Katharine Hilbery']], []]"
"Q56","You ve got it very nearly right, but I only help my
mother. I don t write myself.","['You ve got it very nearly right,', 'but I only help my\nmother. I don t write myself.']","[[21667, 21699], [21712, 21760]]","Katharine Hilbery","['Ralph Denham']","Anaphoric","she said","[['You'], ['my\nmother']]","[[[21667, 21670]], [[21728, 21737]]]","[[['Ralph Denham']], [['Mrs. Hilbery']]]"
"Q57","Do you do anything yourself?","['Do you do anything yourself?']","[[21764, 21792]]","Ralph Denham","['Katharine Hilbery']","Anaphoric","he demanded","[['you', 'yourself']]","[[[21767, 21770], [21783, 21791]]]","[[['Katharine Hilbery'], ['Katharine Hilbery']]]"
"Q58","What do you mean? I don t leave the house at ten and come
back at six.","['What do you mean?', 'I don t leave the house at ten and come\nback at six.']","[[21809, 21826], [21840, 21892]]","Katharine Hilbery","['Ralph Denham']","Anaphoric","she asked","[['you'], []]","[[[21817, 21820]], []]","[[['Ralph Denham']], []]"
"Q59","I don t mean that.","['I don t mean that.']","[[21896, 21914]]","Ralph Denham","['Katharine Hilbery']","Implicit","nan","[[]]","[[]]","[[]]"
"Q60","Nobody ever does do anything worth doing nowadays, You
see we don t even
print as well as they did, and as for poets or painters or
novelists there are none; so, at any rate, I m not singular.","['Nobody ever does do anything worth doing nowadays,', 'You\nsee', 'we don t even\nprint as well as they did, and as for poets or painters or\nnovelists there are none; so, at any rate, I m not singular.']","[[22246, 22296], [22313, 22320], [22372, 22505]]","Katharine Hilbery","['Ralph Denham']","Anaphoric","she remarked","[[], ['You'], []]","[[], [[22313, 22316]], []]","[[], [['Ralph Denham']], []]"
"Q61","No, we haven t any great men, I m very glad that we
haven t. I hate great men. The worship of greatness in the nineteenth
century seems to me to explain the worthlessness of that generation.","['No, we haven t any great men,', 'I m very glad that we\nhaven t. I hate great men. The worship of greatness in the nineteenth\ncentury seems to me to explain the worthlessness of that generation.']","[[22509, 22538], [22557, 22717]]","Ralph Denham","['Katharine Hilbery']","Explicit","Denham replied","[[], []]","[[], []]","[[], []]"
"Q62","Well, how do you like our things, Mr. Denham?","['Well,', 'how do you like our things, Mr. Denham?']","[[24276, 24281], [24294, 24333]]","Mrs. Hilbery","['Ralph Denham', 'Katharine Hilbery']","Anaphoric","she said","[[], ['you', 'our ', 'Mr. Denham']]","[[], [[24301, 24304], [24310, 24314], [24322, 24332]]]","[[], [['Ralph Denham'], ['Katharine Hilbery', 'Mrs. Hilbery', 'Mr. Hilbery'], ['Ralph Denham']]]"
"Q63","There are some books that _live_, They are young with us,
and they grow old with us. Are you fond of poetry, Mr. Denham? But what
an absurd question to ask! The truth is, dear Mr. Fortescue has almost
tired me out. He is so eloquent and so witty, so searching and so
profound that, after half an hour or so, I feel inclined to turn out
all the lights. But perhaps he d be more wonderful than ever in the
dark. What d you think, Katharine? Shall we give a little party in
complete darkness? There d have to be bright rooms for the bores....","['There are some books that _live_,', 'They are young with us,\nand they grow old with us. Are you fond of poetry, Mr. Denham? But what\nan absurd question to ask! The truth is, dear Mr. Fortescue has almost\ntired me out. He is so eloquent and so witty, so searching and so\nprofound that, after half an hour or so, I feel inclined to turn out\nall the lights. But perhaps he d be more wonderful than ever in the\ndark. What d you think, Katharine? Shall we give a little party in\ncomplete darkness? There d have to be bright rooms for the bores....']","[[24503, 24536], [24550, 25055]]","Mrs. Hilbery","['Ralph Denham', 'Katharine Hilbery']","Anaphoric","she mused","[[], ['us', 'us', 'you', 'Mr. Denham', 'Mr. Fortescue', 'He', 'he', 'you', 'Katharine']]","[[], [[24570, 24572], [24597, 24599], [24605, 24608], [24625, 24635], [24692, 24705], [24731, 24733], [24880, 24882], [24933, 24936], [24944, 24953]]]","[[], [['Katharine Hilbery', 'Mrs. Hilbery', 'Mr. Hilbery'], ['Katharine Hilbery', 'Mrs. Hilbery', 'Mr. Hilbery'], ['Ralph Denham'], ['Ralph Denham'], ['Mr. Fortescue'], ['Mr. Fortescue'], ['Mr. Fortescue'], ['Katharine Hilbery'], ['Katharine Hilbery']]]"
"Q64","But we ve any number of things to show you! Books, pictures, china, manuscripts, and the
very chair that Mary Queen of Scots sat in when she heard of Darnley s
murder. I must lie down for a little, and Katharine must change her
dress (though she s wearing a very pretty one), but if you don t mind
being left alone, supper will be at eight. I dare say you ll write a
poem of your own while you re waiting. Ah, how I love the firelight!
Doesn t our room look charming?","['But we ve any number of things to show you!', 'Books, pictures, china, manuscripts, and the\nvery chair that Mary Queen of Scots sat in when she heard of Darnley s\nmurder. I must lie down for a little, and Katharine must change her\ndress (though she s wearing a very pretty one), but if you don t mind\nbeing left alone, supper will be at eight. I dare say you ll write a\npoem of your own while you re waiting. Ah, how I love the firelight!\nDoesn t our room look charming?']","[[25095, 25138], [25189, 25612]]","Mrs. Hilbery","['Ralph Denham', 'Katharine Hilbery']","Explicit","Mrs Hilbery exclaimed","[['we', 'you'], ['Katharine', 'her', 'she', 'you', 'you', 'your', 'you']]","[[[25099, 25101], [25134, 25137]], [[25347, 25356], [25369, 25372], [25387, 25390], [25428, 25431], [25497, 25500], [25520, 25524], [25535, 25538]]]","[[['Katharine Hilbery', 'Mrs. Hilbery', 'Mr. Hilbery'], ['Ralph Denham']], [['Katharine Hilbery'], ['Katharine Hilbery'], ['Katharine Hilbery'], ['Ralph Denham'], ['Ralph Denham'], ['Ralph Denham'], ['Ralph Denham']]]"
"Q65","Dear things! Dear chairs and tables! How like old
friends they are faithful, silent friends. Which reminds me, Katharine,
little Mr. Anning is coming to-night, and Tite Street, and Cadogan
Square.... Do remember to get that drawing of your great-uncle glazed.
Aunt Millicent remarked it last time she was here, and I know how it
would hurt me to see _my_ father in a broken glass.","['Dear things!', 'Dear chairs and tables! How like old\nfriends they are faithful, silent friends. Which reminds me, Katharine,\nlittle Mr. Anning is coming to-night, and Tite Street, and Cadogan\nSquare.... Do remember to get that drawing of your great-uncle glazed.\nAunt Millicent remarked it last time she was here, and I know how it\nwould hurt me to see _my_ father in a broken glass.']","[[25750, 25762], [25780, 26147]]","Mrs. Hilbery","['Ralph Denham', 'Katharine Hilbery']","Anaphoric","she exclaimed","[[], ['Katharine', 'Aunt Millicent', 'she', '_my_ father']]","[[], [[25878, 25887], [26027, 26041], [26064, 26067], [26117, 26128]]]","[[], [['Katharine Hilbery'], ['Aunt Millicent'], ['Aunt Millicent'], ['Richard Alardyce']]]"
