"quoteID","quoteText","subQuotationList","quoteByteSpans","speaker","addressees","quoteType","referringExpression","mentionTextsList","mentionSpansList","mentionEntitiesList"
"Q15","_Mais ce n'est pas mal! Elle s'y connait, elle a de la force, oui._","[""_Mais ce n'est pas mal! Elle s'y connait, elle a de la force, oui._""]","[[25692, 25759]]","Robert Lebrun","['Edna Pontellier', 'Madame Ratignolle']","Anaphoric","he addressed to Madame Ratignolle","[[]]","[[]]","[[]]"
"Q16","Are you going bathing?","['Are you going bathing?']","[[28249, 28271]]","Robert Lebrun","['Edna Pontellier']","Explicit","asked Robert of Mrs Pontellier","[['you']]","[[[28253, 28256]]]","[[['Edna Pontellier']]]"
"Q17","Oh, no, I'm tired; I think
not.","['Oh, no,', ""I'm tired; I think\nnot.""]","[[28353, 28360], [28404, 28427]]","Edna Pontellier","['Robert Lebrun']","Anaphoric","she answered","[[], []]","[[], []]","[[], []]"
"Q18","Oh, come! You mustn't miss your bath. Come on. The
water must be delicious; it will not hurt you. Come.","['Oh, come!', ""You mustn't miss your bath. Come on. The\nwater must be delicious; it will not hurt you. Come.""]","[[28560, 28569], [28585, 28678]]","Robert Lebrun","['Edna Pontellier']","Anaphoric","he insisted","[[], ['You', 'your', 'you']]","[[], [[28585, 28588], [28602, 28606], [28668, 28671]]]","[[], [['Edna Pontellier'], ['Edna Pontellier'], ['Edna Pontellier']]]"
"Q19","Of whom of what are you thinking?","['Of whom of what are you thinking?']","[[35968, 36001]]","Madame Ratignolle","['Edna Pontellier']","Explicit","asked Ad le of her companion","[['you']]","[[[35988, 35991]]]","[[['Edna Pontellier']]]"
"Q20","Nothing,","['Nothing,']","[[36221, 36229]]","Edna Pontellier","['Madame Ratignolle']","Explicit","returned Mrs Pontellier","[[]]","[[]]","[[]]"
"Q21","How
stupid! But it seems to me it is the reply we make instinctively to
such a question. Let me see, Let me see. I was really not conscious of thinking of anything; but
perhaps I can retrace my thoughts.","['How\nstupid! But it seems to me it is the reply we make instinctively to\nsuch a question. Let me see,', 'Let me see. I was really not conscious of thinking of anything; but\nperhaps I can retrace my thoughts.']","[[36288, 36388], [36503, 36605]]","Edna Pontellier","['Madame Ratignolle']","Anaphoric","she went on","[[], []]","[[], []]","[[], []]"
"Q22","Oh! never mind! I am not quite so
exacting. I will let you off this time. It is really too hot to think,
especially to think about thinking.","['Oh! never mind!', 'I am not quite so\nexacting. I will let you off this time. It is really too hot to think,\nespecially to think about thinking.']","[[36609, 36624], [36654, 36778]]","Madame Ratignolle","['Edna Pontellier']","Explicit","laughed Madame Ratignolle","[[], ['you']]","[[], [[36693, 36696]]]","[[], [['Edna Pontellier']]]"
"Q23","But for the fun of it, First of all, the sight of
the water stretching so far away, those motionless sails against the
blue sky, made a delicious picture that I just wanted to sit and look
at. The hot wind beating in my face made me think without any
connection that I can trace of a summer day in Kentucky, of a meadow
that seemed as big as the ocean to the very little girl walking through
the grass, which was higher than her waist. She threw out her arms as
if swimming when she walked, beating the tall grass as one strikes out
in the water. Oh, I see the connection now!","['But for the fun of it,', 'First of all, the sight of\nthe water stretching so far away, those motionless sails against the\nblue sky, made a delicious picture that I just wanted to sit and look\nat. The hot wind beating in my face made me think without any\nconnection that I can trace of a summer day in Kentucky, of a meadow\nthat seemed as big as the ocean to the very little girl walking through\nthe grass, which was higher than her waist. She threw out her arms as\nif swimming when she walked, beating the tall grass as one strikes out\nin the water. Oh, I see the connection now!']","[[36782, 36804], [36823, 37376]]","Edna Pontellier","['Madame Ratignolle']","Explicit","persisted Edna","[[], []]","[[], []]","[[], []]"
"Q24","Where were you going that day in Kentucky, walking through the grass?","['Where were you going that day in Kentucky, walking through the grass?']","[[37380, 37449]]","Madame Ratignolle","['Edna Pontellier']","Implicit","nan","[['you']]","[[[37391, 37394]]]","[[['Edna Pontellier']]]"
"Q25","I don't remember now. I was just walking diagonally across a big
field. My sun-bonnet obstructed the view. I could see only the stretch
of green before me, and I felt as if I must walk on forever, without
coming to the end of it. I don't remember whether I was frightened or
pleased. I must have been entertained.","[""I don't remember now. I was just walking diagonally across a big\nfield. My sun-bonnet obstructed the view. I could see only the stretch\nof green before me, and I felt as if I must walk on forever, without\ncoming to the end of it. I don't remember whether I was frightened or\npleased. I must have been entertained.""]","[[37453, 37766]]","Edna Pontellier","['Madame Ratignolle']","Implicit","nan","[[]]","[[]]","[[]]"
"Q26","Likely as not it was Sunday, and I was running away
from prayers, from the Presbyterian service, read in a spirit of gloom
by my father that chills me yet to think of.","['Likely as not it was Sunday,', 'and I was running away\nfrom prayers, from the Presbyterian service, read in a spirit of gloom\nby my father that chills me yet to think of.']","[[37770, 37798], [37814, 37952]]","Edna Pontellier","['Madame Ratignolle']","Anaphoric","she laughed","[[], []]","[[], []]","[[], []]"
"Q27","And have you been running away from prayers ever since, _ma ch re?_","['And have you been running away from prayers ever since, _ma ch re?_']","[[37956, 38023]]","Madame Ratignolle","['Edna Pontellier']","Explicit","asked Madame Ratignolle","[['you', 'ma ch re']]","[[[37965, 37968], [38013, 38021]]]","[[['Edna Pontellier'], ['Edna']]]"
"Q28","No! oh, no! I was a little unthinking child in
those days, just following a misleading impulse without question. On
the contrary, during one period of my life religion took a firm hold
upon me; after I was twelve and until until why, I suppose until now,
though I never thought much about it just driven along by habit. But do
you know, sometimes I feel this summer as if I were
walking through the green meadow again; idly, aimlessly, unthinking and
unguided.","['No! oh, no!', 'I was a little unthinking child in\nthose days, just following a misleading impulse without question. On\nthe contrary, during one period of my life religion took a firm hold\nupon me; after I was twelve and until until why, I suppose until now,\nthough I never thought much about it just driven along by habit. But do\nyou know,', 'sometimes I feel this summer as if I were\nwalking through the green meadow again; idly, aimlessly, unthinking and\nunguided.']","[[38060, 38071], [38096, 38420], [38575, 38698]]","Edna Pontellier","['Madame Ratignolle']","Explicit","Edna hastened to say","[[], ['you'], []]","[[], [[38411, 38414]], []]","[[], [['Madame Ratignolle']], []]"
"Q29","_Pauvre ch rie_.","['_Pauvre ch rie_.']","[[38944, 38960]]","Madame Ratignolle","['Edna Pontellier']","Anaphoric","She even stroked it a little fondly with the other hand murmuring","[['Pauvre ch rie']]","[[[38945, 38958]]]","[[['Edna']]]"
"Q30","Do me a favor, Robert,","['Do me a favor, Robert,']","[[45299, 45321]]","Madame Ratignolle","['Robert Lebrun']","Anaphoric","spoke the pretty woman","[['Robert']]","[[[45314, 45320]]]","[[['Robert Lebrun']]]"
"Q31","Granted; as many as you like,","['Granted; as many as you like,']","[[45545, 45574]]","Robert Lebrun","['Madame Ratignolle']","Anaphoric","he returned","[['you']]","[[[45565, 45568]]]","[[['Madame Ratignolle']]]"
"Q32","I only ask for one; let Mrs. Pontellier alone.","['I only ask for one; let Mrs. Pontellier alone.']","[[45674, 45720]]","Madame Ratignolle","['Robert Lebrun']","Implicit","nan","[['Mrs. Pontellier']]","[[[45698, 45713]]]","[[['Edna Pontellier']]]"
"Q33","_Tiens!_ _Voil  que
Madame Ratignolle est jalouse!_","['_Tiens!_', '_Voil  que\nMadame Ratignolle est jalouse!_']","[[45724, 45732], [45778, 45820]]","Robert Lebrun","['Madame Ratignolle']","Anaphoric","he exclaimed","[[], ['Madame Ratignolle']]","[[], [[45789, 45806]]]","[[], [['Madame Ratignolle']]]"
"Q34","Nonsense! I'm in earnest; I mean what I say. Let Mrs. Pontellier
alone.","[""Nonsense! I'm in earnest; I mean what I say. Let Mrs. Pontellier\nalone.""]","[[45824, 45895]]","Madame Ratignolle","['Robert Lebrun']","Implicit","nan","[['Mrs. Pontellier']]","[[[45873, 45888]]]","[[['Edna Pontellier']]]"
"Q35","Why?","['Why?']","[[45899, 45903]]","Robert Lebrun","['Madame Ratignolle']","Anaphoric","he asked","[[]]","[[]]","[[]]"
"Q36","She is not one of us; she is not like us. She might make the
unfortunate blunder of taking you seriously.","['She is not one of us; she is not like us. She might make the\nunfortunate blunder of taking you seriously.']","[[45974, 46079]]","Madame Ratignolle","['Robert Lebrun']","Implicit","nan","[['She', 'us', 'she', 'us', 'She', 'you']]","[[[45974, 45977], [45992, 45994], [45996, 45999], [46012, 46014], [46016, 46019], [46065, 46068]]]","[[['Edna Pontellier'], ['Madame Ratignolle', 'Robert'], ['Edna Pontellier'], ['Madame Ratignolle', 'Robert'], ['Edna Pontellier'], ['Robert Lebrun']]]"
"Q37","Why shouldn't she
take me seriously? Am I a comedian, a clown, a
jack-in-the-box? Why shouldn't she? You Creoles! I have no patience
with you! Am I always to be regarded as a feature of an amusing
programme? I hope Mrs. Pontellier does take me seriously. I hope she
has discernment enough to find in me something besides the _blagueur_.
If I thought there was any doubt","[""Why shouldn't she\ntake me seriously?"", ""Am I a comedian, a clown, a\njack-in-the-box? Why shouldn't she? You Creoles! I have no patience\nwith you! Am I always to be regarded as a feature of an amusing\nprogramme? I hope Mrs. Pontellier does take me seriously. I hope she\nhas discernment enough to find in me something besides the _blagueur_.\nIf I thought there was any doubt""]","[[46206, 46242], [46266, 46599]]","Robert Lebrun","['Madame Ratignolle']","Anaphoric","he demanded","[['she'], ['she', 'Mrs. Pontellier', 'she']]","[[[46220, 46223]], [[46325, 46328], [46444, 46459], [46491, 46494]]]","[[['Edna Pontellier']], [['Edna Pontellier'], ['Edna Pontellier'], ['Edna Pontellier']]]"
"Q38","Oh, enough, Robert! You are not
thinking of what you are saying. You speak with about as little
reflection as we might expect from one of those children down there
playing in the sand. If your attentions to any married women here were
ever offered with any intention of being convincing, you would not be
the gentleman we all know you to be, and you would be unfit to
associate with the wives and daughters of the people who trust you.","['Oh, enough, Robert!', 'You are not\nthinking of what you are saying. You speak with about as little\nreflection as we might expect from one of those children down there\nplaying in the sand. If your attentions to any married women here were\never offered with any intention of being convincing, you would not be\nthe gentleman we all know you to be, and you would be unfit to\nassociate with the wives and daughters of the people who trust you.']","[[46603, 46622], [46661, 47076]]","Madame Ratignolle","['Robert Lebrun']","Anaphoric","she broke","[['Robert'], ['You', 'you', 'You', 'your', 'you', 'you', 'you', 'you']]","[[[46615, 46621]], [[46661, 46664], [46690, 46693], [46706, 46709], [46829, 46833], [46929, 46932], [46972, 46975], [46987, 46990], [47072, 47075]]]","[[['Robert Lebrun']], [['Robert Lebrun'], ['Robert Lebrun'], ['Robert Lebrun'], ['Robert Lebrun'], ['Robert Lebrun'], ['Robert Lebrun'], ['Robert Lebrun'], ['Robert Lebrun']]]"
"Q39","Oh! well! That isn't it,","[""Oh! well! That isn't it,""]","[[47208, 47232]]","Robert Lebrun","['Madame Ratignolle']","Implicit","nan","[[]]","[[]]","[[]]"
"Q40","You ought to feel that such things are not flattering to say to
a fellow.","['You ought to feel that such things are not flattering to say to\na fellow.']","[[47283, 47356]]","Robert Lebrun","['Madame Ratignolle']","Implicit","nan","[['You']]","[[[47283, 47286]]]","[[['Madame Ratignolle']]]"
"Q41","Should our whole intercourse consist of an exchange of compliments?
_Ma foi!_","['Should our whole intercourse consist of an exchange of compliments?\n_Ma foi!_']","[[47360, 47437]]","Madame Ratignolle","['Robert Lebrun']","Implicit","nan","[[]]","[[]]","[[]]"
"Q42","It isn't pleasant to have a woman tell you Now if I were like Arobin you remember
Alc e Arobin and that story of the consul's wife at Biloxi?","[""It isn't pleasant to have a woman tell you"", ""Now if I were like Arobin you remember\nAlc e Arobin and that story of the consul's wife at Biloxi?""]","[[47441, 47484], [47539, 47637]]","Robert Lebrun","['Madame Ratignolle']","Anaphoric","he went on","[['you'], ['Arobin', 'Alc e Arobin']]","[[[47480, 47483]], [[47558, 47564], [47578, 47590]]]","[[['Robert']], [['Alcee Arobin'], ['Alcee Arobin']]]"
"Q43","You made one mistake, Ad le,","['You made one mistake, Ad le,']","[[48214, 48242]]","Robert Lebrun","['Madame Ratignolle']","Anaphoric","he said","[['You', 'Ad le']]","[[[48214, 48217], [48236, 48241]]]","[[['Madame Ratignolle'], ['Madame Ratignolle']]]"
"Q44","there is
no earthly possibility of Mrs. Pontellier ever taking me seriously. You
should have warned me against taking myself seriously. Your advice
might then have carried some weight and given me subject for some
reflection. _Au revoir_. But you look tired, Would you like a cup of bouillon? Shall I stir you a toddy? Let me mix
you a toddy with a drop of Angostura.","['there is\nno earthly possibility of Mrs. Pontellier ever taking me seriously. You\nshould have warned me against taking myself seriously. Your advice\nmight then have carried some weight and given me subject for some\nreflection. _Au revoir_. But you look tired,', 'Would you like a cup of bouillon? Shall I stir you a toddy? Let me mix\nyou a toddy with a drop of Angostura.']","[[48274, 48532], [48559, 48667]]","Robert Lebrun","['Madame Ratignolle']","Anaphoric","he added","[['Mrs. Pontellier', 'You', 'Your', 'you'], ['you', 'you', 'you']]","[[[48309, 48324], [48351, 48354], [48410, 48414], [48517, 48520]], [[48565, 48568], [48606, 48609], [48630, 48633]]]","[[['Edna Pontellier'], ['Madame Ratignolle'], ['Madame Ratignolle'], ['Madame Ratignolle']], [['Madame Ratignolle'], ['Madame Ratignolle'], ['Madame Ratignolle']]]"
"Q45","Where is Mrs. Pontellier?","['Where is Mrs. Pontellier?']","[[50679, 50704]]","Madame Lebrun","['Robert Lebrun']","Implicit","nan","[['Mrs. Pontellier']]","[[[50688, 50703]]]","[[['Edna Pontellier']]]"
"Q46","Down at the beach with the children.","['Down at the beach with the children.']","[[50708, 50744]]","Robert Lebrun","['Madame Lebrun']","Implicit","nan","[[]]","[[]]","[[]]"
"Q47","I promised to lend her the Goncourt. Don't forget to take it down when
you go; it's there on the bookshelf over the small table.","[""I promised to lend her the Goncourt. Don't forget to take it down when\nyou go; it's there on the bookshelf over the small table.""]","[[50748, 50876]]","Madame Lebrun","['Robert Lebrun']","Implicit","nan","[['her', 'you']]","[[[50767, 50770], [50819, 50822]]]","[[['Edna Pontellier'], ['Robert Lebrun']]]"
"Q48","Where is Victor going with the rockaway?","['Where is Victor going with the rockaway?']","[[50949, 50989]]","Robert Lebrun","['Madame Lebrun']","Implicit","nan","[['Victor']]","[[[50958, 50964]]]","[[['Victor Lebrun']]]"
"Q49","The rockaway? Victor?","['The rockaway? Victor?']","[[50993, 51014]]","Madame Lebrun","['Robert Lebrun']","Implicit","nan","[['Victor']]","[[[51007, 51013]]]","[[['Victor Lebrun']]]"
"Q50","Yes; down there in front. He seems to be getting ready to drive away
somewhere.","['Yes; down there in front. He seems to be getting ready to drive away\nsomewhere.']","[[51018, 51097]]","Robert Lebrun","['Madame Lebrun']","Implicit","nan","[['He']]","[[[51044, 51046]]]","[[['Victor Lebrun']]]"
"Q51","Call him.","['Call him.']","[[51101, 51110]]","Madame Lebrun","['Robert Lebrun']","Implicit","nan","[['him']]","[[[51106, 51109]]]","[[['Victor Lebrun']]]"
"Q52","He won't look up.","[""He won't look up.""]","[[51222, 51239]]","Robert Lebrun","['Madame Lebrun']","Implicit","nan","[['He']]","[[[51222, 51224]]]","[[['Victor Lebrun']]]"
"Q53","Victor!","['Victor!']","[[51288, 51295]]","Madame Lebrun","['Victor Lebrun', 'Robert Lebrun']","Anaphoric","She called","[['Victor']]","[[[51288, 51294]]]","[[['Victor Lebrun']]]"
"Q54","Whenever you say the word I'm ready to thrash any amount of reason
into him that he's able to hold.","[""Whenever you say the word I'm ready to thrash any amount of reason\ninto him that he's able to hold.""]","[[51619, 51718]]","Robert Lebrun","['Madame Lebrun']","Implicit","nan","[['you', 'him', 'he']]","[[[51628, 51631], [51691, 51694], [51700, 51702]]]","[[['Madame Lebrun'], ['Victor Lebrun'], ['Victor Lebrun']]]"
"Q55","If your father had only lived!","['If your father had only lived!']","[[51722, 51752]]","Madame Lebrun","['Robert Lebrun']","Implicit","nan","[['your']]","[[[51725, 51729]]]","[[['Robert Lebrun']]]"
"Q56","What do you hear from Montel?","['What do you hear from Montel?']","[[52072, 52101]]","Robert Lebrun","['Madame Lebrun']","Implicit","nan","[['you']]","[[[52080, 52083]]]","[[['Madame Lebrun']]]"
"Q57","I have a letter somewhere,","['I have a letter somewhere,']","[[52325, 52351]]","Madame Lebrun","['Robert Lebrun']","Implicit","nan","[[]]","[[]]","[[]]"
"Q58","He says to tell you he
will be in Vera Cruz the beginning of next month,","['He says to tell you he\nwill be in Vera Cruz the beginning of next month,']","[[52440, 52512]]","Madame Lebrun","['Robert Lebrun']","Implicit","nan","[['you']]","[[[52456, 52459]]]","[[['Robert Lebrun']]]"
"Q59","and if you still have the intention of joining him","['and if you still have the intention of joining him']","[[52533, 52583]]","Madame Lebrun","['Robert Lebrun']","Implicit","nan","[['you']]","[[[52540, 52543]]]","[[['Robert Lebrun']]]"
"Q60","Why didn't you tell me so before, mother? You know I wanted","[""Why didn't you tell me so before, mother? You know I wanted""]","[[52617, 52677]]","Robert Lebrun","['Madame Lebrun']","Implicit","nan","[['you', 'mother', 'You']]","[[[52628, 52631], [52651, 52657], [52659, 52662]]]","[[['Madame Lebrun'], ['Madame Lebrun'], ['Madame Lebrun']]]"
"Q61","Do you see Mrs. Pontellier starting back with the children? She will
be in late to luncheon again. She never starts to get ready for
luncheon till the last minute.","['Do you see Mrs. Pontellier starting back with the children? She will\nbe in late to luncheon again. She never starts to get ready for\nluncheon till the last minute.']","[[52708, 52871]]","Madame Lebrun","['Robert Lebrun']","Implicit","nan","[['you', 'Mrs. Pontellier', 'She', 'She']]","[[[52711, 52714], [52719, 52734], [52768, 52771], [52807, 52810]]]","[[['Robert Lebrun'], ['Edna Pontellier'], ['Edna Pontellier'], ['Edna Pontellier']]]"
"Q62","Where are you
going?","['Where are you\ngoing?']","[[52892, 52912]]","Madame Lebrun","['Robert Lebrun']","Implicit","nan","[['you']]","[[[52902, 52905]]]","[[['Robert Lebrun']]]"
"Q63","Where did you say the Goncourt was?","['Where did you say the Goncourt was?']","[[52916, 52951]]","Robert Lebrun","['Madame Lebrun']","Implicit","nan","[['you']]","[[[52926, 52929]]]","[[['Madame Lebrun']]]"
"Q64","Would you like to hear Mademoiselle Reisz play?","['Would you like to hear Mademoiselle Reisz play?']","[[58499, 58546]]","Robert Lebrun","['Edna Pontellier']","Explicit","asked Robert","[['you', 'Mademoiselle Reisz']]","[[[58505, 58508], [58522, 58540]]]","[[['Edna Pontellier'], ['Mademoiselle Reisz']]]"
"Q65","I'll ask her, I'll tell her that you want to hear her. She
likes you. She will come.","[""I'll ask her,"", ""I'll tell her that you want to hear her. She\nlikes you. She will come.""]","[[58713, 58726], [58738, 58808]]","Robert Lebrun","['Edna Pontellier']","Anaphoric","he said","[['her'], ['her', 'you', 'her', 'She', 'you', 'She']]","[[[58722, 58725]], [[58748, 58751], [58757, 58760], [58774, 58777], [58779, 58782], [58789, 58792], [58794, 58797]]]","[[['Mademoiselle Reisz']], [['Mademoiselle Reisz'], ['Edna Pontellier'], ['Mademoiselle Reisz'], ['Mademoiselle Reisz'], ['Edna Pontellier'], ['Mademoiselle Reisz']]]"
"Q66","Ask Mrs. Pontellier what she would like to hear me play,","['Ask Mrs. Pontellier what she would like to hear me play,']","[[59680, 59736]]","Mademoiselle Reisz","['Robert Lebrun']","Anaphoric","she requested of Robert","[['Mrs. Pontellier', 'she']]","[[[59684, 59699], [59705, 59708]]]","[[['Edna Pontellier'], ['Edna Pontellier']]]"
"Q67","Well, how did you like my music?","['Well, how did you like my music?']","[[62098, 62130]]","Mademoiselle Reisz","['Edna Pontellier']","Anaphoric","she asked","[['you']]","[[[62112, 62115]]]","[[['Edna Pontellier']]]"
"Q68","You are the only one worth playing for. Those others? Bah!","['You are the only one worth playing for. Those others? Bah!']","[[62348, 62406]]","Mademoiselle Reisz","['Edna Pontellier']","Anaphoric","she said","[['You']]","[[[62348, 62351]]]","[[['Edna Pontellier']]]"
"Q69","How easy it is!","['How easy it is!']","[[65959, 65974]]","Edna Pontellier","[]","Anaphoric","she thought","[[]]","[[]]","[[]]"
"Q70","It is nothing, why
did I not discover before that it was nothing. Think of the time I have
lost splashing about like a baby!","['It is nothing,', 'why\ndid I not discover before that it was nothing. Think of the time I have\nlost splashing about like a baby!']","[[65990, 66004], [66023, 66132]]","Edna Pontellier","['Leonce Pontellier', 'Robert Lebrun', 'Madame Lebrun', 'Madame Ratignolle']","Anaphoric","she said","[[], []]","[[], []]","[[], []]"
"Q71","I thought I should have perished
out there alone.","['I thought I should have perished\nout there alone.']","[[67172, 67221]]","Edna Pontellier","['Leonce Pontellier']","Anaphoric","She made no mention of her encounter with death and her flash of terror except to say to her husband","[[]]","[[]]","[[]]"
"Q72","You were not so very far, my dear; I was watching you,","['You were not so very far, my dear; I was watching you,']","[[67225, 67279]]","Leonce Pontellier","['Edna Pontellier']","Anaphoric","he told her","[['You', 'my dear', 'you']]","[[[67225, 67228], [67251, 67258], [67275, 67278]]]","[[['Edna Pontellier'], ['Edna Pontellier'], ['Edna Pontellier']]]"
"Q73","Sometimes I am tempted to think that Mrs. Pontellier is capricious,","['Sometimes I am tempted to think that Mrs. Pontellier is capricious,']","[[67627, 67694]]","Madame Lebrun","['Leonce Pontellier', 'Robert Lebrun', 'Madame Ratignolle']","Explicit","said Madame Lebrun","[['Mrs. Pontellier']]","[[[67664, 67679]]]","[[['Edna Pontellier']]]"
"Q74","I know she is, sometimes, not often.","['I know she is,', 'sometimes, not often.']","[[67826, 67840], [67868, 67889]]","Leonce Pontellier","['Madame Ratignolle', 'Robert Lebrun', 'Madame Lebrun']","Explicit","assented Mr Pontellier","[['she'], []]","[[[67833, 67836]], []]","[[['Edna Pontellier']], []]"
"Q75","Did you think I was afraid?","['Did you think I was afraid?']","[[67995, 68022]]","Edna Pontellier","['Robert Lebrun']","Anaphoric","she asked him","[['you']]","[[[67999, 68002]]]","[[['Robert Lebrun']]]"
"Q76","No; I knew you weren't afraid.","[""No; I knew you weren't afraid.""]","[[68071, 68101]]","Robert Lebrun","['Edna Pontellier']","Implicit","nan","[['you']]","[[[68082, 68085]]]","[[['Edna Pontellier']]]"
"Q77","Then why did you come? Why didn't you stay out there with the others?","[""Then why did you come? Why didn't you stay out there with the others?""]","[[68105, 68174]]","Edna Pontellier","['Robert Lebrun']","Implicit","nan","[['you', 'you', 'the others']]","[[[68118, 68121], [68139, 68142], [68163, 68173]]]","[[['Robert Lebrun'], ['Robert Lebrun'], ['Mr. Pontellier', 'Madame Lebrun', 'Madame Ratignolle']]]"
"Q78","I never thought of it.","['I never thought of it.']","[[68178, 68200]]","Robert Lebrun","['Edna Pontellier']","Implicit","nan","[[]]","[[]]","[[]]"
"Q79","Thought of what?","['Thought of what?']","[[68204, 68220]]","Edna Pontellier","['Robert Lebrun']","Implicit","nan","[[]]","[[]]","[[]]"
"Q80","Of anything. What difference does it make?","['Of anything. What difference does it make?']","[[68224, 68266]]","Robert Lebrun","['Edna Pontellier']","Implicit","nan","[[]]","[[]]","[[]]"
"Q81","I'm very tired,","[""I'm very tired,""]","[[68270, 68285]]","Edna Pontellier","['Robert Lebrun']","Anaphoric","she uttered","[[]]","[[]]","[[]]"
"Q82","I know you are.","['I know you are.']","[[68317, 68332]]","Robert Lebrun","['Edna Pontellier']","Implicit","nan","[['you']]","[[[68324, 68327]]]","[[['Edna Pontellier']]]"
