"quoteID","quoteText","subQuotationList","quoteByteSpans","speaker","addressees","quoteType","referringExpression","mentionTextsList","mentionSpansList","mentionEntitiesList"
"Q21","They have none of them much to recommend them, they are
all silly and ignorant like other girls; but Lizzy has something more of
quickness than her sisters.","['They have none of them much to recommend them,', 'they are\nall silly and ignorant like other girls; but Lizzy has something more of\nquickness than her sisters.']","[[3221, 3267], [3282, 3391]]","Mr. Bennet","['Mrs. Bennet']","Anaphoric","replied he","[['They', 'them', 'them'], ['they', 'Lizzy', 'her sisters']]","[[[3221, 3225], [3239, 3243], [3262, 3266]], [[3282, 3286], [3336, 3341], [3379, 3390]]]","[[['Mary', 'Lydia', 'Kitty', 'Jane'], ['Mary', 'Lydia', 'Kitty', 'Jane'], ['Mary', 'Lydia', 'Kitty', 'Jane']], [['Mary', 'Lydia', 'Kitty', 'Jane'], ['Elizabeth'], ['Mary', 'Lydia', 'Kitty', 'Jane']]]"
"Q22","Mr. Bennet, how can you abuse your own children in such a way? You take
delight in vexing me. You have no compassion on my poor nerves.","['Mr. Bennet, how can you abuse your own children in such a way? You take\ndelight in vexing me. You have no compassion on my poor nerves.']","[[3395, 3530]]","Mrs. Bennet","['Mr. Bennet']","Implicit","nan","[['Mr. Bennet', 'you', 'your own children', 'You', 'You']]","[[[3395, 3405], [3415, 3418], [3425, 3442], [3458, 3461], [3489, 3492]]]","[[['Mr. Bennet'], ['Mr. Bennet'], ['Mary', 'Lydia', 'Kitty', 'Jane'], ['Mr. Bennet'], ['Mr. Bennet']]]"
"Q23","You mistake me, my dear. I have a high respect for your nerves. They
are my old friends. I have heard you mention them with consideration
these twenty years at least.","['You mistake me, my dear. I have a high respect for your nerves. They\nare my old friends. I have heard you mention them with consideration\nthese twenty years at least.']","[[3534, 3700]]","Mr. Bennet","['Mrs. Bennet']","Implicit","nan","[['You', 'my dear', 'your', 'you']]","[[[3534, 3537], [3550, 3557], [3585, 3589], [3636, 3639]]]","[[['Mrs. Bennet'], ['Mrs. Bennet'], ['Mrs. Bennet'], ['Mrs. Bennet']]]"
"Q24","Ah! you do not know what I suffer.","['Ah! you do not know what I suffer.']","[[3704, 3738]]","Mrs. Bennet","['Mr. Bennet']","Implicit","nan","[['you']]","[[[3708, 3711]]]","[[['Mr. Bennet']]]"
"Q25","But I hope you will get over it, and live to see many young men of four
thousand a year come into the neighbourhood.","['But I hope you will get over it, and live to see many young men of four\nthousand a year come into the neighbourhood.']","[[3742, 3858]]","Mr. Bennet","['Mrs. Bennet']","Implicit","nan","[['you']]","[[[3753, 3756]]]","[[['Mrs. Bennet']]]"
"Q26","It will be no use to us, if twenty such should come since you will not
visit them.","['It will be no use to us, if twenty such should come since you will not\nvisit them.']","[[3862, 3944]]","Mrs. Bennet","['Mr. Bennet']","Implicit","nan","[['us', 'you']]","[[[3883, 3885], [3920, 3923]]]","[[['Mr. Bennet', 'Mrs. Bennet'], ['Mr. Bennet']]]"
"Q27","Depend upon it, my dear, that when there are twenty, I will visit them
all.","['Depend upon it, my dear, that when there are twenty, I will visit them\nall.']","[[3948, 4023]]","Mr. Bennet","['Mrs. Bennet']","Implicit","nan","[['my dear']]","[[[3964, 3971]]]","[[['Mrs. Bennet']]]"
"Q28","I hope Mr. Bingley will like it Lizzy.","['I hope Mr. Bingley will like it Lizzy.']","[[4903, 4941]]","Mr. Bennet","['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Kitty']","Anaphoric","he suddenly addressed her","[['Mr. Bingley', 'Lizzy']]","[[[4910, 4921], [4935, 4940]]]","[[['Mr. Bingley'], ['Elizabeth']]]"
"Q29","We are not in a way to know _what_ Mr. Bingley likes, since we are not to visit.","['We are not in a way to know _what_ Mr. Bingley likes,', 'since we are not to visit.']","[[4945, 4998], [5030, 5056]]","Mrs. Bennet","['Mary', 'Elizabeth', 'Lydia', 'Kitty', 'Mr. Bennet']","Anaphoric","said her mother","[['We', 'Mr. Bingley'], ['we']]","[[[4945, 4947], [4980, 4991]], [[5036, 5038]]]","[[['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Kitty', 'Jane', 'Mr. Bennet'], ['Mr. Bingley']], [['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Kitty', 'Jane', 'Mr. Bennet']]]"
"Q30","But you forget, mama, that we shall meet him at the
assemblies, and that Mrs. Long has promised to introduce him.","['But you forget, mama,', 'that we shall meet him at the\nassemblies, and that Mrs. Long has promised to introduce him.']","[[5060, 5081], [5100, 5191]]","Elizabeth","['Mary', 'Mrs. Bennet', 'Lydia', 'Kitty', 'Mr. Bennet']","Explicit","said Elizabeth","[['you', 'mama'], ['we', 'him', 'Mrs. Long', 'him']]","[[[5064, 5067], [5076, 5080]], [[5105, 5107], [5119, 5122], [5151, 5160], [5187, 5190]]]","[[['Mrs. Bennet'], ['Mrs. Bennet']], [['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Kitty', 'Jane', 'Mr. Bennet'], ['Mr. Bingley'], ['Mrs. Long'], ['Mr. Bingley']]]"
"Q31","I do not believe Mrs. Long will do any such thing. She has two nieces
of her own. She is a selfish, hypocritical woman, and I have no opinion
of her.","['I do not believe Mrs. Long will do any such thing. She has two nieces\nof her own. She is a selfish, hypocritical woman, and I have no opinion\nof her.']","[[5195, 5344]]","Mrs. Bennet","['Mary', 'Elizabeth', 'Lydia', 'Kitty', 'Mr. Bennet']","Implicit","nan","[['Mrs. Long', 'She', 'her', 'She', 'her']]","[[[5212, 5221], [5246, 5249], [5268, 5271], [5277, 5280], [5340, 5343]]]","[[['Mrs. Long'], ['Mrs. Long'], ['Mrs. Long'], ['Mrs. Long'], ['Mrs. Long']]]"
"Q32","No more have I, and I am glad to find that you do
not depend on her serving you.","['No more have I,', 'and I am glad to find that you do\nnot depend on her serving you.']","[[5348, 5363], [5383, 5447]]","Mr. Bennet","['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Kitty']","Explicit","said Mr Bennet","[[], ['you', 'her', 'you']]","[[], [[5410, 5413], [5431, 5434], [5443, 5446]]]","[[], [['Mrs. Bennet'], ['Mrs. Long'], ['Mrs. Bennet']]]"
"Q33","Don't keep coughing so, Kitty, for heaven's sake! Have a little
compassion on my nerves. You tear them to pieces.","[""Don't keep coughing so, Kitty, for heaven's sake! Have a little\ncompassion on my nerves. You tear them to pieces.""]","[[5563, 5676]]","Mrs. Bennet","['Mary', 'Elizabeth', 'Lydia', 'Kitty', 'Mr. Bennet']","Explicit","Mrs Bennet deigned not to make any reply but unable to contain herself began scolding one of her daughters","[['Kitty', 'You']]","[[[5587, 5592], [5652, 5655]]]","[[['Kitty'], ['Kitty']]]"
"Q34","Kitty has no discretion in her coughs, she times
them ill.","['Kitty has no discretion in her coughs,', 'she times\nthem ill.']","[[5680, 5718], [5738, 5757]]","Mr. Bennet","['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Kitty']","Anaphoric","said her father","[['Kitty', 'her'], ['she']]","[[[5680, 5685], [5707, 5710]], [[5738, 5741]]]","[[['Kitty'], ['Kitty']], [['Kitty']]]"
"Q35","I do not cough for my own amusement,","['I do not cough for my own amusement,']","[[5761, 5797]]","Kitty","['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Mr. Bennet']","Explicit","replied Kitty","[[]]","[[]]","[[]]"
"Q36","To-morrow fortnight.","['To-morrow fortnight.']","[[5866, 5886]]","Elizabeth","['Mary', 'Mrs. Bennet', 'Lydia', 'Kitty', 'Mr. Bennet']","Implicit","nan","[[]]","[[]]","[[]]"
"Q37","Aye, so it is, and Mrs. Long does not come back
till the day before; so, it will be impossible for her to introduce him,
for she will not know him herself.","['Aye, so it is,', 'and Mrs. Long does not come back\ntill the day before; so, it will be impossible for her to introduce him,\nfor she will not know him herself.']","[[5890, 5904], [5925, 6065]]","Mrs. Bennet","['Mary', 'Elizabeth', 'Lydia', 'Kitty', 'Mr. Bennet']","Anaphoric","cried her mother","[[], ['Mrs. Long', 'her', 'him', 'she', 'him']]","[[], [[5929, 5938], [6009, 6012], [6026, 6029], [6035, 6038], [6053, 6056]]]","[[], [['Mrs. Long'], ['Mrs. Long'], ['Mr. Bingley'], ['Mrs. Long'], ['Mr. Bingley']]]"
"Q38","Then, my dear, you may have the advantage of your friend, and introduce
Mr. Bingley to _her_.","['Then, my dear, you may have the advantage of your friend, and introduce\nMr. Bingley to _her_.']","[[6069, 6162]]","Mr. Bennet","['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Kitty']","Implicit","nan","[['my dear', 'you', 'your friend', 'Mr. Bingley', 'her']]","[[[6075, 6082], [6084, 6087], [6114, 6125], [6141, 6152], [6157, 6160]]]","[[['Mrs. Bennet'], ['Mrs. Bennet'], ['Mrs. Long'], ['Mr. Bingley'], ['Mrs. Long']]]"
"Q39","Impossible, Mr. Bennet, impossible, when I am not acquainted with him
myself; how can you be so teazing?","['Impossible, Mr. Bennet, impossible, when I am not acquainted with him\nmyself; how can you be so teazing?']","[[6166, 6270]]","Mrs. Bennet","['Mary', 'Elizabeth', 'Lydia', 'Kitty', 'Mr. Bennet']","Implicit","nan","[['Mr. Bennet', 'him', 'you']]","[[[6178, 6188], [6232, 6235], [6252, 6255]]]","[[['Mr. Bennet'], ['Mr. Bingley'], ['Mr. Bennet']]]"
"Q40","I honour your circumspection. A fortnight's acquaintance is certainly
very little. One cannot know what a man really is by the end of a
fortnight. But if _we_ do not venture, somebody else will; and after
all, Mrs. Long and her nieces must stand their chance; and therefore, as
she will think it an act of kindness, if you decline the office, I will
take it on myself.","[""I honour your circumspection. A fortnight's acquaintance is certainly\nvery little. One cannot know what a man really is by the end of a\nfortnight. But if _we_ do not venture, somebody else will; and after\nall, Mrs. Long and her nieces must stand their chance; and therefore, as\nshe will think it an act of kindness, if you decline the office, I will\ntake it on myself.""]","[[6274, 6642]]","Mr. Bennet","['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Kitty']","Implicit","nan","[['we', 'Mrs. Long', 'her', 'their', 'she', 'you']]","[[[6429, 6431], [6484, 6493], [6498, 6501], [6520, 6525], [6552, 6555], [6593, 6596]]]","[[['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Kitty', 'Jane', 'Mr. Bennet'], ['Mrs. Long'], ['Mrs. Long'], ['Mrs. Long'], ['Mrs. Long'], ['Mrs. Bennet']]]"
"Q41","Nonsense,
nonsense!","['Nonsense,\nnonsense!']","[[6703, 6722]]","Mrs. Bennet","['Mary', 'Elizabeth', 'Lydia', 'Kitty', 'Mr. Bennet']","Explicit","Mrs Bennet said","[[]]","[[]]","[[]]"
"Q42","What can be the meaning of that emphatic exclamation? Do
you consider the forms of introduction, and the stress that is laid on
them, as nonsense? I cannot quite agree with you _there_. What say you,
Mary? for you are a young lady of deep reflection I know, and read great
books, and make extracts.","['What can be the meaning of that emphatic exclamation?', 'Do\nyou consider the forms of introduction, and the stress that is laid on\nthem, as nonsense? I cannot quite agree with you _there_. What say you,\nMary? for you are a young lady of deep reflection I know, and read great\nbooks, and make extracts.']","[[6726, 6779], [6792, 7036]]","Mr. Bennet","['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Kitty']","Anaphoric","cried he","[[], ['you', 'you', 'Mary', 'you']]","[[], [[6911, 6914], [6933, 6936], [6938, 6942], [6948, 6951]]]","[[], [['Mrs. Bennet'], ['Mary'], ['Mary'], ['Mary']]]"
"Q43","While Mary is adjusting her ideas, let us return to Mr.
Bingley.","['While Mary is adjusting her ideas,', 'let us return to Mr.\nBingley.']","[[7103, 7137], [7154, 7183]]","Mr. Bennet","['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Kitty']","Anaphoric","he continued","[['Mary', 'her'], ['us', 'Mr.\nBingley']]","[[[7109, 7113], [7127, 7130]], [[7158, 7160], [7171, 7182]]]","[[['Mary'], ['Mary']], [['Mr. Bennet', 'Mrs. Bennet'], ['Mr. Bingley']]]"
"Q44","I am sick of Mr. Bingley,","['I am sick of Mr. Bingley,']","[[7187, 7212]]","Mrs. Bennet","['Mary', 'Elizabeth', 'Lydia', 'Kitty', 'Mr. Bennet']","Anaphoric","cried his wife","[['Mr. Bingley']]","[[[7200, 7211]]]","[[['Mr. Bingley']]]"
"Q45","I am sorry to hear _that_; but why did not you tell me so before? If I
had known as much this morning, I certainly would not have called on
him. It is very unlucky; but as I have actually paid the visit, we
cannot escape the acquaintance now.","['I am sorry to hear _that_; but why did not you tell me so before? If I\nhad known as much this morning, I certainly would not have called on\nhim. It is very unlucky; but as I have actually paid the visit, we\ncannot escape the acquaintance now.']","[[7232, 7474]]","Mr. Bennet","['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet']","Implicit","nan","[['you', 'him']]","[[[7275, 7278], [7372, 7375]]]","[[['Mrs. Bennet'], ['Mr. Bingley']]]"
"Q46","How good it was in you, my dear Mr. Bennet! But I knew I should
persuade you at last. I was sure you loved your girls too well to
neglect such an acquaintance. Well, how pleased I am! and it is such a
good joke, too, that you should have gone this morning, and never said
a word about it till now.","['How good it was in you, my dear Mr. Bennet! But I knew I should\npersuade you at last. I was sure you loved your girls too well to\nneglect such an acquaintance. Well, how pleased I am! and it is such a\ngood joke, too, that you should have gone this morning, and never said\na word about it till now.']","[[7700, 7997]]","Mrs. Bennet","['Mary', 'Elizabeth', 'Lydia', 'Mr. Bennet']","Implicit","nan","[['you', 'my dear Mr. Bennet', 'you', 'you', 'your girls', 'you']]","[[[7719, 7722], [7724, 7742], [7773, 7776], [7797, 7800], [7807, 7817], [7922, 7925]]]","[[['Mr. Bennet'], ['Mr. Bennet'], ['Mr. Bennet'], ['Mr. Bennet'], ['Mary', 'Elizabeth', 'Lydia', 'Kitty', 'Jane'], ['Mr. Bennet']]]"
"Q47","Now, Kitty, you may cough as much as you chuse,","['Now, Kitty, you may cough as much as you chuse,']","[[8001, 8048]]","Mr. Bennet","['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Kitty']","Explicit","said Mr Bennet","[['Kitty', 'you', 'you']]","[[[8006, 8011], [8013, 8016], [8038, 8041]]]","[[['Kitty'], ['Kitty'], ['Kitty']]]"
"Q48","What an excellent father you have, girls, I do not know how you will ever make him amends for his kindness;
or me either, for that matter. At our time of life, it is not so
pleasant I can tell you, to be making new acquaintance every day; but
for your sakes, we would do any thing. Lydia, my love, though you _are_
the youngest, I dare say Mr. Bingley will dance with you at the next
ball.","['What an excellent father you have, girls,', 'I do not know how you will ever make him amends for his kindness;\nor me either, for that matter. At our time of life, it is not so\npleasant I can tell you, to be making new acquaintance every day; but\nfor your sakes, we would do any thing. Lydia, my love, though you _are_\nthe youngest, I dare say Mr. Bingley will dance with you at the next\nball.']","[[8145, 8186], [8223, 8570]]","Mrs. Bennet","['Mary', 'Elizabeth', 'Lydia', 'Kitty']","Anaphoric","said she","[['you', 'girls'], ['you', 'him', 'his', 'our', 'you', 'your', 'we', 'Lydia', 'my love', 'you', 'Mr. Bingley', 'you']]","[[[8170, 8173], [8180, 8185]], [[8241, 8244], [8260, 8263], [8275, 8278], [8323, 8326], [8374, 8377], [8428, 8432], [8440, 8442], [8463, 8468], [8470, 8477], [8486, 8489], [8521, 8532], [8549, 8552]]]","[[['Mary', 'Elizabeth', 'Lydia', 'Kitty'], ['Mary', 'Elizabeth', 'Lydia', 'Kitty']], [['Mary', 'Elizabeth', 'Lydia', 'Kitty'], ['Mr. Bennet'], ['Mr. Bennet'], ['Mr. Bennet', 'Mrs. Bennet'], ['Mary', 'Elizabeth', 'Lydia', 'Kitty'], ['Elizabeth', 'Lydia', 'Kitty', 'Mary'], ['Mr. Bennet', 'Mrs. Bennet'], ['Lydia'], ['Lydia'], ['Lydia'], ['Mr. Bingley'], ['Lydia']]]"
"Q49","Oh! I am not afraid; for though I _am_ the
youngest, I'm the tallest.","['Oh!', ""I am not afraid; for though I _am_ the\nyoungest, I'm the tallest.""]","[[8574, 8577], [8600, 8665]]","Lydia","['Mary', 'Elizabeth', 'Mrs. Bennet', 'Kitty']","Explicit","said Lydia","[[], []]","[[], []]","[[], []]"
"Q50","If I can but see one of my daughters happily settled at Netherfield, and all the others equally well
married, I shall have nothing to wish for.","['If I can but see one of my daughters happily settled at Netherfield,', 'and all the others equally well\nmarried, I shall have nothing to wish for.']","[[9649, 9717], [9753, 9827]]","Mrs. Bennet","['Mr. Bennet']","Explicit","said Mrs Bennet to her husband","[['my daughters'], []]","[[[9673, 9685]], []]","[[['Elizabeth', 'Jane', 'Lydia', 'Mary', 'Kitty']], []]"
