"quoteID","quoteText","subQuotationList","quoteByteSpans","speaker","addressees","quoteType","referringExpression","mentionTextsList","mentionSpansList","mentionEntitiesList"
"Q10","In all these cases, there are established usages which make everything
plain and easy between landlord and tenant.  Your interest, Sir Walter,
is in pretty safe hands.  Depend upon me for taking care that no tenant
has more than his just rights.  I venture to hint, that Sir Walter
Elliot cannot be half so jealous for his own, as John Shepherd will be
for him.","['In all these cases, there are established usages which make everything\nplain and easy between landlord and tenant.  Your interest, Sir Walter,\nis in pretty safe hands.  Depend upon me for taking care that no tenant\nhas more than his just rights.  I venture to hint, that Sir Walter\nElliot cannot be half so jealous for his own, as John Shepherd will be\nfor him.']","[[30445, 30806]]","Mr Shepherd","['Mrs Clay', 'Sir Walter Elliot', 'Anne Elliot']","Explicit","Mr Shepherd presumed to say","[['Your ', 'Sir Walter', 'his', 'Sir Walter\nElliot', 'Walter', 'his', 'John Shepherd']]","[[[30561, 30566], [30576, 30586], [30674, 30677], [30716, 30733], [30720, 30726], [30764, 30767], [30776, 30789]]]","[[['Sir Walter Elliot'], ['Sir Walter Elliot'], ['_unknowable'], ['Sir Walter Elliot'], ['Sir Walter Elliot'], ['Sir Walter Elliot'], ['Mr Shepherd']]]"
"Q11","The navy, I think, who have done so much for us, have at least an
equal claim with any other set of men, for all the comforts and all the
privileges which any home can give.  Sailors work hard enough for their
comforts, we must all allow.","['The navy, I think, who have done so much for us, have at least an\nequal claim with any other set of men, for all the comforts and all the\nprivileges which any home can give.  Sailors work hard enough for their\ncomforts, we must all allow.']","[[30829, 31067]]","Anne Elliot","['Mr Shepherd', 'Mrs Clay', 'Sir Walter Elliot']","Explicit","Anne spoke","[[]]","[[]]","[[]]"
"Q12","Very true, very true.  What Miss Anne says, is very true,","['Very true, very true.  What Miss Anne says, is very true,']","[[31071, 31128]]","Mr Shepherd","['Mrs Clay', 'Sir Walter Elliot', 'Anne Elliot']","Explicit","was Mr Shepherds rejoinder","[['Miss Anne']]","[[[31099, 31108]]]","[[['Anne Elliot']]]"
"Q13","Oh! certainly,","['Oh! certainly,']","[[31164, 31178]]","Anne Elliot","['Mr Shepherd', 'Mrs Clay', 'Sir Walter Elliot']","Anaphoric","was his daughters","[[]]","[[]]","[[]]"
"Q14","The profession has its utility, but I should be sorry to see any
friend of mine belonging to it.","['The profession has its utility, but I should be sorry to see any\nfriend of mine belonging to it.']","[[31249, 31345]]","Sir Walter Elliot","['Mr Shepherd', 'Mrs Clay', 'Anne Elliot']","Explicit","Sir Walters remark was","[[]]","[[]]","[[]]"
"Q15","Indeed!","['Indeed!']","[[31349, 31356]]","Mr Shepherd","['Mrs Clay', 'Sir Walter Elliot', 'Anne Elliot']","Implicit","nan","[[]]","[[]]","[[]]"
"Q16","Yes; it is in two points offensive to me; I have two strong grounds of
objection to it.  First, as being the means of bringing persons of
obscure birth into undue distinction, and raising men to honours which
their fathers and grandfathers never dreamt of; and secondly, as it
cuts up a man's youth and vigour most horribly; a sailor grows old
sooner than any other man.  I have observed it all my life.  A man is
in greater danger in the navy of being insulted by the rise of one
whose father, his father might have disdained to speak to, and of
becoming prematurely an object of disgust himself, than in any other
line.  One day last spring, in town, I was in company with two men,
striking instances of what I am talking of; Lord St Ives, whose father
we all know to have been a country curate, without bread to eat; I was
to give place to Lord St Ives, and a certain Admiral Baldwin, the most
deplorable-looking personage you can imagine; his face the colour of
mahogany, rough and rugged to the last degree; all lines and wrinkles,
nine grey hairs of a side, and nothing but a dab of powder at top.  'In
the name of heaven, who is that old fellow?' said I to a friend of mine
who was standing near, (Sir Basil Morley).  'Old fellow!' cried Sir
Basil, 'it is Admiral Baldwin.  What do you take his age to be?'
'Sixty,' said I, 'or perhaps sixty-two.' 'Forty,' replied Sir Basil,
'forty, and no more.'  Picture to yourselves my amazement; I shall not
easily forget Admiral Baldwin.  I never saw quite so wretched an
example of what a sea-faring life can do; but to a degree, I know it is
the same with them all:  they are all knocked about, and exposed to
every climate, and every weather, till they are not fit to be seen.  It
is a pity they are not knocked on the head at once, before they reach
Admiral Baldwin's age.","[""Yes; it is in two points offensive to me; I have two strong grounds of\nobjection to it.  First, as being the means of bringing persons of\nobscure birth into undue distinction, and raising men to honours which\ntheir fathers and grandfathers never dreamt of; and secondly, as it\ncuts up a man's youth and vigour most horribly; a sailor grows old\nsooner than any other man.  I have observed it all my life.  A man is\nin greater danger in the navy of being insulted by the rise of one\nwhose father, his father might have disdained to speak to, and of\nbecoming prematurely an object of disgust himself, than in any other\nline.  One day last spring, in town, I was in company with two men,\nstriking instances of what I am talking of; Lord St Ives, whose father\nwe all know to have been a country curate, without bread to eat; I was\nto give place to Lord St Ives, and a certain Admiral Baldwin, the most\ndeplorable-looking personage you can imagine; his face the colour of\nmahogany, rough and rugged to the last degree; all lines and wrinkles,\nnine grey hairs of a side, and nothing but a dab of powder at top.  'In\nthe name of heaven, who is that old fellow?' said I to a friend of mine\nwho was standing near, (Sir Basil Morley).  'Old fellow!' cried Sir\nBasil, 'it is Admiral Baldwin.  What do you take his age to be?'\n'Sixty,' said I, 'or perhaps sixty-two.' 'Forty,' replied Sir Basil,\n'forty, and no more.'  Picture to yourselves my amazement; I shall not\neasily forget Admiral Baldwin.  I never saw quite so wretched an\nexample of what a sea-faring life can do; but to a degree, I know it is\nthe same with them all:  they are all knocked about, and exposed to\nevery climate, and every weather, till they are not fit to be seen.  It\nis a pity they are not knocked on the head at once, before they reach\nAdmiral Baldwin's age.""]","[[31404, 33227]]","Sir Walter Elliot","['Mr Shepherd', 'Mrs Clay', 'Anne Elliot']","Implicit","nan","[['Admiral', 'you', 'his', 'Admiral', 'you', 'his', 'Admiral']]","[[[32275, 32282], [32330, 32333], [32347, 32350], [32667, 32674], [32693, 32696], [32702, 32705], [32872, 32879]]]","[[['Admiral Baldwin'], ['Mr Shepherd'], ['Admiral Baldwin'], ['Admiral Baldwin'], ['Mr Shepherd'], ['Admiral Baldwin'], ['Admiral Baldwin']]]"
"Q17","Nay, Sir Walter, this is being severe indeed.  Have
a little mercy on the poor men.  We are not all born to be handsome.
The sea is no beautifier, certainly; sailors do grow old betimes; I
have observed it; they soon lose the look of youth.  But then, is not
it the same with many other professions, perhaps most other?  Soldiers,
in active service, are not at all better off:  and even in the quieter
professions, there is a toil and a labour of the mind, if not of the
body, which seldom leaves a man's looks to the natural effect of time.
The lawyer plods, quite care-worn; the physician is up at all hours,
and travelling in all weather; and even the clergyman-- and even the
clergyman, you know is obliged to go into infected rooms, and expose
his health and looks to all the injury of a poisonous atmosphere.  In
fact, as I have long been convinced, though every profession is
necessary and honourable in its turn, it is only the lot of those who
are not obliged to follow any, who can live in a regular way, in the
country, choosing their own hours, following their own pursuits, and
living on their own property, without the torment of trying for more;
it is only their lot, I say, to hold the blessings of health and a good
appearance to the utmost: I know no other set of men but what lose
something of their personableness when they cease to be quite young.","['Nay, Sir Walter,', ""this is being severe indeed.  Have\na little mercy on the poor men.  We are not all born to be handsome.\nThe sea is no beautifier, certainly; sailors do grow old betimes; I\nhave observed it; they soon lose the look of youth.  But then, is not\nit the same with many other professions, perhaps most other?  Soldiers,\nin active service, are not at all better off:  and even in the quieter\nprofessions, there is a toil and a labour of the mind, if not of the\nbody, which seldom leaves a man's looks to the natural effect of time.\nThe lawyer plods, quite care-worn; the physician is up at all hours,\nand travelling in all weather; and even the clergyman--"", 'and even the\nclergyman, you know is obliged to go into infected rooms, and expose\nhis health and looks to all the injury of a poisonous atmosphere.  In\nfact, as I have long been convinced, though every profession is\nnecessary and honourable in its turn, it is only the lot of those who\nare not obliged to follow any, who can live in a regular way, in the\ncountry, choosing their own hours, following their own pursuits, and\nliving on their own property, without the torment of trying for more;\nit is only their lot, I say, to hold the blessings of health and a good\nappearance to the utmost: I know no other set of men but what lose\nsomething of their personableness when they cease to be quite young.']","[[33231, 33247], [33266, 33915], [33983, 34684]]","Mrs Clay","['Mr Shepherd', 'Sir Walter Elliot', 'Anne Elliot']","Explicit","cried Mrs Clay","[['Sir Walter'], [], ['you']]","[[[33236, 33246]], [], [[34007, 34010]]]","[[['Sir Walter Elliot']], [], [['Sir Walter Elliot']]]"
"Q18","And who is Admiral Croft?","['And who is Admiral Croft?']","[[36031, 36056]]","Sir Walter Elliot","['Mr Shepherd', 'Mrs Clay', 'Anne Elliot']","Explicit","was Sir Walters cold suspicious inquiry","[['Admiral Croft']]","[[[36042, 36055]]]","[[['Admiral']]]"
"Q19","He is a rear admiral of the white.  He was in the Trafalgar action,
and has been in the East Indies since; he was stationed there, I
believe, several years.","['He is a rear admiral of the white.  He was in the Trafalgar action,\nand has been in the East Indies since; he was stationed there, I\nbelieve, several years.']","[[36243, 36399]]","Anne Elliot","['Mr Shepherd', 'Mrs Clay', 'Sir Walter Elliot']","Explicit","Anne after the little pause which followed added","[['He', 'He', 'he']]","[[[36243, 36245], [36279, 36281], [36350, 36352]]]","[[['Admiral'], ['Admiral'], ['Admiral']]]"
"Q20","Then I take it for granted, that his face is
about as orange as the cuffs and capes of my livery.","['Then I take it for granted,', 'that his face is\nabout as orange as the cuffs and capes of my livery.']","[[36403, 36430], [36454, 36523]]","Sir Walter Elliot","['Mr Shepherd', 'Mrs Clay', 'Anne Elliot']","Explicit","observed Sir Walter","[[], ['his']]","[[], [[36459, 36462]]]","[[], [['Admiral']]]"
"Q21","And a very well-spoken, genteel, shrewd lady, she seemed to be, asked more questions about the house, and terms, and
taxes, than the Admiral himself, and seemed more conversant with
business; and moreover, Sir Walter, I found she was not quite
unconnected in this country, any more than her husband; that is to say,
she is sister to a gentleman who did live amongst us once; she told me
so herself: sister to the gentleman who lived a few years back at
Monkford. Bless me! what was his name? At this moment I cannot
recollect his name, though I have heard it so lately. Penelope, my
dear, can you help me to the name of the gentleman who lived at
Monkford: Mrs Croft's brother?","['And a very well-spoken, genteel, shrewd lady, she seemed to be,', ""asked more questions about the house, and terms, and\ntaxes, than the Admiral himself, and seemed more conversant with\nbusiness; and moreover, Sir Walter, I found she was not quite\nunconnected in this country, any more than her husband; that is to say,\nshe is sister to a gentleman who did live amongst us once; she told me\nso herself: sister to the gentleman who lived a few years back at\nMonkford. Bless me! what was his name? At this moment I cannot\nrecollect his name, though I have heard it so lately. Penelope, my\ndear, can you help me to the name of the gentleman who lived at\nMonkford: Mrs Croft's brother?""]","[[37881, 37944], [37961, 38574]]","Mr Shepherd","['Mrs Clay', 'Sir Walter Elliot', 'Anne Elliot']","Anaphoric","continued he","[['she'], ['the Admiral', 'himself', 'Sir Walter', 'she', 'her husband', 'she ', 'sister to a gentleman', 'us', 'she', 'herself', 'sister to the gentleman who lived a few years back at\nMonkford', 'his', 'his', 'Penelope', 'you', 'the gentleman who lived at\nMonkford', ""Mrs Croft's brother""]]","[[[37927, 37930]], [[38026, 38037], [38038, 38045], [38103, 38113], [38123, 38126], [38184, 38195], [38213, 38217], [38220, 38241], [38263, 38265], [38272, 38275], [38287, 38294], [38296, 38358], [38379, 38382], [38423, 38426], [38467, 38475], [38490, 38493], [38517, 38552], [38554, 38573]]]","[[['Mrs Croft']], [['Admiral'], ['Admiral'], ['Sir Walter Elliot'], ['Mrs Croft'], ['Admiral'], ['Mrs Croft'], ['Mrs Croft'], ['Mr Shepherd'], ['Mrs Croft'], ['Mrs Croft'], ['Mrs Croft'], ['Captain Wentworth'], ['Captain Wentworth'], ['Mrs Clay'], ['Mrs Clay'], ['Captain Wentworth'], ['Captain Wentworth']]]"
"Q22","I have no conception whom you can mean, Shepherd; I remember no
gentleman resident at Monkford since the time of old Governor Trent.","['I have no conception whom you can mean, Shepherd; I remember no\ngentleman resident at Monkford since the time of old Governor Trent.']","[[38667, 38799]]","Mrs Clay","['Mr Shepherd', 'Sir Walter Elliot', 'Anne Elliot']","Implicit","nan","[['you', 'Shepherd']]","[[[38693, 38696], [38707, 38715]]]","[[['Mr Shepherd'], ['Mr Shepherd']]]"
"Q23","Bless me! how very odd!  I shall forget my own name soon, I suppose.
A name that I am so very well acquainted with; knew the gentleman so
well by sight; seen him a hundred times; came to consult me once, I
remember, about a trespass of one of his neighbours; farmer's man
breaking into his orchard; wall torn down; apples stolen; caught in the
fact; and afterwards, contrary to my judgement, submitted to an
amicable compromise.  Very odd indeed!","[""Bless me! how very odd!  I shall forget my own name soon, I suppose.\nA name that I am so very well acquainted with; knew the gentleman so\nwell by sight; seen him a hundred times; came to consult me once, I\nremember, about a trespass of one of his neighbours; farmer's man\nbreaking into his orchard; wall torn down; apples stolen; caught in the\nfact; and afterwards, contrary to my judgement, submitted to an\namicable compromise.  Very odd indeed!""]","[[38803, 39249]]","Mr Shepherd","['Mrs Clay', 'Sir Walter Elliot', 'Anne Elliot']","Implicit","nan","[['the gentleman', 'him', 'his', 'his']]","[[[38924, 38937], [38961, 38964], [39046, 39049], [39089, 39092]]]","[[['Captain Wentworth'], ['Captain Wentworth'], ['Captain Wentworth'], ['Captain Wentworth']]]"
"Q24","You mean Mr Wentworth, I suppose?","['You mean Mr Wentworth, I suppose?']","[[39285, 39318]]","Anne Elliot","['Mr Shepherd', 'Mrs Clay', 'Sir Walter Elliot']","Explicit","said Anne","[['You', 'Mr Wentworth']]","[[[39285, 39288], [39294, 39306]]]","[[['Mr Shepherd'], ['Captain Wentworth']]]"
"Q25","Wentworth was the very name!  Mr Wentworth was the very man.  He had
the curacy of Monkford, you know, Sir Walter, some time back, for two
or three years.  Came there about the year ---5, I take it.  You
remember him, I am sure.","['Wentworth was the very name!  Mr Wentworth was the very man.  He had\nthe curacy of Monkford, you know, Sir Walter, some time back, for two\nor three years.  Came there about the year ---5, I take it.  You\nremember him, I am sure.']","[[39365, 39593]]","Mr Shepherd","['Mrs Clay', 'Sir Walter Elliot', 'Anne Elliot']","Implicit","nan","[['Wentworth', 'Mr Wentworth', 'He', 'you', 'Sir Walter', 'him']]","[[[39365, 39374], [39395, 39407], [39427, 39429], [39458, 39461], [39468, 39478], [39578, 39581]]]","[[['Captain Wentworth'], ['Captain Wentworth'], ['Captain Wentworth'], ['Sir Walter Elliot'], ['Sir Walter Elliot'], ['Captain Wentworth']]]"
"Q26","Wentworth?  Oh! ay,--Mr Wentworth, the curate of Monkford.  You misled
me by the term gentleman.  I thought you were speaking of some man of
property:  Mr Wentworth was nobody, I remember; quite unconnected;
nothing to do with the Strafford family.  One wonders how the names of
many of our nobility become so common.","['Wentworth?  Oh! ay,--Mr Wentworth, the curate of Monkford.  You misled\nme by the term gentleman.  I thought you were speaking of some man of\nproperty:  Mr Wentworth was nobody, I remember; quite unconnected;\nnothing to do with the Strafford family.  One wonders how the names of\nmany of our nobility become so common.']","[[39597, 39914]]","Sir Walter Elliot","['Mr Shepherd', 'Mrs Clay', 'Anne Elliot']","Implicit","nan","[['Wentworth', 'Mr Wentworth', 'You', 'you', 'Mr Wentworth']]","[[[39597, 39606], [39618, 39630], [39657, 39660], [39705, 39708], [39749, 39761]]]","[[['Captain Wentworth'], ['Captain Wentworth'], ['Mr Shepherd'], ['Mr Shepherd'], ['Captain Wentworth']]]"
"Q27","A few months more, and he, perhaps, may be walking here.","['A few months more, and he, perhaps, may be walking here.']","[[42192, 42248]]","Anne Elliot","[]","Anaphoric","she walked along a favourite grove said","[['he']]","[[[42215, 42217]]]","[[['Captain Wentworth']]]"
"Q28","I thought we should soon come to a deal, my dear, in spite
of what they told us at Taunton.  The Baronet will never set the Thames
on fire, but there seems to be no harm in him.","['I thought we should soon come to a deal, my dear, in spite\nof what they told us at Taunton.  The Baronet will never set the Thames\non fire, but there seems to be no harm in him.']","[[54343, 54520]]","Admiral","['Mrs Croft']","Explicit","the Admiral with sympathetic cordiality observed to his wife","[['we', 'my dear', 'they', 'us', 'him']]","[[[54353, 54355], [54384, 54391], [54410, 54414], [54420, 54422], [54516, 54519]]]","[[['Mrs Croft', 'Admiral'], ['Mrs Croft'], ['_unknowable'], ['Mrs Croft', 'Admiral'], ['Sir Walter Elliot']]]"
"Q29","I cannot possibly do without Anne,","['I cannot possibly do without Anne,']","[[56093, 56127]]","Mary","['Elizabeth']","Explicit","was Marys reasoning","[['Anne']]","[[[56122, 56126]]]","[[['Anne Elliot']]]"
"Q30","Then I am sure Anne had better stay, for nobody
will want her in Bath.","['Then I am sure Anne had better stay, for nobody\nwill want her in Bath.']","[[56179, 56249]]","Elizabeth","['Mary']","Explicit","Elizabeths reply was","[['Anne', 'her']]","[[[56194, 56198], [56237, 56240]]]","[[['Anne Elliot'], ['Anne Elliot']]]"
