"quoteID","quoteText","subQuotationList","quoteByteSpans","speaker","addressees","quoteType","referringExpression","mentionTextsList","mentionSpansList","mentionEntitiesList"
"Q29","I should think so, and, indeed, I can scarcely
follow you. Now, just imagine if you said anything of that sort to the
Wilcoxes. I understand it, but most good people would think you mad.
Imagine how disconcerting for Helen! What is wanted is a person who will
go slowly, slowly in this business, and see how things are and where
they are likely to lead to.","['I should think so,', 'and, indeed, I can scarcely\nfollow you. Now, just imagine if you said anything of that sort to the\nWilcoxes. I understand it, but most good people would think you mad.\nImagine how disconcerting for Helen! What is wanted is a person who will\ngo slowly, slowly in this business, and see how things are and where\nthey are likely to lead to.']","[[13427, 13445], [13464, 13801]]","Aunt Juley","['Margaret']","Explicit","said Mrs Munt","[[], ['you', 'you', 'the\nWilcoxes', 'you', 'Helen']]","[[], [[13499, 13502], [13525, 13528], [13559, 13571], [13623, 13626], [13662, 13667]]]","[[], [['Margaret'], ['Margaret'], ['Mrs. Wilcox', 'Mr. Wilcox'], ['Margaret'], ['Helen']]]"
"Q30","But you implied just now that the engagement must be broken off.","['But you implied just now that the engagement must be broken off.']","[[13833, 13897]]","Margaret","['Aunt Juley']","Implicit","nan","[['you']]","[[[13837, 13840]]]","[[['Aunt Juley']]]"
"Q31","I think probably it must; but slowly.","['I think probably it must; but slowly.']","[[13901, 13938]]","Aunt Juley","['Margaret']","Implicit","nan","[[]]","[[]]","[[]]"
"Q32","Can you break an engagement off slowly?","['Can you break an engagement off slowly?']","[[13942, 13981]]","Margaret","['Aunt Juley']","Implicit","nan","[['you']]","[[[13946, 13949]]]","[[['Aunt Juley']]]"
"Q33","What s an
engagement made of, do you suppose? I think it s made of some hard stuff
that may snap, but can t break. It is different to the other ties of
life. They stretch or bend. They admit of degree. They re different.","['What s an\nengagement made of, do you suppose? I think it s made of some hard stuff\nthat may snap, but can t break. It is different to the other ties of\nlife. They stretch or bend. They admit of degree. They re different.']","[[14001, 14221]]","Margaret","['Aunt Juley']","Implicit","nan","[[]]","[[]]","[[]]"
"Q34","Exactly so. But won t you let me just run down to Howards House, and
save you all the discomfort? I will really not interfere, but I do so
thoroughly understand the kind of thing you Schlegels want that one
quiet look round will be enough for me.","['Exactly so. But won t you let me just run down to Howards House, and\nsave you all the discomfort? I will really not interfere, but I do so\nthoroughly understand the kind of thing you Schlegels want that one\nquiet look round will be enough for me.']","[[14225, 14471]]","Aunt Juley","['Margaret']","Implicit","nan","[['you', 'you', 'you Schlegels']]","[[[14247, 14250], [14299, 14302], [14404, 14417]]]","[[['Margaret'], ['Margaret'], ['Margaret', 'Helen']]]"
"Q35","Yes, I have changed my mind; I do wish that you would go.","['Yes, I have changed my mind; I do wish that you would go.']","[[15477, 15534]]","Margaret","['Aunt Juley']","Anaphoric","she cried","[['you']]","[[[15521, 15524]]]","[[['Aunt Juley']]]"
"Q36","You will remember, Aunt Juley, not to be drawn into discussing the
engagement. Give my letter to Helen, and say whatever you feel yourself,
but do keep clear of the relatives. We have scarcely got their names
straight yet, and, besides, that sort of thing is so uncivilised and
wrong.","['You will remember, Aunt Juley, not to be drawn into discussing the\nengagement. Give my letter to Helen, and say whatever you feel yourself,\nbut do keep clear of the relatives. We have scarcely got their names\nstraight yet, and, besides, that sort of thing is so uncivilised and\nwrong.']","[[15706, 15990]]","Margaret","['Aunt Juley']","Implicit","nan","[['You', 'Aunt Juley', 'Helen', 'you', 'the relatives', 'We', 'their']]","[[[15706, 15709], [15725, 15735], [15803, 15808], [15827, 15830], [15867, 15880], [15882, 15884], [15903, 15908]]]","[[['Aunt Juley'], ['Aunt Juley'], ['Helen'], ['Aunt Juley'], ['Mr. Wilcox', 'Mrs. Wilcox', 'Paul'], ['Aunt Juley', 'Margaret'], ['Mr. Wilcox', 'Mrs. Wilcox', 'Paul']]]"
"Q37","So uncivilised?","['So uncivilised?']","[[15994, 16009]]","Aunt Juley","['Margaret']","Explicit","queried Mrs Munt","[[]]","[[]]","[[]]"
"Q38","Oh, I used an affected word. I only meant would you please talk the
thing over only with Helen.","['Oh, I used an affected word. I only meant would you please talk the\nthing over only with Helen.']","[[16096, 16191]]","Margaret","['Aunt Juley']","Implicit","nan","[['you', 'Helen']]","[[[16144, 16147], [16185, 16190]]]","[[['Aunt Juley'], ['Helen']]]"
"Q39","Only with Helen.","['Only with Helen.']","[[16195, 16211]]","Aunt Juley","['Margaret']","Implicit","nan","[['Helen']]","[[[16205, 16210]]]","[[['Helen']]]"
"Q40","Because--","['Because--']","[[16215, 16224]]","Margaret","['Aunt Juley']","Implicit","nan","[[]]","[[]]","[[]]"
"Q41","Then we should be together, dear.","['Then we should be together, dear.']","[[19657, 19690]]","Aunt Juley","['Margaret']","Anaphoric","she beg her niece","[['we', 'dear']]","[[[19662, 19664], [19685, 19689]]]","[[['Aunt Juley', 'Margaret'], ['Margaret']]]"
"Q42","I did
manage that, at all events. When the smash comes poor Margaret will have
a nest-egg to fall back upon.","['I did\nmanage that, at all events. When the smash comes poor Margaret will have\na nest-egg to fall back upon.']","[[19975, 20083]]","Aunt Juley","[]","Explicit","Mrs Munt never ceased to rejoice and to say","[['poor Margaret']]","[[[20030, 20043]]]","[[['Margaret']]]"
"Q43","I want a house, Its name is Howards
Lodge. Do you know where it is?","['I want a house,', 'Its name is Howards\nLodge. Do you know where it is?']","[[22901, 22916], [22951, 23002]]","Aunt Juley","['The Ticket Boy']","Anaphoric","she confided to the ticket boy","[[], ['you']]","[[], [[22981, 22984]]]","[[], [['The Ticket Boy']]]"
"Q44","Mr. Wilcox!","['Mr. Wilcox!']","[[23006, 23017]]","The Ticket Boy","['Aunt Juley', 'Charles Wilcox']","Anaphoric","the boy called","[['Mr. Wilcox']]","[[[23006, 23016]]]","[[['Charles Wilcox']]]"
"Q45","She s wanting Howards End.","['She s wanting Howards End.']","[[23082, 23108]]","The Ticket Boy","['Aunt Juley', 'Charles Wilcox']","Implicit","nan","[['She']]","[[[23082, 23085]]]","[[['Aunt Juley']]]"
"Q46","Excuse me asking,
but are you the younger Mr. Wilcox or the elder?","['Excuse me asking,\nbut are you the younger Mr. Wilcox or the elder?']","[[23305, 23371]]","Aunt Juley","['Charles Wilcox', 'The Ticket Boy']","Anaphoric","she had the sense to say to him","[['the younger Mr. Wilcox']]","[[[23335, 23357]]]","[[['Paul']]]"
"Q47","The younger. Can I do anything for you?","['The younger. Can I do anything for you?']","[[23375, 23414]]","Charles Wilcox","['Aunt Juley', 'The Ticket Boy']","Implicit","nan","[['you']]","[[[23410, 23413]]]","[[['Aunt Juley']]]"
"Q48","Oh, well","['Oh, well']","[[23418, 23426]]","Aunt Juley","['Charles Wilcox', 'The Ticket Boy']","Implicit","nan","[[]]","[[]]","[[]]"
"Q49","Really. Are you?
I--","['Really. Are you?\nI--']","[[23470, 23490]]","Aunt Juley","['Charles Wilcox', 'The Ticket Boy']","Implicit","nan","[[]]","[[]]","[[]]"
"Q50","I am
Miss Schlegel s aunt. I ought to introduce myself, oughtn t I? My name
is Mrs. Munt.","['I am\nMiss Schlegel s aunt. I ought to introduce myself, oughtn t I? My name\nis Mrs. Munt.']","[[23552, 23641]]","Aunt Juley","['Charles Wilcox']","Implicit","nan","[[]]","[[]]","[[]]"
"Q51","Oh,
rather; Miss Schlegel is stopping with us. Did you want to see her?","['Oh,\nrather; Miss Schlegel is stopping with us. Did you want to see her?']","[[23709, 23780]]","Charles Wilcox","['Aunt Juley']","Anaphoric","he raised his cap and said","[['Miss Schlegel', 'us', 'you', 'her']]","[[[23721, 23734], [23752, 23754], [23760, 23763], [23776, 23779]]]","[[['Helen'], ['Paul', 'Charles Wilcox', 'Mrs. Wilcox', 'Mr. Wilcox'], ['Aunt Juley'], ['Helen']]]"
"Q52","Possibly.","['Possibly.']","[[23784, 23793]]","Aunt Juley","['Charles Wilcox']","Implicit","nan","[[]]","[[]]","[[]]"
"Q53","I ll call you a cab. No; wait a mo--","['I ll call you a cab. No; wait a mo--']","[[23797, 23833]]","Charles Wilcox","['Aunt Juley']","Implicit","nan","[['you']]","[[[23807, 23810]]]","[[['Aunt Juley']]]"
"Q54","Our motor s here.
I ll run you up in it.","['Our motor s here.\nI ll run you up in it.']","[[23848, 23888]]","Charles Wilcox","['Aunt Juley']","Implicit","nan","[['you']]","[[[23875, 23878]]]","[[['Aunt Juley']]]"
"Q55","That is very kind.","['That is very kind.']","[[23892, 23910]]","Aunt Juley","['Charles Wilcox']","Implicit","nan","[[]]","[[]]","[[]]"
"Q56","Not at all, if you ll just wait till they bring out a parcel from the
office. This way.","['Not at all, if you ll just wait till they bring out a parcel from the\noffice. This way.']","[[23914, 24001]]","Charles Wilcox","['Aunt Juley']","Implicit","nan","[['you']]","[[[23929, 23932]]]","[[['Aunt Juley']]]"
"Q57","My niece is not with you by any chance?","['My niece is not with you by any chance?']","[[24005, 24044]]","Aunt Juley","['Charles Wilcox']","Implicit","nan","[['My niece']]","[[[24005, 24013]]]","[[['Helen']]]"
"Q58","No; I came over with my father. He has gone on north in your train.
You ll see Miss Schlegel at lunch. You re coming up to lunch, I hope?","['No; I came over with my father. He has gone on north in your train.\nYou ll see Miss Schlegel at lunch. You re coming up to lunch, I hope?']","[[24048, 24185]]","Charles Wilcox","['Aunt Juley']","Implicit","nan","[['my father', 'He', 'your', 'Miss Schlegel', 'You']]","[[[24069, 24078], [24080, 24082], [24104, 24108], [24127, 24140], [24151, 24154]]]","[[['Mr. Wilcox'], ['Mr. Wilcox'], ['Aunt Juley'], ['Helen'], ['Aunt Juley']]]"
"Q59","I should like to come UP,","['I should like to come UP,']","[[24189, 24214]]","Aunt Juley","['Charles Wilcox']","Explicit","said Mrs Munt","[[]]","[[]]","[[]]"
"Q60","In front or behind? Which do you prefer? It may be windy in front.","['In front or behind? Which do you prefer? It may be windy in front.']","[[24664, 24730]]","Charles Wilcox","['Aunt Juley']","Implicit","nan","[['you']]","[[[24693, 24696]]]","[[['Aunt Juley']]]"
"Q61","In front if I may; then we can talk.","['In front if I may; then we can talk.']","[[24734, 24770]]","Aunt Juley","['Charles Wilcox']","Implicit","nan","[['we']]","[[[24758, 24760]]]","[[['Aunt Juley', 'Paul']]]"
"Q62","But excuse me one moment--I can t think what they re doing with that
parcel. Hi! hi, you there! Are you going to keep me waiting all day? Parcel for
Wilcox, Howards End. Just look sharp!","['But excuse me one moment--I can t think what they re doing with that\nparcel.', 'Hi! hi, you there! Are you going to keep me waiting all day? Parcel for\nWilcox, Howards End. Just look sharp!']","[[24774, 24850], [24917, 25026]]","Charles Wilcox","['Aunt Juley']","Anaphoric","He strode into the bookingoffice and called","[[], []]","[[], []]","[[], []]"
"Q63","This station s abominably
organised; if I had my way, the whole lot of  em should get the sack.
May I help you in?","['This station s abominably\norganised; if I had my way, the whole lot of  em should get the sack.\nMay I help you in?']","[[25066, 25180]]","Charles Wilcox","['Aunt Juley']","Anaphoric","he said","[['you']]","[[[25173, 25176]]]","[[['Aunt Juley']]]"
"Q64","This is very good of you,","['This is very good of you,']","[[25184, 25209]]","Aunt Juley","['Charles Wilcox']","Explicit","said Mrs Munt","[[]]","[[]]","[[]]"
"Q65","Very good indeed,","['Very good indeed,']","[[25514, 25531]]","Aunt Juley","['Charles Wilcox']","Anaphoric","she repeated","[[]]","[[]]","[[]]"
"Q66","It is just what I should have wished.","['It is just what I should have wished.']","[[25556, 25593]]","Aunt Juley","['Charles Wilcox']","Anaphoric","she repeated adding","[[]]","[[]]","[[]]"
"Q67","Very good of you to say so, I was just tooling my father over to catch the down train.","['Very good of you to say so,', 'I was just tooling my father over to catch the down train.']","[[25597, 25624], [25733, 25791]]","Charles Wilcox","['Aunt Juley']","Anaphoric","he replied","[['you'], ['my father']]","[[[25610, 25613]], [[25752, 25761]]]","[[['Aunt Juley']], [['Mr. Wilcox']]]"
"Q68","You see, we heard from Helen this morning.","['You see, we heard from Helen this morning.']","[[25795, 25837]]","Aunt Juley","['Charles Wilcox']","Implicit","nan","[['we', 'Helen']]","[[[25804, 25806], [25818, 25823]]]","[[['Aunt Juley', 'Margaret'], ['Helen']]]"
"Q69","The mater will be very
glad to see you,","['The mater will be very\nglad to see you,']","[[26100, 26139]]","Charles Wilcox","['Aunt Juley']","Anaphoric","he mumbled","[['The mater', 'you']]","[[[26100, 26109], [26135, 26138]]]","[[['Ruth'], ['Aunt Juley']]]"
"Q70","Hi! I say. Parcel. Parcel for Howards
End. Bring it out. Hi!","['Hi! I say. Parcel. Parcel for Howards\nEnd. Bring it out. Hi!']","[[26154, 26214]]","Charles Wilcox","['Aunt Juley', 'The Bearded Porter']","Anaphoric","he mumbled","[[]]","[[]]","[[]]"
"Q71","Sign, must I? Why the -- should I sign after all this bother?
Not even got a pencil on you? Remember next time I report you to the
station-master. My time s of value, though yours mayn t be. Here","['Sign, must I? Why the -- should I sign after all this bother?\nNot even got a pencil on you? Remember next time I report you to the\nstation-master. My time s of value, though yours mayn t be. Here']","[[26368, 26563]]","Charles Wilcox","['Aunt Juley', 'The Bearded Porter']","Anaphoric","these ejaculations mingled","[['you']]","[[[26488, 26491]]]","[[['A Bearded Porter']]]"
