"quoteID","quoteText","subQuotationList","quoteByteSpans","speaker","addressees","quoteType","referringExpression","mentionTextsList","mentionSpansList","mentionEntitiesList"
"Q10","But the romance was there, I could not tamper with
the facts.","['But the romance was there,', 'I could not tamper with\nthe facts.']","[[4484, 4510], [4529, 4563]]","Dr. Watson","['Mr. Sherlock Holmes']","Anaphoric","I remonstrated","[[], []]","[[], []]","[[], []]"
"Q11","Some facts should be suppressed, or at least a just sense of
proportion should be observed in treating them. The only point in the
case which deserved mention was the curious analytical reasoning from
effects to causes by which I succeeded in unraveling it.","['Some facts should be suppressed, or at least a just sense of\nproportion should be observed in treating them. The only point in the\ncase which deserved mention was the curious analytical reasoning from\neffects to causes by which I succeeded in unraveling it.']","[[4567, 4824]]","Mr. Sherlock Holmes","['Dr. Watson']","Implicit","nan","[[]]","[[]]","[[]]"
"Q12","My practice has extended recently to the Continent, I was consulted
last week by Fran ois Le Villard, who, as you probably know, has come
rather to the front lately in the French detective service. He has all
the Celtic power of quick intuition, but he is deficient in the wide
range of exact knowledge which is essential to the higher developments
of his art. The case was concerned with a will, and possessed some
features of interest. I was able to refer him to two parallel cases,
the one at Riga in 1857, and the other at St. Louis in 1871, which have
suggested to him the true solution. Here is the letter which I had this
morning acknowledging my assistance.","['My practice has extended recently to the Continent,', 'I was consulted\nlast week by Fran ois Le Villard, who, as you probably know, has come\nrather to the front lately in the French detective service. He has all\nthe Celtic power of quick intuition, but he is deficient in the wide\nrange of exact knowledge which is essential to the higher developments\nof his art. The case was concerned with a will, and possessed some\nfeatures of interest. I was able to refer him to two parallel cases,\nthe one at Riga in 1857, and the other at St. Louis in 1871, which have\nsuggested to him the true solution. Here is the letter which I had this\nmorning acknowledging my assistance.']","[[5438, 5489], [5556, 6169]]","Mr. Sherlock Holmes","['Dr. Watson']","Explicit","said Holmes","[[], ['you']]","[[], [[5614, 5617]]]","[[], [['Dr. Watson']]]"
"Q13","He speaks as a pupil to his master,","['He speaks as a pupil to his master,']","[[6438, 6473]]","Dr. Watson","['Mr. Sherlock Holmes']","Anaphoric","said I","[[]]","[[]]","[[]]"
"Q14","Oh, he rates my assistance too highly, He has considerable gifts himself. He possesses two out of the three
qualities necessary for the ideal detective. He has the power of
observation and that of deduction. He is only wanting in knowledge; and
that may come in time. He is now translating my small works into
French.","['Oh, he rates my assistance too highly,', 'He has considerable gifts himself. He possesses two out of the three\nqualities necessary for the ideal detective. He has the power of\nobservation and that of deduction. He is only wanting in knowledge; and\nthat may come in time. He is now translating my small works into\nFrench.']","[[6485, 6523], [6557, 6835]]","Mr. Sherlock Holmes","['Dr. Watson']","Explicit","said Sherlock Holmes","[[], []]","[[], []]","[[], []]"
"Q15","Your works?","['Your works?']","[[6839, 6850]]","Dr. Watson","['Mr. Sherlock Holmes']","Implicit","nan","[['Your']]","[[[6839, 6843]]]","[[['Mr. Sherlock Holmes']]]"
"Q16","Oh, didn t you know? Yes, I have been guilty of
several monographs. They are all upon technical subjects. Here, for
example, is one  Upon the Distinction between the Ashes of the Various
Tobaccoes.  In it I enumerate a hundred and forty forms of cigar-,
cigarette-, and pipe-tobacco, with coloured plates illustrating the
difference in the ash. It is a point which is continually turning up in
criminal trials, and which is sometimes of supreme importance as a
clue. If you can say definitely, for example, that some murder has been
done by a man who was smoking an Indian lunkah, it obviously narrows
your field of search. To the trained eye there is as much difference
between the black ash of a Trichinopoly and the white fluff of
bird s-eye as there is between a cabbage and a potato.","['Oh, didn t you know?', 'Yes, I have been guilty of\nseveral monographs. They are all upon technical subjects. Here, for\nexample, is one  Upon the Distinction between the Ashes of the Various\nTobaccoes.  In it I enumerate a hundred and forty forms of cigar-,\ncigarette-, and pipe-tobacco, with coloured plates illustrating the\ndifference in the ash. It is a point which is continually turning up in\ncriminal trials, and which is sometimes of supreme importance as a\nclue. If you can say definitely, for example, that some murder has been\ndone by a man who was smoking an Indian lunkah, it obviously narrows\nyour field of search. To the trained eye there is as much difference\nbetween the black ash of a Trichinopoly and the white fluff of\nbird s-eye as there is between a cabbage and a potato.']","[[6854, 6874], [6897, 7664]]","Mr. Sherlock Holmes","['Dr. Watson']","Anaphoric","he cried","[['you'], []]","[[[6865, 6868]], []]","[[['Dr. Watson']], []]"
"Q17","You have an extraordinary genius for minuti ,","['You have an extraordinary genius for minuti ,']","[[7668, 7713]]","Dr. Watson","['Mr. Sherlock Holmes']","Anaphoric","I remarked","[['You']]","[[[7668, 7671]]]","[[['Mr. Sherlock Holmes']]]"
"Q18","I appreciate their importance. Here is my monograph upon the tracing
of footsteps, with some remarks upon the uses of plaster of Paris as a
preserver of impresses. Here, too, is a curious little work upon the
influence of a trade upon the form of the hand, with lithotypes of the
hands of slaters, sailors, corkcutters, compositors, weavers, and
diamond-polishers. That is a matter of great practical interest to the
scientific detective, especially in cases of unclaimed bodies, or in
discovering the antecedents of criminals. But I weary you with my
hobby.","['I appreciate their importance. Here is my monograph upon the tracing\nof footsteps, with some remarks upon the uses of plaster of Paris as a\npreserver of impresses. Here, too, is a curious little work upon the\ninfluence of a trade upon the form of the hand, with lithotypes of the\nhands of slaters, sailors, corkcutters, compositors, weavers, and\ndiamond-polishers. That is a matter of great practical interest to the\nscientific detective, especially in cases of unclaimed bodies, or in\ndiscovering the antecedents of criminals. But I weary you with my\nhobby.']","[[7729, 8287]]","Mr. Sherlock Holmes","['Dr. Watson']","Implicit","nan","[['you']]","[[[8269, 8272]]]","[[['Dr. Watson']]]"
"Q19","Not at all, It is of the greatest interest to
me, especially since I have had the opportunity of observing your
practical application of it. But you spoke just now of observation and
deduction. Surely the one to some extent implies the other.","['Not at all,', 'It is of the greatest interest to\nme, especially since I have had the opportunity of observing your\npractical application of it. But you spoke just now of observation and\ndeduction. Surely the one to some extent implies the other.']","[[8291, 8302], [8328, 8558]]","Dr. Watson","['Mr. Sherlock Holmes']","Anaphoric","I answered","[[], ['your', 'you']]","[[], [[8423, 8427], [8461, 8464]]]","[[], [['Mr. Sherlock Holmes'], ['Mr. Sherlock Holmes']]]"
"Q20","Why, hardly, For example,
observation shows me that you have been to the Wigmore Street
Post-Office this morning, but deduction lets me know that when there
you dispatched a telegram.","['Why, hardly,', 'For example,\nobservation shows me that you have been to the Wigmore Street\nPost-Office this morning, but deduction lets me know that when there\nyou dispatched a telegram.']","[[8562, 8574], [8682, 8852]]","Mr. Sherlock Holmes","['Dr. Watson']","Anaphoric","he answered","[[], ['you']]","[[], [[8721, 8724]]]","[[], [['Dr. Watson']]]"
"Q21","Right! Right on both points! But I confess that I don t see
how you arrived at it. It was a sudden impulse upon my part, and I have
mentioned it to no one.","['Right!', 'Right on both points! But I confess that I don t see\nhow you arrived at it. It was a sudden impulse upon my part, and I have\nmentioned it to no one.']","[[8856, 8862], [8873, 9021]]","Dr. Watson","['Mr. Sherlock Holmes']","Anaphoric","said I","[[], ['you']]","[[], [[8930, 8933]]]","[[], [['Mr. Sherlock Holmes']]]"
"Q22","It is simplicity itself, so
absurdly simple that an explanation is superfluous; and yet it may
serve to define the limits of observation and of deduction. Observation
tells me that you have a little reddish mould adhering to your instep.
Just opposite the Seymour Street Office they have taken up the pavement
and thrown up some earth which lies in such a way that it is difficult
to avoid treading in it in entering. The earth is of this peculiar
reddish tint which is found, as far as I know, nowhere else in the
neighbourhood. So much is observation. The rest is deduction.","['It is simplicity itself,', 'so\nabsurdly simple that an explanation is superfluous; and yet it may\nserve to define the limits of observation and of deduction. Observation\ntells me that you have a little reddish mould adhering to your instep.\nJust opposite the Seymour Street Office they have taken up the pavement\nand thrown up some earth which lies in such a way that it is difficult\nto avoid treading in it in entering. The earth is of this peculiar\nreddish tint which is found, as far as I know, nowhere else in the\nneighbourhood. So much is observation. The rest is deduction.']","[[9025, 9049], [9091, 9642]]","Mr. Sherlock Holmes","['Dr. Watson']","Anaphoric","he remarked","[[], ['you']]","[[], [[9247, 9250]]]","[[], [['Dr. Watson']]]"
"Q23","How, then, did you deduce the telegram?","['How, then, did you deduce the telegram?']","[[9646, 9685]]","Dr. Watson","['Mr. Sherlock Holmes']","Implicit","nan","[['you']]","[[[9661, 9664]]]","[[['Mr. Sherlock Holmes']]]"
"Q24","Why, of course I knew that you had not written a letter, since I sat
opposite to you all morning. I see also in your open desk there that
you have a sheet of stamps and a thick bundle of post-cards. What could
you go into the post-office for, then, but to send a wire? Eliminate
all other factors, and the one which remains must be the truth.","['Why, of course I knew that you had not written a letter, since I sat\nopposite to you all morning. I see also in your open desk there that\nyou have a sheet of stamps and a thick bundle of post-cards. What could\nyou go into the post-office for, then, but to send a wire? Eliminate\nall other factors, and the one which remains must be the truth.']","[[9689, 10031]]","Mr. Sherlock Holmes","['Dr. Watson']","Implicit","nan","[['you', 'you', 'you', 'you']]","[[[9716, 9719], [9770, 9773], [9827, 9830], [9899, 9902]]]","[[['Dr. Watson'], ['Dr. Watson'], ['Dr. Watson'], ['Dr. Watson']]]"
"Q25","In this case it certainly is so, The thing, however, is, as you say, of the simplest. Would you think
me impertinent if I were to put your theories to a more severe test?","['In this case it certainly is so,', 'The thing, however, is, as you say, of the simplest. Would you think\nme impertinent if I were to put your theories to a more severe test?']","[[10035, 10067], [10105, 10242]]","Dr. Watson","['Mr. Sherlock Holmes']","Anaphoric","I replied","[[], ['you', 'you']]","[[], [[10132, 10135], [10164, 10167]]]","[[], [['Mr. Sherlock Holmes'], ['Mr. Sherlock Holmes']]]"
"Q26","On the contrary, it would prevent me from taking a
second dose of cocaine. I should be delighted to look into any problem
which you might submit to me.","['On the contrary,', 'it would prevent me from taking a\nsecond dose of cocaine. I should be delighted to look into any problem\nwhich you might submit to me.']","[[10246, 10262], [10278, 10412]]","Mr. Sherlock Holmes","['Dr. Watson']","Anaphoric","he answered","[[], ['you']]","[[], [[10389, 10392]]]","[[], [['Dr. Watson']]]"
"Q27","I have heard you say that it is difficult for a man to have any object
in daily use without leaving the impress of his individuality upon it
in such a way that a trained observer might read it. Now, I have here a
watch which has recently come into my possession. Would you have the
kindness to let me have an opinion upon the character or habits of the
late owner?","['I have heard you say that it is difficult for a man to have any object\nin daily use without leaving the impress of his individuality upon it\nin such a way that a trained observer might read it. Now, I have here a\nwatch which has recently come into my possession. Would you have the\nkindness to let me have an opinion upon the character or habits of the\nlate owner?']","[[10416, 10780]]","Dr. Watson","['Mr. Sherlock Holmes']","Implicit","nan","[['you', 'you']]","[[[10429, 10432], [10685, 10688]]]","[[['Mr. Sherlock Holmes'], ['Mr. Sherlock Holmes']]]"
"Q28","There are hardly any data, The watch has been recently
cleaned, which robs me of my most suggestive facts.","['There are hardly any data,', 'The watch has been recently\ncleaned, which robs me of my most suggestive facts.']","[[11288, 11314], [11330, 11409]]","Mr. Sherlock Holmes","['Dr. Watson']","Anaphoric","he remarked","[[], []]","[[], []]","[[], []]"
"Q29","You are right, It was cleaned before being sent to me.","['You are right,', 'It was cleaned before being sent to me.']","[[11413, 11427], [11442, 11481]]","Dr. Watson","['Mr. Sherlock Holmes']","Anaphoric","I answered","[['You'], []]","[[[11413, 11416]], []]","[[['Mr. Sherlock Holmes']], []]"
"Q30","Though unsatisfactory, my research has not been entirely barren, Subject to your correction, I should judge that the watch belonged to
your elder brother, who inherited it from your father.","['Though unsatisfactory, my research has not been entirely barren,', 'Subject to your correction, I should judge that the watch belonged to\nyour elder brother, who inherited it from your father.']","[[11644, 11708], [11781, 11905]]","Mr. Sherlock Holmes","['Dr. Watson']","Anaphoric","he observed","[[], ['your', 'your', 'your']]","[[], [[11792, 11796], [11851, 11855], [11893, 11897]]]","[[], [['Dr. Watson'], ['Dr. Watson'], ['Dr. Watson']]]"
"Q31","That you gather, no doubt, from the H. W. upon the back?","['That you gather, no doubt, from the H. W. upon the back?']","[[11909, 11965]]","Dr. Watson","['Mr. Sherlock Holmes']","Implicit","nan","[['you']]","[[[11914, 11917]]]","[[['Mr. Sherlock Holmes']]]"
"Q32","Quite so. The W. suggests your own name. The date of the watch is
nearly fifty years back, and the initials are as old as the watch: so
it was made for the last generation. Jewelry usually descends to the
eldest son, and he is most likely to have the same name as the father.
Your father has, if I remember right, been dead many years. It has,
therefore, been in the hands of your eldest brother.","['Quite so. The W. suggests your own name. The date of the watch is\nnearly fifty years back, and the initials are as old as the watch: so\nit was made for the last generation. Jewelry usually descends to the\neldest son, and he is most likely to have the same name as the father.\nYour father has, if I remember right, been dead many years. It has,\ntherefore, been in the hands of your eldest brother.']","[[11969, 12365]]","Mr. Sherlock Holmes","['Dr. Watson']","Implicit","nan","[['your', 'Your', 'your']]","[[[11995, 11999], [12245, 12249], [12345, 12349]]]","[[['Dr. Watson'], ['Dr. Watson'], ['Dr. Watson']]]"
"Q33","Right, so far, Anything else?","['Right, so far,', 'Anything else?']","[[12369, 12383], [12394, 12408]]","Dr. Watson","['Mr. Sherlock Holmes']","Anaphoric","said I","[[], []]","[[], []]","[[], []]"
"Q34","He was a man of untidy habits, very untidy and careless. He was left
with good prospects, but he threw away his chances, lived for some time
in poverty with occasional short intervals of prosperity, and finally,
taking to drink, he died. That is all I can gather.","['He was a man of untidy habits, very untidy and careless. He was left\nwith good prospects, but he threw away his chances, lived for some time\nin poverty with occasional short intervals of prosperity, and finally,\ntaking to drink, he died. That is all I can gather.']","[[12412, 12675]]","Mr. Sherlock Holmes","['Dr. Watson']","Implicit","nan","[[]]","[[]]","[[]]"
"Q35","This is unworthy of you, Holmes, I could not have believed
that you would have descended to this. You have made inquires into the
history of my unhappy brother, and you now pretend to deduce this
knowledge in some fanciful way. You cannot expect me to believe that
you have read all this from his old watch! It is unkind, and, to speak
plainly, has a touch of charlatanism in it.","['This is unworthy of you, Holmes,', 'I could not have believed\nthat you would have descended to this. You have made inquires into the\nhistory of my unhappy brother, and you now pretend to deduce this\nknowledge in some fanciful way. You cannot expect me to believe that\nyou have read all this from his old watch! It is unkind, and, to speak\nplainly, has a touch of charlatanism in it.']","[[12783, 12815], [12826, 13172]]","Dr. Watson","['Mr. Sherlock Holmes']","Anaphoric","I said","[['you', 'Holmes'], ['you', 'You', 'you', 'You', 'you']]","[[[12803, 12806], [12808, 12814]], [[12857, 12860], [12891, 12894], [12958, 12961], [13021, 13024], [13058, 13061]]]","[[['Mr. Sherlock Holmes'], ['Mr. Sherlock Holmes']], [['Mr. Sherlock Holmes'], ['Mr. Sherlock Holmes'], ['Mr. Sherlock Holmes'], ['Mr. Sherlock Holmes'], ['Mr. Sherlock Holmes']]]"
"Q36","My dear doctor, pray accept my apologies. Viewing
the matter as an abstract problem, I had forgotten how personal and
painful a thing it might be to you. I assure you, however, that I never
even knew that you had a brother until you handed me the watch.","['My dear doctor,', 'pray accept my apologies. Viewing\nthe matter as an abstract problem, I had forgotten how personal and\npainful a thing it might be to you. I assure you, however, that I never\neven knew that you had a brother until you handed me the watch.']","[[13176, 13191], [13211, 13448]]","Mr. Sherlock Holmes","['Dr. Watson']","Anaphoric","said he","[['My dear doctor'], ['you', 'you', 'you', 'you']]","[[[13176, 13190]], [[13344, 13347], [13358, 13361], [13400, 13403], [13424, 13427]]]","[[['Dr. Watson']], [['Dr. Watson'], ['Dr. Watson'], ['Dr. Watson'], ['Dr. Watson']]]"
"Q37","Then how in the name of all that is wonderful did you get these facts?
They are absolutely correct in every particular.","['Then how in the name of all that is wonderful did you get these facts?\nThey are absolutely correct in every particular.']","[[13452, 13571]]","Dr. Watson","['Mr. Sherlock Holmes']","Implicit","nan","[['you']]","[[[13502, 13505]]]","[[['Mr. Sherlock Holmes']]]"
"Q38","Ah, that is good luck. I could only say what was the balance of
probability. I did not at all expect to be so accurate.","['Ah, that is good luck. I could only say what was the balance of\nprobability. I did not at all expect to be so accurate.']","[[13575, 13694]]","Mr. Sherlock Holmes","['Dr. Watson']","Implicit","nan","[[]]","[[]]","[[]]"
"Q39","But it was not mere guess-work?","['But it was not mere guess-work?']","[[13698, 13729]]","Dr. Watson","['Mr. Sherlock Holmes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q40","No, no: I never guess. It is a shocking habit, destructive to the
logical faculty. What seems strange to you is only so because you do
not follow my train of thought or observe the small facts upon which
large inferences may depend. For example, I began by stating that your
brother was careless. When you observe the lower part of that
watch-case you notice that it is not only dinted in two places, but it
is cut and marked all over from the habit of keeping other hard
objects, such as coins or keys, in the same pocket. Surely it is no
great feat to assume that a man who treats a fifty-guinea watch so
cavalierly must be a careless man. Neither is it a very far-fetched
inference that a man who inherits one article of such value is pretty
well provided for in other respects.","['No, no: I never guess. It is a shocking habit, destructive to the\nlogical faculty. What seems strange to you is only so because you do\nnot follow my train of thought or observe the small facts upon which\nlarge inferences may depend. For example, I began by stating that your\nbrother was careless. When you observe the lower part of that\nwatch-case you notice that it is not only dinted in two places, but it\nis cut and marked all over from the habit of keeping other hard\nobjects, such as coins or keys, in the same pocket. Surely it is no\ngreat feat to assume that a man who treats a fifty-guinea watch so\ncavalierly must be a careless man. Neither is it a very far-fetched\ninference that a man who inherits one article of such value is pretty\nwell provided for in other respects.']","[[13733, 14514]]","Mr. Sherlock Holmes","['Dr. Watson']","Implicit","nan","[['you', 'you', 'your', 'you', 'you']]","[[[13838, 13841], [13861, 13864], [14003, 14007], [14035, 14038], [14081, 14084]]]","[[['Dr. Watson'], ['Dr. Watson'], ['Dr. Watson'], ['Dr. Watson'], ['Dr. Watson']]]"
"Q41","It is very customary for pawnbrokers in England, when they take a
watch, to scratch the number of the ticket with a pin-point upon the
inside of the case. It is more handy than a label, as there is no risk
of the number being lost or transposed. There are no less than four
such numbers visible to my lens on the inside of this case.
Inference, that your brother was often at low water. Secondary
inference, that he had occasional bursts of prosperity, or he could not
have redeemed the pledge. Finally, I ask you to look at the inner
plate, which contains the key-hole. Look at the thousands of scratches
all round the hole, marks where the key has slipped. What sober man s
key could have scored those grooves? But you will never see a
drunkard s watch without them. He winds it at night, and he leaves
these traces of his unsteady hand. Where is the mystery in all this?","['It is very customary for pawnbrokers in England, when they take a\nwatch, to scratch the number of the ticket with a pin-point upon the\ninside of the case. It is more handy than a label, as there is no risk\nof the number being lost or transposed. There are no less than four\nsuch numbers visible to my lens on the inside of this case.\nInference, that your brother was often at low water. Secondary\ninference, that he had occasional bursts of prosperity, or he could not\nhave redeemed the pledge. Finally, I ask you to look at the inner\nplate, which contains the key-hole. Look at the thousands of scratches\nall round the hole, marks where the key has slipped. What sober man s\nkey could have scored those grooves? But you will never see a\ndrunkard s watch without them. He winds it at night, and he leaves\nthese traces of his unsteady hand. Where is the mystery in all this?']","[[14568, 15441]]","Mr. Sherlock Holmes","['Dr. Watson']","Implicit","nan","[['you', 'you']]","[[[15078, 15081], [15285, 15288]]]","[[['Dr. Watson'], ['Dr. Watson']]]"
"Q42","It is as clear as daylight, I regret the injustice which
I did you. I should have had more faith in your marvellous faculty. May
I ask whether you have any professional inquiry on foot at present?","['It is as clear as daylight,', 'I regret the injustice which\nI did you. I should have had more faith in your marvellous faculty. May\nI ask whether you have any professional inquiry on foot at present?']","[[15445, 15472], [15487, 15655]]","Dr. Watson","['Mr. Sherlock Holmes']","Anaphoric","I answered","[[], ['you', 'your', 'you']]","[[], [[15522, 15525], [15559, 15563], [15602, 15605]]]","[[], [['Mr. Sherlock Holmes'], ['Mr. Sherlock Holmes'], ['Mr. Sherlock Holmes']]]"
"Q43","None. Hence the cocaine. I cannot live without brain-work. What else
is there to live for? Stand at the window here. Was ever such a dreary,
dismal, unprofitable world? See how the yellow fog swirls down the
street and drifts across the dun-coloured houses. What could be more
hopelessly prosaic and material? What is the use of having powers,
doctor, when one has no field upon which to exert them? Crime is
commonplace, existence is commonplace, and no qualities save those
which are commonplace have any function upon earth.","['None. Hence the cocaine. I cannot live without brain-work. What else\nis there to live for? Stand at the window here. Was ever such a dreary,\ndismal, unprofitable world? See how the yellow fog swirls down the\nstreet and drifts across the dun-coloured houses. What could be more\nhopelessly prosaic and material? What is the use of having powers,\ndoctor, when one has no field upon which to exert them? Crime is\ncommonplace, existence is commonplace, and no qualities save those\nwhich are commonplace have any function upon earth.']","[[15659, 16186]]","Mr. Sherlock Holmes","['Dr. Watson']","Implicit","nan","[[]]","[[]]","[[]]"
"Q44","A young lady for you, sir,","['A young lady for you, sir,']","[[16322, 16348]]","Mrs. Hudson","['Mr. Sherlock Holmes', 'Dr. Watson']","Anaphoric","she said addressing my companion","[['A young lady', 'you', 'sir']]","[[[16322, 16334], [16339, 16342], [16344, 16347]]]","[[['Miss Morstan'], ['Mr. Sherlock Holmes'], ['Mr. Sherlock Holmes']]]"
"Q45","Miss Mary Morstan, Hum! I have no recollection of the name.
Ask the young lady to step up, Mrs. Hudson. Don t go, doctor. I should
prefer that you remain.","['Miss Mary Morstan,', 'Hum! I have no recollection of the name.\nAsk the young lady to step up, Mrs. Hudson. Don t go, doctor. I should\nprefer that you remain.']","[[16387, 16405], [16417, 16552]]","Mr. Sherlock Holmes","['Dr. Watson', 'Mrs. Hudson']","Anaphoric","he read","[['Miss Mary Morstan'], ['the young lady', 'Mrs. Hudson', 'doctor', 'you']]","[[[16387, 16404]], [[16462, 16476], [16489, 16500], [16512, 16518], [16541, 16544]]]","[[['Miss Morstan']], [['Miss Morstan'], ['Mrs. Hudson'], ['Dr. Watson'], ['Dr. Watson']]]"
