quoteID,quoteText,subQuotationList,quoteByteSpans,speaker,addressees,quoteType,referringExpression,mentionTextsList,mentionSpansList,mentionEntitiesList
Q10,"Goodness gracious! Is that you, Mr. Bumble, sir? (Susan, take Oliver and them two brats upstairs, and wash 'em
directly.) My heart alive! Mr. Bumble, how glad I am to see you,
sure-ly! Lor, only think, only think of that! That I should have
forgotten that the gate was bolted on the inside, on account of them
dear children! Walk in sir; walk in, pray, Mr. Bumble, do, sir.","['Goodness gracious! Is that you, Mr. Bumble, sir?', ""(Susan, take Oliver and them two brats upstairs, and wash 'em\ndirectly.) My heart alive! Mr. Bumble, how glad I am to see you,\nsure-ly!"", 'Lor, only think,', 'only think of that! That I should have\nforgotten that the gate was bolted on the inside, on account of them\ndear children! Walk in sir; walk in, pray, Mr. Bumble, do, sir.']","[[11160, 11208], [11299, 11434], [11698, 11714], [11796, 11967]]",Mrs. Mann,['Mr. Bumble'],Explicit,said Mrs Mann,"[['you', 'Mr. Bumble', 'sir'], ['Oliver', 'Mr. Bumble', 'you'], [], ['them', 'sir', 'Mr. Bumble', 'sir']]","[[[11187, 11190], [11192, 11202], [11204, 11207]], [[11312, 11318], [11388, 11398], [11421, 11424]], [], [[11899, 11903], [11927, 11930], [11947, 11957], [11963, 11966]]]","[[['Mr. Bumble'], ['Mr. Bumble'], ['Mr. Bumble']], [['Oliver Twist'], ['Mr. Bumble'], ['Mr. Bumble']], [], [['Oliver Twist'], ['Mr. Bumble'], ['Mr. Bumble'], ['Mr. Bumble']]]"
Q11,"Do you think this respectful or proper conduct, Mrs. Mann, to keep the parish officers a waiting
at your garden-gate, when they come here upon porochial business with
the porochial orphans? Are you aweer, Mrs. Mann, that you are, as I may
say, a porochial delegate, and a stipendiary?","['Do you think this respectful or proper conduct, Mrs. Mann,', 'to keep the parish officers a waiting\nat your garden-gate, when they come here upon porochial business with\nthe porochial orphans? Are you aweer, Mrs. Mann, that you are, as I may\nsay, a porochial delegate, and a stipendiary?']","[[12120, 12178], [12221, 12446]]",Mr. Bumble,['Mrs. Mann'],Explicit,inquired Mr Bumble,"[['you', 'Mrs. Mann'], ['your', 'you', 'Mrs. Mann', 'you']]","[[[12123, 12126], [12168, 12177]], [[12262, 12266], [12356, 12359], [12367, 12376], [12383, 12386]]]","[[['Mrs. Mann'], ['Mrs. Mann']], [['Mrs. Mann'], ['Mrs. Mann'], ['Mrs. Mann'], ['Mrs. Mann']]]"
Q12,"I'm sure Mr. Bumble, that I was only a telling one or two of the dear
children as is so fond of you, that it was you a coming,","[""I'm sure Mr. Bumble, that I was only a telling one or two of the dear\nchildren as is so fond of you, that it was you a coming,""]","[[12450, 12576]]",Mrs. Mann,['Mr. Bumble'],Explicit,replied Mrs Mann,"[['Mr. Bumble', 'you', 'you']]","[[[12459, 12469], [12546, 12549], [12563, 12566]]]","[[['Mr. Bumble'], ['Mr. Bumble'], ['Mr. Bumble']]]"
Q13,"Well, well, Mrs. Mann, it may be as you
say; it may be. Lead the way in, Mrs. Mann, for I come on business, and
have something to say.","['Well, well, Mrs. Mann,', 'it may be as you\nsay; it may be. Lead the way in, Mrs. Mann, for I come on business, and\nhave something to say.']","[[12757, 12779], [12811, 12922]]",Mr. Bumble,['Mrs. Mann'],Anaphoric,he replied,"[['Mrs. Mann'], ['you', 'Mrs. Mann']]","[[[12769, 12778]], [[12824, 12827], [12861, 12870]]]","[[['Mrs. Mann']], [['Mrs. Mann'], ['Mrs. Mann']]]"
Q14,"Now don't you be offended at what I'm a going to say, You've had a long walk, you know, or
I wouldn't mention it. Now, will you take a little drop of somethink,
Mr. Bumble?","[""Now don't you be offended at what I'm a going to say,"", ""You've had a long walk, you know, or\nI wouldn't mention it. Now, will you take a little drop of somethink,\nMr. Bumble?""]","[[13290, 13343], [13394, 13512]]",Mrs. Mann,['Mr. Bumble'],Explicit,observed Mrs Mann,"[['you'], ['You', 'you', 'you', 'Mr. Bumble']]","[[[13300, 13303]], [[13394, 13397], [13418, 13421], [13464, 13467], [13501, 13511]]]","[[['Mr. Bumble']], [['Mr. Bumble'], ['Mr. Bumble'], ['Mr. Bumble'], ['Mr. Bumble']]]"
Q15,"Not a drop. Nor a drop,","['Not a drop. Nor a drop,']","[[13516, 13539]]",Mr. Bumble,['Mrs. Mann'],Explicit,said Mr Bumble,[[]],[[]],[[]]
Q16,"I think you will, Just a leetle drop,
with a little cold water, and a lump of sugar. Now, just a leetle drop,","['I think you will,', 'Just a leetle drop,\nwith a little cold water, and a lump of sugar.', 'Now, just a leetle drop,']","[[13617, 13634], [13735, 13801], [13826, 13850]]",Mrs. Mann,['Mr. Bumble'],Explicit,said Mrs Mann,"[['you'], [], []]","[[[13625, 13628]], [], []]","[[['Mr. Bumble']], [], []]"
Q17,What is it?,['What is it?'],"[[13883, 13894]]",Mr. Bumble,['Mrs. Mann'],Anaphoric,inquired the beadle,[[]],[[]],[[]]
Q18,"Why, it's what I'm obliged to keep a little of in the house, to put
into the blessed infants' Daffy, when they ain't well, Mr. Bumble, It's gin. I'll not deceive you, Mr. B. It's gin.","[""Why, it's what I'm obliged to keep a little of in the house, to put\ninto the blessed infants' Daffy, when they ain't well, Mr. Bumble,"", ""It's gin. I'll not deceive you, Mr. B. It's gin.""]","[[13919, 14053], [14141, 14189]]",Mrs. Mann,['Mr. Bumble'],Explicit,replied Mrs Mann,"[['the blessed infants', 'Mr. Bumble'], ['you', 'Mr. B']]","[[[13992, 14011], [14042, 14052]], [[14168, 14171], [14173, 14178]]]","[[['Oliver Twist'], ['Mr. Bumble']], [['Mr. Bumble'], ['Mr. Bumble']]]"
Q19,"Do you give the children Daffy, Mrs. Mann?","['Do you give the children Daffy, Mrs. Mann?']","[[14193, 14235]]",Mr. Bumble,['Mrs. Mann'],Explicit,inquired Bumble,"[['you', 'the children', 'Mrs. Mann']]","[[[14196, 14199], [14205, 14217], [14225, 14234]]]","[[['Mrs. Mann'], ['Oliver Twist'], ['Mrs. Mann']]]"
Q20,"Ah, bless 'em, that I do, dear as it is, I
couldn't see 'em suffer before my very eyes, you know sir.","[""Ah, bless 'em, that I do, dear as it is,"", ""I\ncouldn't see 'em suffer before my very eyes, you know sir.""]","[[14315, 14355], [14377, 14437]]",Mrs. Mann,['Mr. Bumble'],Anaphoric,replied the nurse,"[[""'em""], ['you', 'sir']]","[[[14325, 14328]], [[14424, 14427], [14433, 14436]]]","[[['Oliver Twist']], [['Mr. Bumble'], ['Mr. Bumble']]]"
Q21,"No no, you could not. You are a humane
woman, Mrs. Mann. I shall take a early
opportunity of mentioning it to the board, Mrs. Mann. You feel as a mother, Mrs. Mann. I I drink your health with cheerfulness, Mrs. Mann","['No', 'no, you could not. You are a humane\nwoman, Mrs. Mann.', 'I shall take a early\nopportunity of mentioning it to the board, Mrs. Mann.', 'You feel as a mother, Mrs. Mann.', 'I I drink your health with cheerfulness, Mrs. Mann']","[[14441, 14443], [14476, 14529], [14563, 14637], [14666, 14698], [14733, 14783]]",Mr. Bumble,['Mrs. Mann'],Explicit,said Mr Bumble,"[[], ['you', 'You', 'Mrs. Mann'], ['the board', 'Mrs. Mann'], ['You', 'Mrs. Mann'], ['your', 'Mrs. Mann']]","[[], [[14480, 14483], [14495, 14498], [14519, 14528]], [[14616, 14625], [14627, 14636]], [[14666, 14669], [14688, 14697]], [[14743, 14747], [14774, 14783]]]","[[], [['Mrs. Mann'], ['Mrs. Mann'], ['Mrs. Mann']], [['Mr. Limbkins', 'The Gentleman In The White Waistcoat'], ['Mrs. Mann']], [['Mrs. Mann'], ['Mrs. Mann']], [['Mrs. Mann'], ['Mrs. Mann']]]"
Q22,"And now about business, The child that was half-baptized Oliver Twist, is nine
year old to-day.","['And now about business,', 'The child that was half-baptized Oliver Twist, is nine\nyear old to-day.']","[[14817, 14840], [14895, 14966]]",Mr. Bumble,['Mrs. Mann'],Anaphoric,said the beadle,"[[], ['Oliver Twist']]","[[], [[14928, 14940]]]","[[], [['Oliver Twist']]]"
Q23,Bless him!,['Bless him!'],"[[14970, 14980]]",Mrs. Mann,['Mr. Bumble'],Explicit,interposed Mrs Mann,[['him']],"[[[14976, 14979]]]",[[['Oliver Twist']]]
Q24,"And notwithstanding a offered reward of ten pound, which was
afterwards increased to twenty pound. Notwithstanding the most
superlative, and, I may say, supernat'ral exertions on the part of this
parish, we have never been able to discover who is his
father, or what was his mother's settlement, name, or condition.","[""And notwithstanding a offered reward of ten pound, which was\nafterwards increased to twenty pound. Notwithstanding the most\nsuperlative, and, I may say, supernat'ral exertions on the part of this\nparish,"", ""we have never been able to discover who is his\nfather, or what was his mother's settlement, name, or condition.""]","[[15059, 15262], [15278, 15389]]",Mr. Bumble,['Mrs. Mann'],Explicit,said Bumble,"[[], ['we', 'his', ""his mother's ""]]","[[], [[15278, 15280], [15321, 15324], [15345, 15358]]]","[[], [['Mr. Bumble'], ['Oliver Twist'], ['Agnes Fleming']]]"
Q25,"How comes he to have any name at all, then?","['How comes he to have any name at all, then?']","[[15477, 15520]]",Mrs. Mann,['Mr. Bumble'],Explicit,Mrs Mann raised her hands in astonishment but added,[['he']],"[[[15487, 15489]]]",[[['Oliver Twist']]]
Q26,I inwented it.,['I inwented it.'],"[[15579, 15593]]",Mr. Bumble,['Mrs. Mann'],Anaphoric,The beadle drew himself up with great pride and said,[[]],[[]],[[]]
Q27,"You, Mr. Bumble!","['You, Mr. Bumble!']","[[15597, 15613]]",Mrs. Mann,['Mr. Bumble'],Implicit,,"[['You', 'Mr. Bumble']]","[[[15597, 15600], [15602, 15612]]]","[[['Mr. Bumble'], ['Mr. Bumble']]]"
Q28,"I, Mrs. Mann. We name our fondlings in alphabetical order. The last
was a S, Swubble, I named him. This was a T, Twist, I named _him_. The
next one comes will be Unwin, and the next Vilkins. I have got names
ready made to the end of the alphabet, and all the way through it
again, when we come to Z.","['I, Mrs. Mann. We name our fondlings in alphabetical order. The last\nwas a S, Swubble, I named him. This was a T, Twist, I named _him_. The\nnext one comes will be Unwin, and the next Vilkins. I have got names\nready made to the end of the alphabet, and all the way through it\nagain, when we come to Z.']","[[15617, 15916]]",Mr. Bumble,['Mrs. Mann'],Implicit,,"[['Mrs. Mann', 'We', 'him', 'Twist', 'him', 'we']]","[[[15620, 15629], [15631, 15633], [15711, 15714], [15730, 15735], [15746, 15749], [15903, 15905]]]","[[['Mrs. Mann'], ['Mr. Bumble'], ['Oliver Twist'], ['Oliver Twist'], ['Oliver Twist'], ['Mr. Bumble']]]"
Q29,"Why, you're quite a literary character, sir!","[""Why, you're quite a literary character, sir!""]","[[15920, 15964]]",Mrs. Mann,['Mr. Bumble'],Explicit,said Mrs Mann,"[['you', 'sir']]","[[[15925, 15928], [15960, 15963]]]","[[['Mr. Bumble'], ['Mr. Bumble']]]"
Q30,"Well, well, perhaps I may be. Perhaps I may be, Mrs. Mann.","['Well, well,', 'perhaps I may be. Perhaps I may be, Mrs. Mann.']","[[15984, 15995], [16056, 16102]]",Mr. Bumble,['Mrs. Mann'],Anaphoric,said the beadle,"[[], ['Mrs. Mann']]","[[], [[16092, 16101]]]","[[], [['Mrs. Mann']]]"
Q31,"Oliver being now too old to remain here, the
board have determined to have him back into the house. I have come out
myself to take him there. So let me see him at once.","['Oliver being now too old to remain here, the\nboard have determined to have him back into the house. I have come out\nmyself to take him there. So let me see him at once.']","[[16147, 16315]]",Mr. Bumble,['Mrs. Mann'],Anaphoric,He finished the ginandwater and added,"[['Oliver', 'the\nboard', 'him', 'him', 'him']]","[[[16147, 16153], [16188, 16197], [16222, 16225], [16278, 16281], [16303, 16306]]]","[[['Oliver Twist'], ['Mr. Limbkins', 'The Gentleman In The White Waistcoat'], ['Oliver Twist'], ['Oliver Twist'], ['Oliver Twist']]]"
Q32,"I'll fetch him directly,","[""I'll fetch him directly,""]","[[16319, 16343]]",Mrs. Mann,['Mr. Bumble'],Explicit,said Mrs Mann,[['him']],"[[[16330, 16333]]]",[[['Oliver Twist']]]
Q33,"Make a bow to the gentleman, Oliver,","['Make a bow to the gentleman, Oliver,']","[[16603, 16639]]",Mrs. Mann,"['Oliver Twist', 'Mr. Bumble']",Explicit,said Mrs Mann,"[['the gentleman', 'Oliver']]","[[[16617, 16630], [16632, 16638]]]","[[['Mr. Bumble'], ['Oliver Twist']]]"
Q34,"Will you go along with me, Oliver?","['Will you go along with me, Oliver?']","[[16763, 16797]]",Mr. Bumble,"['Oliver Twist', 'Mrs. Mann']",Explicit,said Mr Bumble,"[['you', 'Oliver']]","[[[16768, 16771], [16790, 16796]]]","[[['Oliver Twist'], ['Oliver Twist']]]"
Q35,Will she go with me?,['Will she go with me?'],"[[17206, 17226]]",Oliver Twist,"['Mrs. Mann', 'Mr. Bumble']",Explicit,inquired poor Oliver,[['she']],"[[[17211, 17214]]]",[[['Mrs. Mann']]]
Q36,"No, she can't, But she'll come and see you
sometimes.","[""No, she can't,"", ""But she'll come and see you\nsometimes.""]","[[17252, 17266], [17289, 17327]]",Mr. Bumble,"['Oliver Twist', 'Mrs. Mann']",Explicit,replied Mr Bumble,"[['she'], ['she', 'you']]","[[[17256, 17259]], [[17293, 17296], [17313, 17316]]]","[[['Mrs. Mann']], [['Mrs. Mann'], ['Oliver Twist']]]"
Q37,"Bow to the board,","['Bow to the board,']","[[19737, 19754]]",Mr. Bumble,"['Mr. Limbkins', 'The Gentleman In The White Waistcoat', 'Oliver Twist']",Explicit,said Bumble,[[]],[[]],[[]]
Q38,"What's your name, boy? Boy, listen to me. You know
you're an orphan, I suppose?","[""What's your name, boy?"", 'Boy,', ""listen to me. You know\nyou're an orphan, I suppose?""]","[[19905, 19927], [20330, 20334], [20375, 20426]]",Mr. Limbkins,"['The Gentleman In The White Waistcoat', 'Oliver Twist', 'Mr. Bumble']",Anaphoric,said the gentleman in the high chair,"[['your', 'boy'], ['Boy'], ['You', 'you']]","[[[19912, 19916], [19923, 19926]], [[20330, 20333]], [[20389, 20392], [20398, 20401]]]","[[['Oliver Twist'], ['Oliver Twist']], [['Oliver Twist']], [['Oliver Twist'], ['Oliver Twist']]]"
Q39,"What's that, sir?","[""What's that, sir?""]","[[20430, 20447]]",Oliver Twist,"['Mr. Limbkins', 'The Gentleman In The White Waistcoat', 'Mr. Bumble']",Explicit,inquired poor Oliver,[['sir']],"[[[20443, 20446]]]",[[['Mr. Limbkins']]]
Q40,"The boy _is_ a fool I thought he was,","['The boy _is_ a fool I thought he was,']","[[20473, 20510]]",The Gentleman In The White Waistcoat,"['Mr. Limbkins', 'Oliver Twist', 'Mr. Bumble']",Explicit,said the gentleman in the white waistcoat,[['he']],"[[[20503, 20505]]]",[[['Oliver Twist']]]
Q41,"Hush! You know you've got
no father or mother, and that you were brought up by the parish, don't
you?","['Hush!', ""You know you've got\nno father or mother, and that you were brought up by the parish, don't\nyou?""]","[[20557, 20562], [20606, 20701]]",Mr. Limbkins,"['The Gentleman In The White Waistcoat', 'Oliver Twist', 'Mr. Bumble']",Anaphoric,said the gentleman who had spoken first,"[[], ['You', 'you', 'you', 'you']]","[[], [[20606, 20609], [20615, 20618], [20656, 20659], [20697, 20700]]]","[[], [['Oliver Twist'], ['Oliver Twist'], ['Oliver Twist'], ['Oliver Twist']]]"
Q42,"Yes, sir,","['Yes, sir,']","[[20705, 20714]]",Oliver Twist,"['Mr. Limbkins', 'The Gentleman In The White Waistcoat', 'Mr. Bumble']",Explicit,replied Oliver,[['sir']],"[[[20710, 20713]]]",[[['Mr. Limbkins']]]
Q43,What are you crying for?,['What are you crying for?'],"[[20752, 20776]]",The Gentleman In The White Waistcoat,"['Mr. Limbkins', 'Oliver Twist', 'Mr. Bumble']",Explicit,inquired the gentleman in the white waistcoat,[['you']],"[[[20761, 20764]]]",[[['Oliver Twist']]]
Q44,"I hope you say your prayers every night, and pray for the people who feed you, and take care of
you like a Christian.","['I hope you say your prayers every night,', 'and pray for the people who feed you, and take care of\nyou like a Christian.']","[[20905, 20945], [20989, 21065]]",_unknowable,"['Mr. Limbkins', 'The Gentleman In The White Waistcoat', 'Oliver Twist', 'Mr. Bumble']",Anaphoric,said another gentleman,"[['you', 'your'], ['you', 'you']]","[[[20912, 20915], [20920, 20924]], [[21022, 21025], [21044, 21047]]]","[[['Oliver Twist'], ['Oliver Twist']], [['Oliver Twist'], ['Oliver Twist']]]"
Q45,"Yes, sir,","['Yes, sir,']","[[21069, 21078]]",Oliver Twist,"['Mr. Limbkins', 'The Gentleman In The White Waistcoat', 'Mr. Bumble']",Anaphoric,stammered the boy,[[]],[[]],[[]]
Q46,"Well! You have come here to be educated, and taught a useful trade,","['Well! You have come here to be educated, and taught a useful trade,']","[[21350, 21417]]",Mr. Limbkins,"['The Gentleman In The White Waistcoat', 'Oliver Twist', 'Mr. Bumble']",Anaphoric,said the redfaced gentleman in the high chair,[['You']],"[[[21356, 21359]]]",[[['Oliver Twist']]]
Q47,"So you'll begin to pick oakum to-morrow morning at six o'clock,","[""So you'll begin to pick oakum to-morrow morning at six o'clock,""]","[[21469, 21532]]",The Gentleman In The White Waistcoat,"['Mr. Limbkins', 'Oliver Twist', 'Mr. Bumble']",Explicit,added the surly one in the white waistcoat,[['you']],"[[[21472, 21475]]]",[[['Oliver Twist']]]
Q48,"Oho! we are the fellows to set this to rights;
we'll stop it all, in no time.","['Oho!', ""we are the fellows to set this to rights;\nwe'll stop it all, in no time.""]","[[22635, 22639], [22680, 22752]]",_group,"['Mr. Limbkins', 'The Gentleman In The White Waistcoat']",Anaphoric,said the board,"[[], ['we', 'we']]","[[], [[22680, 22682], [22722, 22724]]]","[[], [['Mr. Limbkins', 'The Gentleman In The White Waistcoat'], ['Mr. Limbkins', 'The Gentleman In The White Waistcoat']]]"
Q49,"Please, sir, I want some more.","['Please, sir, I want some more.']","[[26566, 26596]]",Oliver Twist,['The Master'],Anaphoric,He rose from the table and advancing to the master basin and spoon in hand said,[['sir']],"[[[26574, 26577]]]",[[['The Master']]]
Q50,What!,['What!'],"[[26838, 26843]]",The Master,['Oliver Twist'],Explicit,said the master,[[]],[[]],[[]]
Q51,"Please, sir, I want some more.","['Please, sir,', 'I want some more.']","[[26892, 26904], [26923, 26940]]",Oliver Twist,['The Master'],Explicit,replied Oliver,"[['sir'], []]","[[[26900, 26903]], []]","[[['The Master']], []]"
Q52,"Mr. Limbkins, I beg your pardon, sir! Oliver Twist has asked for
more!","['Mr. Limbkins, I beg your pardon, sir! Oliver Twist has asked for\nmore!']","[[27218, 27288]]",Mr. Bumble,"['Mr. Limbkins', 'The Gentleman In The White Waistcoat']",Explicit,Mr Bumble rushed into the room in great excitement and addressing the gentleman in the high chair said,"[['Mr. Limbkins', 'your', 'sir', 'Oliver Twist']]","[[[27218, 27230], [27238, 27242], [27251, 27254], [27256, 27268]]]","[[['Mr. Limbkins'], ['Mr. Limbkins'], ['Mr. Limbkins'], ['Oliver Twist']]]"
Q53,"For _more_! Compose yourself, Bumble, and answer
me distinctly. Do I understand that he asked for more, after he had
eaten the supper allotted by the dietary?","['For _more_!', 'Compose yourself, Bumble, and answer\nme distinctly. Do I understand that he asked for more, after he had\neaten the supper allotted by the dietary?']","[[27362, 27373], [27395, 27541]]",Mr. Limbkins,"['Mr. Bumble', 'The Gentleman In The White Waistcoat']",Explicit,said Mr Limbkins,"[[], ['yourself', 'Bumble', 'he', 'he']]","[[], [[27403, 27411], [27413, 27419], [27468, 27470], [27493, 27495]]]","[[], [['Mr. Bumble'], ['Mr. Bumble'], ['Oliver Twist'], ['Oliver Twist']]]"
Q54,"He did, sir,","['He did, sir,']","[[27545, 27557]]",Mr. Bumble,"['Mr. Limbkins', 'The Gentleman In The White Waistcoat']",Explicit,replied Bumble,"[['He', 'sir']]","[[[27545, 27547], [27553, 27556]]]","[[['Oliver Twist'], ['Mr. Limbkins']]]"
Q55,"That boy will be hung, I
know that boy will be hung.","['That boy will be hung,', 'I\nknow that boy will be hung.']","[[27577, 27599], [27645, 27674]]",The Gentleman In The White Waistcoat,"['Mr. Limbkins', 'Mr. Bumble']",Explicit,said the gentleman in the white waistcoat,"[[], []]","[[], []]","[[], []]"
Q56,"I never was more convinced of anything in my life, I never was more convinced of anything in my life, than
I am that that boy will come to be hung.","['I never was more convinced of anything in my life,', 'I never was more convinced of anything in my life, than\nI am that that boy will come to be hung.']","[[28117, 28167], [28271, 28367]]",The Gentleman In The White Waistcoat,[],Explicit,said the gentleman in the white waistcoat,"[[], ['that boy']]","[[], [[28337, 28345]]]","[[], [['Oliver Twist']]]"
Q57,Wo o!,['Wo o!'],"[[32029, 32034]]",Mr. Gamfield,[],Explicit,said Mr Gamfield to the donkey,[[]],[[]],[[]]
Q58,"This here boy, sir, wot the parish wants to 'prentis,","[""This here boy, sir, wot the parish wants to 'prentis,""]","[[33763, 33816]]",Mr. Gamfield,['The Gentleman In The White Waistcoat'],Explicit,said Mr Gamfield,[['sir']],"[[[33778, 33781]]]",[[['The Gentleman In The White Waistcoat']]]
Q59,"Ay, my man, What of him?","['Ay, my man,', 'What of him?']","[[33839, 33850], [33924, 33936]]",The Gentleman In The White Waistcoat,['Mr. Gamfield'],Explicit,said the gentleman in the white waistcoat,"[['my man'], ['him']]","[[[33843, 33849]], [[33932, 33935]]]","[[['Mr. Gamfield']], [['Oliver Twist']]]"
Q60,"If the parish vould like him to learn a right pleasant trade, in a
good 'spectable chimbley-sweepin' bisness, I wants
a 'prentis, and I am ready to take him.","[""If the parish vould like him to learn a right pleasant trade, in a\ngood 'spectable chimbley-sweepin' bisness,"", ""I wants\na 'prentis, and I am ready to take him.""]","[[33940, 34049], [34071, 34118]]",Mr. Gamfield,['The Gentleman In The White Waistcoat'],Explicit,said Mr Gamfield,"[['him'], ['him']]","[[[33965, 33968]], [[34114, 34117]]]","[[['Oliver Twist']], [['Oliver Twist']]]"
Q61,"Walk in,","['Walk in,']","[[34122, 34130]]",The Gentleman In The White Waistcoat,['Mr. Gamfield'],Explicit,said the gentleman in the white waistcoat,[[]],[[]],[[]]
Q62,"It's a nasty trade,","[""It's a nasty trade,""]","[[34430, 34449]]",Mr. Limbkins,"['Mr. Gamfield', 'The Gentleman In The White Waistcoat']",Explicit,said Mr Limbkins,[[]],[[]],[[]]
Q63,"Young boys have been smothered in chimneys before now,","['Young boys have been smothered in chimneys before now,']","[[34513, 34567]]",_unknowable,"['Mr. Limbkins', 'Mr. Gamfield', 'The Gentleman In The White Waistcoat']",Anaphoric,said another gentleman,[[]],[[]],[[]]
Q64,"That's acause they damped the straw afore they lit it in the chimbley
to make 'em come down again, that's all smoke, and no
blaze; vereas smoke ain't o' no use at all in making a boy come down,
for it only sinds him to sleep, and that's wot he likes. Boys is wery
obstinit, and wery lazy, Gen'l'men, and there's nothink like a good hot
blaze to make 'em come down vith a run. It's humane too, gen'l'men,
acause, even if they've stuck in the chimbley, roasting their feet
makes 'em struggle to hextricate theirselves.","[""That's acause they damped the straw afore they lit it in the chimbley\nto make 'em come down again,"", ""that's all smoke, and no\nblaze; vereas smoke ain't o' no use at all in making a boy come down,\nfor it only sinds him to sleep, and that's wot he likes. Boys is wery\nobstinit, and wery lazy, Gen'l'men, and there's nothink like a good hot\nblaze to make 'em come down vith a run. It's humane too, gen'l'men,\nacause, even if they've stuck in the chimbley, roasting their feet\nmakes 'em struggle to hextricate theirselves.""]","[[34595, 34693], [34711, 35128]]",Mr. Gamfield,"['Mr. Limbkins', 'The Gentleman In The White Waistcoat']",Explicit,said Gamfield,"[[], []]","[[], []]","[[], []]"
